frame,class,snr_a_db
0,7,-494.76
1,7,14.35
2,7,19.99
3,7,17.19
4,7,21.97
5,7,23.05
6,7,19.65
7,7,17.5
8,7,19.52
9,7,19.44
10,7,23.43
11,7,23.96
12,7,23.69
13,7,22.46
14,7,23.81
15,7,22.99
16,7,21.26
17,7,22.75
18,7,26.84
19,7,31.42
20,7,28.39
21,7,23.5
22,7,23.08
23,7,24.4
24,7,29.27
25,7,34.82
26,7,32.42
27,7,30.21
28,7,29.66
29,7,28.29
30,7,28.78
31,7,31.38
32,7,30.01
33,7,32.12
34,7,36.44
35,7,39.45
36,7,42.17
37,7,41.67
38,7,43.21
39,7,42.43
40,7,42.6
41,7,40.29
42,7,36.93
43,7,36.13
44,7,37.31
45,7,33.22
46,7,36.36
47,7,36.69
48,7,35.12
49,7,32.56
50,7,28.55
51,7,30.25
52,7,29.77
53,7,24.16
54,7,20.85
55,7,23.11
56,7,24.08
57,7,22.17
58,7,21.04
59,7,20.74
60,7,21.27
61,7,20.39
62,7,22.91
63,7,27.14
64,7,27.24
65,7,26.79
66,7,27.43
67,7,23.91
68,7,17.58
69,7,18.18
70,7,19.2
71,7,19.39
72,7,17.66
73,7,17.7
74,7,17.44
75,7,17.4
76,7,17.08
77,7,18.35
78,7,17.51
79,7,22.75
80,7,25.8
81,7,22.64
82,7,24.51
83,7,23.52
84,7,20.83
85,7,21.9
86,7,24.25
87,7,23.49
88,7,18.24
89,7,17.14
90,7,19.32
91,7,18.92
92,7,21.18
93,7,20.4
94,7,20.96
95,7,20.7
96,7,21.02
97,7,20.53
98,7,18.85
99,7,19.35
