frame,class,snr_a_db
0,4,-7.54
1,4,2.52
2,4,1.91
3,4,2.5
4,4,2.84
5,4,2.71
6,4,2.32
7,4,3.32
8,4,2.58
9,4,2.35
10,4,2.77
11,4,3.49
12,4,2.42
13,4,3.39
14,4,4.85
15,4,4.67
16,4,5.63
17,4,4.92
18,4,5.33
19,4,5.95
20,4,5.84
21,4,5.76
22,4,5.7
23,4,5.3
24,4,6.85
25,4,7.12
26,4,6.19
27,4,6.97
28,4,6.73
29,4,7.8
30,4,7.86
31,4,6.58
32,4,7.62
33,4,8.19
34,4,8.7
35,4,9.11
36,4,7.99
37,4,8.3
38,4,8.9
39,4,8.91
40,4,8.54
41,4,9.0
42,4,8.69
43,4,8.45
44,4,8.97
45,4,9.75
46,4,9.52
47,4,10.52
48,4,10.68
49,4,10.39
50,4,11.25
51,4,11.42
52,4,11.01
53,4,11.99
54,4,12.1
55,4,12.61
56,4,12.28
57,4,13.53
58,4,13.22
59,4,13.29
60,4,13.78
61,4,14.05
62,4,14.41
63,4,14.31
64,4,14.68
65,4,15.39
66,4,16.77
67,4,16.8
68,4,17.45
69,4,17.32
70,4,16.13
71,4,17.99
72,4,18.87
73,4,19.29
74,4,19.86
75,4,20.21
76,4,20.13
77,4,21.1
78,4,21.35
79,4,22.58
80,4,24.01
81,4,25.07
82,4,26.34
83,4,26.5
84,4,28.41
85,4,30.17
86,4,30.0
87,4,30.33
88,4,30.9
89,4,29.57
90,4,28.15
91,4,26.32
92,4,25.22
93,4,25.57
94,4,23.68
95,4,22.59
96,4,22.38
97,4,21.46
98,4,19.98
99,4,19.14
