frame,class,snr_a_db
0,4,-507.82
1,4,-12.91
2,4,-8.13
3,4,-7.82
4,4,-6.97
5,4,-7.45
6,4,-6.86
7,4,-7.26
8,4,-7.1
9,4,-7.44
10,4,-6.62
11,4,-6.98
12,4,-7.07
13,4,-5.75
14,4,-6.41
15,4,-6.47
16,4,-6.13
17,4,-6.17
18,4,-6.7
19,4,-5.16
20,4,-6.65
21,4,-5.68
22,4,-5.81
23,4,-5.81
24,4,-5.7
25,4,-6.37
26,4,-4.97
27,4,-6.1
28,4,-6.81
29,4,-5.92
30,4,-4.74
31,4,-5.22
32,4,-3.96
33,4,-4.47
34,4,-4.42
35,4,-2.79
36,4,-3.69
37,4,-2.55
38,4,-2.13
39,4,-1.38
40,4,-0.74
41,4,-0.36
42,4,1.18
43,4,1.22
44,4,2.89
45,4,3.07
46,4,3.35
47,4,4.52
48,4,4.75
49,4,5.24
50,4,5.11
51,4,7.98
52,4,7.69
53,4,9.99
54,4,11.07
55,4,11.16
56,4,13.61
57,4,14.22
58,4,17.38
59,4,19.23
60,4,21.27
61,4,21.67
62,4,20.4
63,4,16.52
64,4,15.09
65,4,12.28
66,4,9.46
67,4,9.79
68,4,9.3
69,4,7.76
70,4,6.69
71,4,6.04
72,4,4.71
73,4,5.13
74,4,4.68
75,4,4.52
76,4,3.44
77,4,1.33
78,4,1.49
79,4,1.06
80,4,-0.0
81,4,-0.05
82,4,-1.04
83,4,-2.93
84,4,-2.29
85,4,-3.23
86,4,-5.14
87,4,-4.6
88,4,-3.66
89,4,-4.22
90,4,-4.76
91,4,-4.24
92,4,-5.62
93,4,-5.69
94,4,-5.68
95,4,-5.19
96,4,-6.22
97,4,-5.24
98,4,-4.72
99,4,-5.58
