frame,class,snr_a_db
0,4,-501.57
1,4,-9.1
2,4,-6.32
3,4,-6.06
4,4,-6.08
5,4,-6.03
6,4,-6.07
7,4,-4.5
8,4,-6.19
9,4,-5.59
10,4,-6.02
11,4,-5.3
12,4,-5.31
13,4,-4.73
14,4,-5.26
15,4,-4.14
16,4,-4.53
17,4,-4.27
18,4,-4.29
19,4,-4.78
20,4,-4.09
21,4,-4.84
22,4,-3.4
23,4,-3.5
24,4,-3.5
25,4,-3.83
26,4,-3.59
27,4,-3.26
28,4,-2.93
29,4,-2.31
30,4,-2.22
31,4,-2.35
32,4,-2.43
33,4,-2.08
34,4,-1.71
35,4,-1.86
36,4,-0.94
37,4,-0.69
38,4,-1.08
39,4,0.76
40,4,-0.52
41,4,-0.08
42,4,1.46
43,4,1.3
44,4,1.82
45,4,2.2
46,4,3.01
47,4,3.5
48,4,3.82
49,4,4.19
50,4,4.35
51,4,5.56
52,4,4.92
53,4,6.15
54,4,5.36
55,4,6.47
56,4,5.89
57,4,6.25
58,4,6.92
59,4,7.86
60,4,8.46
61,4,9.07
62,4,8.96
63,4,10.82
64,4,11.18
65,4,11.88
66,4,12.51
67,4,13.19
68,4,14.13
69,4,15.04
70,4,16.9
71,4,15.89
72,4,19.95
73,4,21.39
74,4,22.66
75,4,24.79
76,4,24.45
77,4,25.14
78,4,23.31
79,4,20.97
80,4,18.79
81,4,18.16
82,4,17.26
83,4,15.81
84,4,14.9
85,4,13.74
86,4,12.67
87,4,12.92
88,4,10.61
89,4,10.12
90,4,9.47
91,4,8.85
92,4,7.48
93,4,9.12
94,4,7.01
95,4,7.1
96,4,5.6
97,4,7.07
98,4,5.6
99,4,4.14
0,4,-501.57
1,4,-0.95
2,4,1.61
3,4,2.34
4,4,1.92
5,4,1.66
6,4,2.08
7,4,2.34
8,4,1.68
9,4,2.58
10,4,1.82
11,4,2.58
12,4,2.7
13,4,2.89
14,4,2.34
15,4,2.79
16,4,3.68
17,4,3.4
18,4,4.16
19,4,2.87
20,4,4.13
21,4,3.54
22,4,4.37
23,4,4.66
24,4,4.68
25,4,4.71
26,4,5.89
27,4,6.06
28,4,6.93
29,4,6.91
30,4,7.45
31,4,8.18
32,4,8.91
33,4,9.08
34,4,9.24
35,4,9.62
36,4,10.92
37,4,11.04
38,4,10.72
39,4,12.61
40,4,11.15
41,4,11.3
42,4,12.81
43,4,12.42
44,4,13.0
45,4,13.53
46,4,14.51
47,4,15.66
48,4,15.19
49,4,17.01
50,4,16.85
51,4,17.88
52,4,18.93
53,4,19.18
54,4,20.5
55,4,21.85
56,4,22.55
57,4,23.3
58,4,24.55
59,4,25.6
60,4,25.97
61,4,26.96
62,4,26.51
63,4,26.47
64,4,25.03
65,4,23.74
66,4,23.0
67,4,21.96
68,4,21.33
69,4,20.27
70,4,19.44
71,4,17.05
72,4,18.4
73,4,16.82
74,4,16.8
75,4,15.87
76,4,13.98
77,4,14.73
78,4,13.63
79,4,13.58
80,4,12.36
81,4,13.56
82,4,13.52
83,4,12.83
84,4,12.28
85,4,12.1
86,4,11.25
87,4,11.55
88,4,9.86
89,4,8.81
90,4,8.51
91,4,7.8
92,4,6.71
93,4,8.02
94,4,7.32
95,4,6.87
96,4,5.97
97,4,5.6
98,4,5.87
99,4,4.46
0,4,-501.57
1,4,-0.91
2,4,1.74
3,4,1.87
4,4,1.15
5,4,1.89
6,4,1.48
7,4,1.93
8,4,2.19
9,4,2.43
10,4,1.71
11,4,1.84
12,4,2.49
13,4,2.56
14,4,2.28
15,4,2.37
16,4,2.24
17,4,2.92
18,4,3.43
19,4,2.29
20,4,2.85
21,4,2.25
22,4,3.36
23,4,2.56
24,4,2.77
25,4,3.38
26,4,2.71
27,4,2.89
28,4,3.56
29,4,2.91
30,4,3.21
31,4,3.44
32,4,3.21
33,4,2.64
34,4,3.01
35,4,2.98
36,4,3.22
37,4,3.59
38,4,3.2
39,4,4.24
40,4,2.92
41,4,3.01
42,4,3.94
43,4,4.27
44,4,4.93
45,4,4.95
46,4,5.16
47,4,5.45
48,4,5.46
49,4,5.89
50,4,6.1
51,4,7.7
52,4,7.23
53,4,8.02
54,4,8.65
55,4,8.67
56,4,8.53
57,4,8.65
58,4,10.04
59,4,10.36
60,4,11.17
61,4,11.02
62,4,10.86
63,4,12.47
64,4,12.73
65,4,12.97
66,4,12.66
67,4,12.92
68,4,14.6
69,4,13.82
70,4,14.1
71,4,12.88
72,4,15.69
73,4,16.17
74,4,17.29
75,4,17.59
76,4,18.0
77,4,18.96
78,4,20.17
79,4,21.06
80,4,21.51
81,4,23.39
82,4,23.89
83,4,24.98
84,4,26.41
85,4,27.22
86,4,28.45
87,4,31.57
88,4,32.24
89,4,32.34
90,4,29.49
