frame,class,snr_a_db
0,7,-490.63
1,7,-122.5
2,7,24.08
3,7,22.45
4,7,21.81
5,7,23.64
6,7,21.24
7,7,23.69
8,7,22.69
9,7,27.25
10,7,28.08
11,7,27.39
12,7,27.58
13,7,27.68
14,7,24.08
15,7,29.38
16,7,31.42
17,7,30.34
18,7,32.35
19,7,33.37
20,7,34.24
21,7,32.97
22,7,29.24
23,7,24.2
24,7,24.97
25,7,25.59
26,7,23.56
27,7,27.33
28,7,29.31
29,7,28.12
30,7,28.06
31,7,28.16
32,7,28.34
33,7,31.79
34,7,32.23
35,7,31.91
36,7,33.44
37,7,32.45
38,7,32.08
39,7,34.45
40,7,33.53
41,7,30.24
42,7,30.9
43,7,31.51
44,7,31.55
45,7,30.7
46,7,29.59
47,7,29.2
48,7,30.42
49,7,29.83
50,7,31.58
51,7,32.3
52,7,30.67
53,7,37.95
54,7,40.86
55,7,39.52
56,7,34.77
57,7,34.63
58,7,36.14
59,7,35.29
60,7,37.06
61,7,36.63
62,7,41.88
63,7,39.58
64,7,39.95
65,7,41.46
66,7,43.05
67,7,42.59
68,7,44.59
69,7,45.51
70,7,49.77
71,7,50.22
72,7,47.72
73,7,49.72
74,7,49.34
75,7,48.43
76,7,48.92
77,7,45.67
78,7,40.65
79,7,38.23
80,7,35.59
81,7,37.42
82,7,38.47
83,7,37.64
84,7,39.76
85,7,40.63
86,7,40.0
87,7,39.54
88,7,39.48
89,7,38.45
90,7,39.71
91,7,37.78
92,7,39.44
93,7,37.28
94,7,36.89
95,7,35.72
96,7,33.92
97,7,31.97
98,7,29.38
99,7,29.38
