frame,class,snr_a_db
0,4,-517.17
1,4,-14.35
2,4,-13.12
3,4,-12.59
4,4,-13.07
5,4,-12.84
6,4,-13.11
7,4,-12.64
8,4,-12.63
9,4,-13.36
10,4,-12.59
11,4,-12.23
12,4,-11.83
13,4,-12.12
14,4,-11.95
15,4,-11.76
16,4,-12.56
17,4,-12.34
18,4,-12.13
19,4,-11.53
20,4,-11.54
21,4,-11.21
22,4,-11.57
23,4,-10.76
24,4,-11.3
25,4,-10.59
26,4,-10.87
27,4,-10.41
28,4,-9.49
29,4,-9.33
30,4,-8.96
31,4,-8.51
32,4,-8.64
33,4,-8.62
34,4,-6.92
35,4,-7.13
36,4,-7.24
37,4,-6.09
38,4,-6.37
39,4,-5.09
40,4,-5.76
41,4,-5.33
42,4,-4.71
43,4,-4.25
44,4,-3.91
45,4,-3.87
46,4,-3.8
47,4,-3.88
48,4,-3.95
49,4,-3.08
50,4,-2.73
51,4,-2.83
52,4,-2.62
53,4,-2.07
54,4,-2.2
55,4,-3.05
56,4,-1.4
57,4,-1.97
58,4,-1.71
59,4,-2.2
60,4,-1.85
61,4,-1.79
62,4,-2.13
63,4,-2.23
64,4,-1.77
65,4,-1.7
66,4,-2.38
67,4,-2.17
68,4,-1.72
69,4,-2.89
70,4,-2.66
71,4,-2.54
72,4,-2.19
73,4,-3.07
74,4,-3.15
75,4,-2.51
76,4,-2.36
77,4,-2.43
78,4,-3.09
79,4,-3.51
80,4,-4.12
81,4,-3.76
82,4,-3.64
83,4,-5.07
84,4,-4.82
85,4,-5.07
86,4,-5.01
87,4,-5.62
88,4,-7.1
89,4,-6.13
90,4,-7.34
91,4,-7.71
92,4,-7.45
93,4,-7.89
94,4,-8.34
95,4,-8.86
96,4,-9.02
97,4,-9.63
98,4,-9.56
99,4,-9.94
0,1,-517.17
1,1,-517.44
2,1,-517.67
3,1,-517.16
4,1,-516.98
5,1,-517.03
6,1,-517.13
7,1,-517.63
8,1,-517.16
9,1,-517.52
10,1,-517.2
11,1,-517.11
12,1,-517.32
13,1,-517.41
14,1,-517.45
15,1,-517.2
16,1,-517.42
17,1,-517.01
18,1,-517.44
19,1,-517.37
20,1,-517.3
21,1,-517.16
22,1,-517.33
23,1,-517.3
24,1,-517.49
25,1,-517.07
26,1,-517.41
27,1,-517.38
28,1,-517.29
29,1,-517.7
30,1,-517.38
31,1,-517.29
32,1,-517.43
33,1,-517.26
34,1,-517.04
35,1,-517.3
36,1,-517.29
37,1,-168.42
38,1,-26.47
39,1,26.02
40,1,31.8
41,1,32.24
42,1,30.4
43,1,-517.24
44,1,30.74
45,1,33.22
46,1,33.72
47,1,28.41
48,1,-12.67
49,1,33.94
50,1,34.97
51,1,35.03
52,1,17.78
53,1,29.56
54,1,36.35
55,1,36.61
56,1,35.11
57,1,-517.17
58,1,33.04
59,1,35.37
60,1,35.56
61,1,32.24
62,1,-152.63
63,1,42.11
64,1,44.46
65,1,46.0
66,1,36.45
67,1,37.69
68,1,48.61
69,1,48.38
70,1,47.04
71,1,15.3
72,1,36.76
73,1,42.14
74,1,39.48
75,1,36.68
76,1,-125.18
77,1,29.95
78,1,37.08
79,1,37.15
80,1,36.47
81,1,-344.74
82,1,31.36
83,1,29.47
84,1,-517.36
85,1,-517.02
86,1,-517.04
87,1,-517.33
88,1,-517.35
89,1,-517.18
90,1,-517.44
91,1,-517.0
92,1,-517.23
93,1,-516.9
94,1,-517.33
95,1,-517.31
96,1,-517.25
97,1,-517.43
98,1,-517.0
99,1,-516.96
