frame,class,snr_a_db
0,4,-509.05
1,4,-508.81
2,4,-12.88
3,4,-5.86
4,4,-5.2
5,4,-4.91
6,4,-5.53
7,4,-4.63
8,4,-4.75
9,4,-4.9
10,4,-4.49
11,4,-5.08
12,4,-4.17
13,4,-4.43
14,4,-5.02
15,4,-3.74
16,4,-3.39
17,4,-4.12
18,4,-4.37
19,4,-3.82
20,4,-3.68
21,4,-3.49
22,4,-2.96
23,4,-2.31
24,4,-3.05
25,4,-3.63
26,4,-2.45
27,4,-2.42
28,4,-2.38
29,4,-2.16
30,4,-2.02
31,4,-1.3
32,4,-2.49
33,4,-2.01
34,4,-1.55
35,4,-1.73
36,4,-1.6
37,4,-0.94
38,4,-1.59
39,4,-1.53
40,4,-0.92
41,4,-1.5
42,4,-0.78
43,4,-1.11
44,4,-0.68
45,4,-0.88
46,4,-0.91
47,4,-0.75
48,4,-0.1
49,4,-0.39
50,4,-0.38
51,4,-0.03
52,4,0.55
53,4,1.1
54,4,1.62
55,4,2.32
56,4,3.55
57,4,3.69
58,4,4.65
59,4,5.54
60,4,6.96
61,4,7.02
62,4,8.67
63,4,8.75
64,4,10.07
65,4,11.16
66,4,10.58
67,4,12.57
68,4,14.33
69,4,15.24
70,4,16.56
71,4,17.77
72,4,20.19
73,4,22.64
74,4,24.85
75,4,26.03
76,4,23.44
77,4,21.03
78,4,18.9
79,4,17.3
80,4,15.67
81,4,13.81
82,4,14.14
83,4,12.03
84,4,10.99
85,4,10.27
86,4,9.18
87,4,9.61
88,4,8.07
89,4,7.6
90,4,5.78
91,4,5.06
92,4,4.96
93,4,4.06
94,4,3.67
95,4,2.3
96,4,2.33
97,4,1.44
98,4,1.36
99,4,1.41
