frame,class,snr_a_db
0,4,-496.55
1,4,-496.33
2,4,-255.66
3,4,6.08
4,4,6.37
5,4,6.27
6,4,6.69
7,4,6.49
8,4,6.95
9,4,6.24
10,4,7.04
11,4,6.92
12,4,6.7
13,4,7.3
14,4,7.24
15,4,7.2
16,4,6.52
17,4,7.37
18,4,7.33
19,4,7.5
20,4,8.16
21,4,7.65
22,4,8.17
23,4,7.99
24,4,8.3
25,4,7.9
26,4,8.67
27,4,8.17
28,4,8.32
29,4,8.75
30,4,8.43
31,4,8.05
32,4,9.5
33,4,8.45
34,4,8.98
35,4,8.18
36,4,8.75
37,4,9.46
38,4,9.46
39,4,9.63
40,4,9.44
41,4,9.32
42,4,10.06
43,4,9.22
44,4,10.34
45,4,9.59
46,4,9.86
47,4,10.17
48,4,10.27
49,4,10.82
50,4,9.93
51,4,10.44
52,4,10.94
53,4,10.77
54,4,10.45
55,4,11.07
56,4,10.92
57,4,11.39
58,4,11.56
59,4,11.94
60,4,12.98
61,4,12.56
62,4,12.66
63,4,13.97
64,4,14.29
65,4,15.2
66,4,15.53
67,4,15.86
68,4,17.03
69,4,18.12
70,4,18.8
71,4,19.09
72,4,20.12
73,4,20.21
74,4,20.78
75,4,21.59
76,4,22.17
77,4,22.29
78,4,23.49
79,4,24.85
80,4,25.86
81,4,27.45
82,4,28.4
83,4,29.28
84,4,31.83
85,4,33.39
86,4,36.01
87,4,39.7
88,4,40.91
89,4,38.33
90,4,35.4
91,4,32.81
92,4,31.38
93,4,29.65
94,4,28.42
95,4,26.64
96,4,26.22
97,4,24.28
98,4,23.29
99,4,22.35
