frame,class,snr_a_db
0,4,-504.2
1,4,-503.58
2,4,-7.08
3,4,-2.22
4,4,-1.6
5,4,-1.49
6,4,-1.77
7,4,-1.64
8,4,-1.86
9,4,-1.67
10,4,-1.66
11,4,-0.94
12,4,-0.86
13,4,-1.57
14,4,-1.29
15,4,-0.31
16,4,-0.46
17,4,-0.84
18,4,-0.77
19,4,-0.9
20,4,0.37
21,4,-0.02
22,4,-0.5
23,4,0.17
24,4,0.17
25,4,0.37
26,4,-0.22
27,4,1.23
28,4,0.37
29,4,0.72
30,4,0.48
31,4,0.97
32,4,0.93
33,4,0.61
34,4,1.03
35,4,1.37
36,4,2.32
37,4,1.42
38,4,2.01
39,4,2.12
40,4,2.06
41,4,1.9
42,4,3.04
43,4,2.96
44,4,3.89
45,4,5.21
46,4,5.17
47,4,6.7
48,4,7.31
49,4,8.6
50,4,9.03
51,4,10.57
52,4,10.43
53,4,11.33
54,4,11.81
55,4,12.72
56,4,13.5
57,4,14.93
58,4,16.19
59,4,17.13
60,4,19.41
61,4,20.61
62,4,23.3
63,4,25.86
64,4,27.56
65,4,28.83
66,4,26.76
67,4,24.07
68,4,21.51
69,4,20.09
70,4,17.8
71,4,16.57
72,4,15.43
73,4,13.9
74,4,12.79
75,4,12.32
76,4,12.47
77,4,11.37
78,4,10.54
79,4,9.94
80,4,9.63
81,4,7.89
82,4,7.49
83,4,6.43
84,4,4.74
85,4,4.87
86,4,3.9
87,4,3.44
88,4,3.03
89,4,2.42
90,4,2.77
91,4,1.72
92,4,2.0
93,4,2.18
94,4,1.92
95,4,1.94
96,4,1.65
97,4,1.34
98,4,1.13
99,4,1.58
