frame,class,snr_a_db
0,4,-511.53
1,4,-511.64
2,4,-11.26
3,4,-9.8
4,4,-9.41
5,4,-9.57
6,4,-9.12
7,4,-10.14
8,4,-9.07
9,4,-9.05
10,4,-9.36
11,4,-9.63
12,4,-9.38
13,4,-9.39
14,4,-9.35
15,4,-8.73
16,4,-9.7
17,4,-8.73
18,4,-8.24
19,4,-8.84
20,4,-8.15
21,4,-7.89
22,4,-7.8
23,4,-8.26
24,4,-8.22
25,4,-7.99
26,4,-8.07
27,4,-8.14
28,4,-8.26
29,4,-7.53
30,4,-7.2
31,4,-7.9
32,4,-7.35
33,4,-7.06
34,4,-7.11
35,4,-6.7
36,4,-6.67
37,4,-6.5
38,4,-6.98
39,4,-6.54
40,4,-7.3
41,4,-6.5
42,4,-5.74
43,4,-6.0
44,4,-6.47
45,4,-6.1
46,4,-5.4
47,4,-5.67
48,4,-5.68
49,4,-4.68
50,4,-5.94
51,4,-5.62
52,4,-5.98
53,4,-5.72
54,4,-4.75
55,4,-5.49
56,4,-5.01
57,4,-4.62
58,4,-4.23
59,4,-3.97
60,4,-3.15
61,4,-2.91
62,4,-1.49
63,4,-0.97
64,4,-0.57
65,4,0.11
66,4,1.56
67,4,1.56
68,4,2.63
69,4,2.6
70,4,3.92
71,4,3.57
72,4,4.28
73,4,5.25
74,4,5.44
75,4,7.13
76,4,8.44
77,4,9.08
78,4,10.16
79,4,11.72
80,4,13.22
81,4,14.93
82,4,17.02
83,4,19.99
84,4,23.59
85,4,23.49
86,4,20.79
87,4,17.1
88,4,15.19
89,4,13.84
90,4,11.8
91,4,11.22
92,4,9.99
93,4,8.75
94,4,7.78
95,4,7.14
96,4,5.59
97,4,5.78
98,4,4.05
99,4,3.66
