frame,class,snr_a_db
0,4,-497.11
1,4,-496.43
2,4,4.83
3,4,9.49
4,4,9.82
5,4,9.29
6,4,9.75
7,4,9.51
8,4,9.75
9,4,9.23
10,4,10.44
11,4,9.57
12,4,9.74
13,4,9.71
14,4,10.43
15,4,10.05
16,4,10.37
17,4,10.0
18,4,10.71
19,4,10.75
20,4,10.94
21,4,10.57
22,4,11.55
23,4,10.67
24,4,11.75
25,4,10.81
26,4,11.96
27,4,11.52
28,4,11.32
29,4,11.36
30,4,11.61
31,4,11.57
32,4,12.09
33,4,12.41
34,4,12.5
35,4,12.97
36,4,12.06
37,4,12.41
38,4,12.91
39,4,12.7
40,4,12.61
41,4,13.16
42,4,12.68
43,4,13.23
44,4,13.51
45,4,14.2
46,4,13.35
47,4,13.11
48,4,13.31
49,4,13.93
50,4,14.5
51,4,14.25
52,4,13.92
53,4,13.98
54,4,14.67
55,4,14.33
56,4,14.7
57,4,15.01
58,4,14.97
59,4,15.68
60,4,15.62
61,4,16.2
62,4,17.56
63,4,17.51
64,4,17.9
65,4,18.83
66,4,19.42
67,4,20.39
68,4,21.01
69,4,21.85
70,4,23.16
71,4,23.48
72,4,24.86
73,4,25.24
74,4,25.04
75,4,26.12
76,4,27.66
77,4,28.73
78,4,29.42
79,4,31.25
80,4,32.79
81,4,34.84
82,4,37.03
83,4,38.95
84,4,39.65
85,4,38.58
86,4,35.87
87,4,34.19
88,4,33.34
89,4,31.42
90,4,29.93
91,4,29.24
92,4,27.75
93,4,26.02
94,4,25.63
95,4,25.29
96,4,24.2
97,4,24.61
98,4,23.22
99,4,21.75
0,0,-497.11
1,0,-496.43
2,0,-496.64
3,0,-496.65
4,0,-496.73
5,0,-496.62
6,0,-496.54
7,0,-496.86
8,0,-496.48
9,0,-496.84
10,0,-496.45
11,0,-496.73
12,0,-496.7
13,0,-496.72
14,0,-496.72
15,0,-496.81
16,0,-496.82
17,0,-496.89
18,0,-496.61
19,0,-496.73
20,0,-496.66
21,0,-496.76
22,0,-496.6
23,0,-496.82
24,0,-496.43
25,0,-496.77
26,0,-496.66
27,0,-496.53
28,0,-497.0
29,0,-496.76
30,0,-496.44
31,0,-496.72
32,0,-496.84
33,0,-496.37
34,0,-496.44
35,0,-496.49
36,0,-496.79
37,0,-496.65
38,0,-496.54
39,0,-496.61
40,0,-496.72
41,0,-496.78
42,0,-496.69
43,0,-496.56
44,0,-496.84
45,0,-496.17
46,0,-496.64
47,0,28.39
48,0,61.13
49,0,61.22
50,0,61.3
51,0,61.33
52,0,60.7
53,0,60.74
54,0,60.88
55,0,60.45
56,0,60.31
57,0,60.24
58,0,59.84
59,0,60.1
60,0,59.87
61,0,59.57
62,0,59.78
63,0,59.69
64,0,59.41
65,0,59.38
66,0,59.26
67,0,59.66
68,0,59.01
69,0,58.95
70,0,59.06
71,0,58.86
72,0,58.87
73,0,58.86
74,0,58.64
75,0,58.46
76,0,58.4
77,0,57.81
78,0,58.19
79,0,57.76
80,0,57.93
81,0,58.09
82,0,58.0
83,0,57.97
84,0,57.41
85,0,57.59
86,0,57.51
87,0,57.23
88,0,57.41
89,0,57.39
90,0,57.11
91,0,57.14
92,0,53.9
93,0,-496.74
94,0,-496.62
95,0,-496.64
96,0,-496.65
97,0,-496.54
98,0,-496.76
99,0,-496.45
0,2,-497.11
1,2,-496.43
2,2,-496.64
3,2,-496.65
4,2,-496.73
5,2,-496.62
6,2,-496.54
7,2,-496.86
8,2,-496.48
9,2,-496.84
10,2,-496.45
11,2,-496.73
12,2,-496.7
13,2,-496.72
14,2,-496.72
15,2,-496.81
16,2,-496.82
17,2,-496.89
18,2,-496.61
19,2,-496.73
20,2,-496.66
21,2,-496.76
22,2,-496.6
23,2,-496.82
24,2,-496.43
25,2,-496.77
26,2,-496.66
27,2,-496.53
28,2,-497.0
29,2,-496.76
30,2,-496.44
31,2,-496.72
32,2,-496.84
33,2,-496.37
34,2,-496.44
35,2,-496.49
36,2,-496.79
37,2,-496.65
38,2,-496.54
39,2,-496.61
40,2,-496.72
41,2,-496.78
42,2,-496.69
43,2,-496.56
44,2,33.13
45,2,35.9
46,2,34.83
47,2,-116.76
48,2,-496.53
49,2,-496.73
50,2,-496.56
51,2,-496.42
52,2,33.24
53,2,35.7
54,2,35.98
55,2,35.72
56,2,35.72
57,2,29.2
58,2,-496.75
59,2,-496.41
60,2,-496.54
61,2,-496.71
62,2,29.67
63,2,36.12
64,2,35.91
65,2,35.68
66,2,35.63
67,2,33.77
68,2,-496.89
69,2,-496.84
70,2,-496.63
71,2,-496.74
72,2,-96.82
73,2,35.15
74,2,35.62
75,2,35.44
76,2,35.44
77,2,34.61
78,2,12.36
79,2,-497.02
80,2,-496.77
81,2,-496.5
82,2,-496.53
83,2,31.88
84,2,34.43
85,2,34.61
86,2,34.51
87,2,34.15
88,2,29.48
89,2,-496.5
90,2,-496.66
91,2,-496.56
92,2,-496.45
93,2,-496.74
94,2,-496.62
95,2,-496.64
96,2,-496.65
97,2,-496.54
98,2,-496.76
99,2,-496.45
