frame,class,snr_a_db
0,4,-497.66
1,4,-497.49
2,4,4.46
3,4,8.98
4,4,8.78
5,4,8.77
6,4,8.8
7,4,8.93
8,4,9.75
9,4,8.88
10,4,9.27
11,4,9.5
12,4,10.29
13,4,10.04
14,4,10.4
15,4,10.1
16,4,9.43
17,4,9.65
18,4,10.6
19,4,10.69
20,4,10.41
21,4,10.33
22,4,11.09
23,4,11.05
24,4,10.86
25,4,11.2
26,4,11.3
27,4,11.64
28,4,10.84
29,4,11.02
30,4,10.99
31,4,10.94
32,4,11.04
33,4,11.94
34,4,12.46
35,4,11.85
36,4,12.98
37,4,12.09
38,4,11.77
39,4,12.26
40,4,13.53
41,4,12.89
42,4,12.54
43,4,12.98
44,4,13.36
45,4,14.46
46,4,13.97
47,4,15.38
48,4,16.21
49,4,16.77
50,4,17.62
51,4,18.44
52,4,18.75
53,4,19.91
54,4,20.11
55,4,21.67
56,4,22.82
57,4,22.79
58,4,23.09
59,4,23.43
60,4,24.66
61,4,26.59
62,4,27.83
63,4,27.77
64,4,29.44
65,4,30.94
66,4,31.28
67,4,31.72
68,4,32.29
69,4,31.14
70,4,31.46
71,4,29.81
72,4,29.41
73,4,27.87
74,4,27.68
75,4,25.46
76,4,25.2
77,4,22.79
78,4,23.62
79,4,22.73
80,4,21.79
81,4,21.94
82,4,21.29
83,4,20.46
84,4,19.08
85,4,19.21
86,4,17.04
87,4,16.67
88,4,15.77
89,4,15.08
90,4,14.8
91,4,13.83
92,4,13.29
93,4,13.42
94,4,13.33
95,4,13.51
96,4,13.42
97,4,13.2
98,4,13.06
99,4,11.98
0,0,-497.66
1,0,-497.49
2,0,-497.25
3,0,-497.17
4,0,-497.43
5,0,-497.44
6,0,-497.53
7,0,-497.5
8,0,-497.29
9,0,-497.59
10,0,-497.59
11,0,-497.43
12,0,-497.25
13,0,-497.45
14,0,-497.32
15,0,-497.25
16,0,-497.63
17,0,66.81
18,0,70.33
19,0,70.28
20,0,70.23
21,0,70.46
22,0,70.86
23,0,70.99
24,0,71.2
25,0,71.26
26,0,71.49
27,0,71.69
28,0,71.26
29,0,71.41
30,0,71.2
31,0,71.27
32,0,71.52
33,0,71.7
34,0,72.11
35,0,72.28
36,0,72.79
37,0,72.76
38,0,72.7
39,0,73.0
40,0,73.38
41,0,73.15
42,0,73.03
43,0,73.34
44,0,73.81
45,0,74.22
46,0,74.23
47,0,74.72
48,0,75.35
49,0,75.51
50,0,76.0
51,0,76.11
52,0,76.66
53,0,77.05
54,0,78.15
55,0,80.65
56,0,82.3
57,0,83.69
58,0,85.4
59,0,86.55
60,0,87.08
61,0,87.1
62,0,86.59
63,0,87.24
64,0,88.48
65,0,88.34
66,0,88.74
67,0,88.18
68,0,87.25
69,0,87.52
70,0,87.75
71,0,87.61
72,0,86.81
73,0,85.45
74,0,83.46
75,0,53.98
76,0,-497.26
77,0,-497.51
78,0,-497.27
79,0,-497.56
80,0,-497.61
81,0,-497.18
82,0,-497.56
83,0,-497.69
84,0,-497.4
85,0,-497.14
86,0,-497.54
87,0,-497.09
88,0,-497.54
89,0,-497.53
90,0,-497.22
91,0,-497.49
92,0,-497.46
93,0,-497.45
94,0,-497.26
95,0,-497.13
96,0,-496.94
97,0,-497.29
98,0,-497.1
99,0,-497.67
