frame,class,snr_a_db
0,4,-514.65
1,4,-9.27
2,4,-8.61
3,4,-8.1
4,4,-8.61
5,4,-8.83
6,4,-8.15
7,4,-8.45
8,4,-8.73
9,4,-7.5
10,4,-7.84
11,4,-9.02
12,4,-8.36
13,4,-7.73
14,4,-7.92
15,4,-7.28
16,4,-7.54
17,4,-7.22
18,4,-6.67
19,4,-6.62
20,4,-6.26
21,4,-6.46
22,4,-6.25
23,4,-5.6
24,4,-5.35
25,4,-5.01
26,4,-5.43
27,4,-4.38
28,4,-4.03
29,4,-4.11
30,4,-3.5
31,4,-2.85
32,4,-2.94
33,4,-1.81
34,4,-2.0
35,4,-1.93
36,4,-0.85
37,4,-0.78
38,4,-0.64
39,4,-0.0
40,4,0.14
41,4,0.35
42,4,0.87
43,4,1.23
44,4,1.0
45,4,1.53
46,4,1.6
47,4,1.67
48,4,2.44
49,4,2.62
50,4,3.51
51,4,3.93
52,4,4.43
53,4,5.32
54,4,5.59
55,4,5.85
56,4,6.42
57,4,6.69
58,4,7.77
59,4,8.06
60,4,9.32
61,4,9.68
62,4,10.73
63,4,11.36
64,4,11.92
65,4,12.8
66,4,14.39
67,4,15.66
68,4,16.19
69,4,17.0
70,4,17.24
71,4,18.16
72,4,16.61
73,4,15.28
74,4,14.94
75,4,13.91
76,4,12.26
77,4,11.97
78,4,11.19
79,4,10.25
80,4,9.57
81,4,8.89
82,4,8.47
83,4,7.76
84,4,6.98
85,4,6.19
86,4,5.5
87,4,5.07
88,4,6.34
89,4,4.41
90,4,3.7
91,4,2.44
92,4,2.85
93,4,2.27
94,4,2.66
95,4,1.97
96,4,2.23
97,4,1.53
98,4,1.26
99,4,1.43
