frame,class,snr_a_db
0,4,-112.92
1,4,14.66
2,4,15.12
3,4,15.43
4,4,15.27
5,4,15.98
6,4,15.87
7,4,15.9
8,4,15.72
9,4,15.97
10,4,15.36
11,4,15.84
12,4,15.64
13,4,16.61
14,4,16.3
15,4,16.26
16,4,16.6
17,4,16.67
18,4,17.5
19,4,17.1
20,4,17.79
21,4,16.85
22,4,17.19
23,4,18.99
24,4,17.7
25,4,18.36
26,4,18.57
27,4,18.13
28,4,18.37
29,4,18.91
30,4,18.99
31,4,19.31
32,4,19.63
33,4,20.05
34,4,20.29
35,4,20.88
36,4,20.16
37,4,20.59
38,4,21.7
39,4,21.64
40,4,21.92
41,4,21.33
42,4,22.2
43,4,21.62
44,4,22.1
45,4,22.3
46,4,22.88
47,4,23.15
48,4,22.45
49,4,23.94
50,4,23.66
51,4,23.29
52,4,23.42
53,4,24.36
54,4,23.97
55,4,24.1
56,4,24.4
57,4,23.94
58,4,24.83
59,4,23.91
60,4,23.71
61,4,25.14
62,4,25.12
63,4,25.0
64,4,24.51
65,4,24.69
66,4,25.27
67,4,25.32
68,4,25.21
69,4,25.81
70,4,25.51
71,4,25.83
72,4,25.49
73,4,25.39
74,4,24.97
75,4,25.38
76,4,25.23
77,4,25.9
78,4,25.73
79,4,25.47
80,4,25.13
81,4,26.36
82,4,26.21
83,4,26.06
84,4,25.49
85,4,26.35
86,4,25.94
87,4,26.15
88,4,25.33
89,4,24.88
90,4,26.02
91,4,25.79
92,4,25.59
93,4,24.87
94,4,25.88
95,4,25.3
96,4,25.19
97,4,25.19
98,4,24.74
99,4,25.44
0,5,20.47
1,5,19.64
2,5,12.91
3,5,15.52
4,5,12.69
5,5,22.5
6,5,15.89
7,5,14.66
8,5,14.66
9,5,21.16
10,5,19.76
11,5,12.98
12,5,15.3
13,5,14.42
14,5,22.85
15,5,15.15
16,5,14.66
17,5,14.86
18,5,21.86
19,5,20.05
20,5,13.42
21,5,15.54
22,5,14.23
23,5,23.53
24,5,15.12
25,5,14.78
26,5,15.0
27,5,21.8
28,5,19.2
29,5,13.28
30,5,15.74
31,5,17.33
32,5,22.61
33,5,14.77
34,5,15.29
35,5,14.89
36,5,21.99
37,5,19.19
38,5,13.71
39,5,15.77
40,5,18.5
41,5,22.34
42,5,14.18
43,5,15.27
44,5,14.72
45,5,22.58
46,5,18.52
47,5,13.98
48,5,15.51
49,5,18.9
50,5,22.39
51,5,14.02
52,5,15.24
53,5,14.61
54,5,22.86
55,5,17.98
56,5,13.78
57,5,15.72
58,5,19.74
59,5,22.03
60,5,13.9
61,5,15.48
62,5,14.2
63,5,22.84
64,5,17.71
65,5,13.67
66,5,15.57
67,5,20.1
68,5,21.73
69,5,14.03
70,5,15.64
71,5,14.32
72,5,22.86
73,5,17.64
74,5,13.77
75,5,15.27
76,5,19.99
77,5,21.48
78,5,13.29
79,5,15.43
80,5,13.85
81,5,22.98
82,5,17.21
83,5,14.45
84,5,15.17
85,5,20.28
86,5,21.01
87,5,13.6
88,5,15.18
89,5,13.42
90,5,23.02
91,5,16.55
92,5,13.97
93,5,14.79
94,5,20.84
95,5,20.58
96,5,12.73
97,5,15.21
98,5,12.63
99,5,22.68
0,1,-495.51
1,1,-495.37
2,1,-495.49
3,1,-495.52
4,1,-495.56
5,1,-495.69
6,1,-495.33
7,1,-495.41
8,1,-495.63
9,1,-495.4
10,1,-495.84
11,1,-495.46
12,1,-495.58
13,1,-495.14
14,1,-495.66
15,1,-495.5
16,1,-495.42
17,1,-495.53
18,1,-495.35
19,1,-495.13
20,1,-495.38
21,1,-495.52
22,1,-495.7
23,1,-495.1
24,1,37.01
25,1,42.15
26,1,-350.99
27,1,43.45
28,1,45.18
29,1,45.64
30,1,43.06
31,1,-79.37
32,1,45.6
33,1,46.83
34,1,47.22
35,1,44.15
36,1,21.82
37,1,47.91
38,1,48.85
39,1,49.22
40,1,45.25
41,1,33.78
42,1,50.52
43,1,51.13
44,1,51.57
45,1,46.48
46,1,40.26
47,1,50.41
48,1,51.34
49,1,54.73
50,1,51.0
51,1,51.66
52,1,62.53
53,1,63.57
54,1,63.21
55,1,57.14
56,1,29.97
57,1,55.28
58,1,52.69
59,1,50.77
60,1,49.96
61,1,-495.54
62,1,-495.56
63,1,-495.5
64,1,-495.83
65,1,-495.76
66,1,-495.55
67,1,-495.72
68,1,-495.38
69,1,-494.95
70,1,-495.38
71,1,-495.33
72,1,-495.56
73,1,-495.41
74,1,-495.92
75,1,-495.69
76,1,-495.72
77,1,-495.48
78,1,-495.41
79,1,-495.45
80,1,-495.62
81,1,-495.5
82,1,-495.02
83,1,-495.22
84,1,-495.57
85,1,-495.51
86,1,-495.67
87,1,-495.21
88,1,-495.66
89,1,-495.63
90,1,-495.32
91,1,-495.32
92,1,-495.5
93,1,-495.74
94,1,-495.23
95,1,-495.41
96,1,-495.74
97,1,-495.43
98,1,-495.89
99,1,-495.39
