0,4,2,-10,-2
1,4,2,-11,-2
2,4,0,-5,0
2,4,1,4,0
2,4,2,-11,-2
3,4,0,-5,0
3,4,1,4,0
3,4,2,-11,-2
4,4,0,-5,0
4,4,1,4,0
4,4,2,-11,-2
5,4,0,-5,0
5,4,1,4,0
5,4,2,-12,-2
6,4,0,-5,0
6,4,1,4,0
6,4,2,-12,-2
7,4,0,-6,0
7,4,1,4,0
7,4,2,-12,-2
8,4,0,-6,0
8,4,1,4,0
8,4,2,-12,-2
9,4,0,-6,0
9,4,1,4,0
9,4,2,-13,-2
10,4,0,-6,0
10,4,1,4,0
10,4,2,-13,-2
11,4,0,-6,0
11,4,1,4,-1
11,4,2,-14,-3
12,4,0,-6,0
12,4,1,4,-1
12,4,2,-14,-3
13,4,0,-6,0
13,4,1,4,-1
13,4,2,-14,-3
14,4,0,-6,0
14,4,1,4,-1
14,4,2,-15,-3
15,4,0,-6,0
15,4,1,4,-1
15,4,2,-15,-3
16,4,0,-6,0
16,4,1,4,-1
16,4,2,-16,-3
17,4,0,-6,0
17,4,1,4,-1
17,4,2,-16,-3
18,4,0,-7,0
18,4,1,4,-1
18,4,2,-17,-3
19,4,0,-7,0
19,4,1,4,-1
19,4,2,-18,-3
20,4,0,-7,0
20,4,1,4,-1
20,4,2,-18,-3
21,4,0,-7,0
21,4,1,5,-1
21,4,2,-19,-4
22,4,0,-7,0
22,4,1,5,-1
22,4,2,-20,-4
23,4,0,-7,0
23,4,1,5,-1
23,4,2,-21,-4
24,4,0,-7,0
24,4,1,5,-1
24,4,2,-22,-4
25,4,0,-7,0
25,4,1,5,-1
25,4,2,-23,-4
26,4,0,-7,0
26,4,1,5,-1
26,4,2,-24,-4
27,4,0,-8,0
27,4,1,5,-1
27,4,2,-25,-5
28,4,0,-8,0
28,4,1,5,-1
28,4,2,-26,-5
29,4,0,-8,0
29,4,1,5,-1
29,4,2,-28,-5
30,4,0,-8,0
30,4,1,5,-1
30,4,2,-29,-5
31,4,0,-8,0
31,4,1,5,-1
31,4,2,-31,-6
32,4,0,-8,0
32,4,1,5,-1
32,4,2,-33,-6
33,4,0,-9,0
33,4,1,6,-1
33,4,2,-35,-6
34,4,0,-9,0
34,4,1,6,-1
34,4,2,-38,-7
35,4,0,-9,0
35,4,1,6,-1
35,4,2,-41,-7
36,4,0,-9,0
36,4,1,6,-1
36,4,2,-44,-7
37,4,0,-9,0
37,4,1,6,-1
37,4,2,-48,-8
38,4,0,-10,0
38,4,1,6,-1
38,4,2,-52,-8
39,4,0,-10,0
39,4,1,6,-1
39,4,2,-56,-9
40,4,0,-10,0
40,4,1,6,-1
40,4,2,-62,-9
41,4,0,-10,0
41,4,1,6,-1
41,4,2,-67,-10
42,4,0,-11,0
42,4,1,7,-1
42,4,2,-74,-10
43,4,0,-11,0
43,4,1,7,-1
43,4,2,-80,-11
44,4,0,-11,0
44,4,1,7,-1
44,4,2,-87,-11
45,4,0,-12,0
45,4,1,7,-1
45,4,2,-94,-11
46,4,0,-12,0
46,4,1,7,-1
46,4,2,-101,-10
47,4,0,-12,0
47,4,1,7,-1
47,4,2,-108,-10
48,4,0,-13,-1
48,4,1,8,-1
48,4,2,-114,-10
49,4,0,-13,-1
49,4,1,8,-1
49,4,2,-120,-9
50,4,0,-13,-1
50,4,1,8,-1
50,4,2,-125,-9
51,4,0,-14,-1
51,4,1,8,-1
51,4,2,-129,-8
52,4,0,-14,-1
52,4,1,8,-1
52,4,2,-133,-8
53,4,0,-15,-1
53,4,1,9,-1
53,4,2,-137,-7
54,4,0,-15,-1
54,4,1,9,-1
54,4,2,-140,-7
55,4,0,-16,-1
55,4,1,9,-1
55,4,2,-142,-7
56,4,0,-17,-1
56,4,1,9,-1
56,4,2,-145,-6
57,4,0,-17,-1
57,4,1,10,-1
57,4,2,-147,-6
58,4,0,-18,-1
58,4,1,10,-1
58,4,2,-149,-6
59,4,0,-19,-1
59,4,1,10,-1
59,4,2,-151,-5
60,4,0,-20,-1
60,4,1,11,-1
60,4,2,-152,-5
61,4,0,-21,-1
61,4,1,11,-1
61,4,2,-154,-5
62,4,0,-22,-1
62,4,1,12,-1
62,4,2,-155,-5
63,4,0,-23,-1
63,4,1,12,-2
63,4,2,-156,-4
64,4,0,-25,-1
64,4,1,12,-2
64,4,2,-157,-4
65,4,0,-26,-1
65,4,1,13,-2
65,4,2,-158,-4
66,4,0,-28,-1
66,4,1,14,-2
66,4,2,-159,-4
67,4,0,-30,-1
67,4,1,14,-2
67,4,2,-160,-4
68,4,0,-32,-1
68,4,1,15,-2
68,4,2,-161,-4
69,4,0,-34,-1
69,4,1,16,-2
69,4,2,-162,-3
70,4,0,-37,-1
70,4,1,16,-2
70,4,2,-162,-3
71,4,0,-40,-1
71,4,1,17,-2
71,4,2,-163,-3
72,4,0,-44,-2
72,4,1,18,-2
72,4,2,-164,-3
73,4,0,-48,-2
73,4,1,19,-2
73,4,2,-164,-3
74,4,0,-53,-2
74,4,1,21,-3
74,4,2,-165,-3
75,4,0,-58,-2
75,4,1,22,-3
75,4,2,-165,-3
76,4,0,-64,-2
76,4,1,24,-3
76,4,2,-165,-3
77,4,0,-71,-2
77,4,1,25,-3
77,4,2,-166,-3
78,4,0,-79,-2
78,4,1,28,-3
78,4,2,-166,-3
79,4,0,-87,-2
79,4,1,30,-4
79,4,2,-167,-2
80,4,0,-95,-2
80,4,1,33,-4
80,4,2,-167,-2
81,4,0,-103,-2
81,4,1,36,-4
81,4,2,-167,-2
82,4,0,-110,-2
82,4,1,41,-5
82,4,2,-168,-2
83,4,0,-117,-2
83,4,1,45,-5
83,4,2,-168,-2
84,4,0,-123,-2
84,4,1,51,-6
84,4,2,-168,-2
85,4,0,-128,-2
85,4,1,58,-6
85,4,2,-169,-2
86,4,0,-132,-2
86,4,1,67,-7
86,4,2,-169,-2
87,4,0,-136,-2
87,4,1,76,-7
87,4,2,-169,-2
88,4,0,-140,-1
88,4,1,86,-7
88,4,2,-169,-2
89,4,0,-143,-1
89,4,1,97,-7
89,4,2,-170,-2
90,4,0,-146,-1
90,4,1,107,-7
90,4,2,-170,-2
91,4,0,-148,-1
91,4,1,116,-7
91,4,2,-170,-2
92,4,0,-150,-1
92,4,1,123,-6
92,4,2,-170,-2
93,4,0,-152,-1
93,4,1,130,-6
93,4,2,-170,-2
94,4,0,-154,-1
94,4,1,136,-5
94,4,2,-171,-2
95,4,0,-155,-1
95,4,1,140,-5
95,4,2,-171,-2
96,4,0,-156,-1
96,4,1,144,-4
96,4,2,-171,-2
97,4,0,-158,-1
97,4,1,147,-4
97,4,2,-171,-2
98,4,0,-159,-1
98,4,1,150,-4
98,4,2,-171,-2
99,4,0,-160,-1
99,4,1,152,-3
99,4,2,-171,-2
