556,4,0,-19.0,0,23.62
557,4,0,-20.1,0,22.35
558,4,0,-21.4,0,21.08
559,4,0,-22.8,0,19.84
560,4,0,-24.5,0,18.60
561,4,0,-26.3,0,17.39
562,4,0,-28.4,0,16.19
563,4,0,-30.9,0,15.03
564,4,0,-33.8,0,13.89
565,4,0,-37.1,0,12.81
566,4,0,-41.1,0,11.78
567,4,0,-45.9,0,10.82
568,4,0,-51.5,0,9.95
569,4,0,-58.1,0,9.20
570,4,0,-65.9,0,8.60
571,4,0,-74.6,0,8.18
572,4,0,-84.0,0,7.98
573,4,0,-93.8,0,8.00
574,4,0,-103.3,0,8.25
575,4,0,-112.0,0,8.71
576,4,0,-119.8,0,9.34
577,4,0,-126.5,0,10.11
578,4,0,-132.2,0,11.00
579,4,0,-137.0,0,11.98
580,4,0,-141.1,0,13.02
581,4,0,-144.5,0,14.12
582,4,0,-147.5,0,15.26
583,4,0,-150.0,0,16.43
584,4,0,-152.2,0,17.63
585,4,0,-154.1,0,18.85
586,4,0,-155.8,0,20.08
587,4,0,-157.3,0,21.34
588,4,0,-158.7,0,22.60
589,4,0,-159.8,0,23.87
228,4,0,-12.6,0,35.37
229,4,0,-13.0,0,34.27
230,4,0,-13.5,0,33.16
231,4,0,-14.0,0,32.06
232,4,0,-14.5,0,30.97
233,4,0,-15.0,0,29.87
234,4,0,-15.6,0,28.78
235,4,0,-16.2,0,27.70
236,4,0,-16.9,0,26.61
237,4,0,-17.6,0,25.53
238,4,0,-18.4,0,24.46
239,4,0,-19.3,0,23.39
240,4,0,-20.3,0,22.33
241,4,0,-21.3,0,21.27
242,4,0,-22.5,0,20.22
243,4,0,-23.8,0,19.19
244,4,0,-25.3,0,18.16
245,4,0,-26.9,0,17.15
246,4,0,-28.7,0,16.15
247,4,0,-30.7,0,15.18
248,4,0,-33.1,0,14.23
249,4,0,-35.7,0,13.30
250,4,0,-38.8,0,12.41
251,4,0,-42.3,0,11.56
252,4,0,-46.4,0,10.77
253,4,0,-51.1,0,10.04
254,4,0,-56.5,0,9.39
255,4,0,-62.6,0,8.84
256,4,0,-69.5,0,8.41
257,4,0,-77.1,0,8.12
258,4,0,-85.1,0,7.97
259,4,0,-93.2,0,7.99
260,4,0,-101.2,0,8.16
261,4,0,-108.7,0,8.49
262,4,0,-115.6,0,8.95
263,4,0,-121.8,0,9.52
264,4,0,-127.3,0,10.18
265,4,0,-132.0,0,10.92
266,4,0,-136.1,0,11.73
267,4,0,-139.7,0,12.59
268,4,0,-142.8,0,13.48
269,4,0,-145.5,0,14.41
270,4,0,-147.9,0,15.37
271,4,0,-150.0,0,16.35
272,4,0,-151.9,0,17.35
273,4,0,-153.6,0,18.37
274,4,0,-155.1,0,19.39
275,4,0,-156.4,0,20.43
276,4,0,-157.6,0,21.48
277,4,0,-158.7,0,22.54
278,4,0,-159.7,0,23.60
279,4,0,-160.6,0,24.67
280,4,0,-161.5,0,25.75
281,4,0,-162.2,0,26.83
282,4,0,-162.9,0,27.91
283,4,0,-163.6,0,29.00
284,4,0,-164.2,0,30.09
285,4,0,-164.8,0,31.19
286,4,0,-165.3,0,32.28
287,4,0,-165.8,0,33.38
288,4,0,-166.3,0,34.49
289,4,0,-166.7,0,35.59
29,4,0,-171.2,0,28.51
30,4,0,-171.0,0,27.80
31,4,0,-170.7,0,27.09
32,4,0,-170.5,0,26.39
33,4,0,-170.2,0,25.68
34,4,0,-169.9,0,24.98
35,4,0,-169.6,0,24.27
36,4,0,-169.3,0,23.57
37,4,0,-169.0,0,22.87
38,4,0,-168.6,0,22.16
39,4,0,-168.2,0,21.46
40,4,0,-167.8,0,20.76
41,4,0,-167.4,0,20.06
42,4,0,-166.9,0,19.37
43,4,0,-166.5,0,18.67
44,4,0,-165.9,0,17.98
45,4,0,-165.3,0,17.28
46,4,0,-164.7,0,16.59
47,4,0,-164.0,0,15.90
48,4,0,-163.3,0,15.22
49,4,0,-162.5,0,14.53
50,4,0,-161.6,0,13.85
51,4,0,-160.6,0,13.18
52,4,0,-159.5,0,12.51
53,4,0,-158.3,0,11.84
54,4,0,-156.9,0,11.18
55,4,0,-155.4,0,10.53
