1,7,0,2,0,42.57
2,7,0,3,0,41.12
3,7,0,3,0,39.67
4,7,0,3,0,38.22
5,7,0,3,0,36.77
6,7,0,3,0,35.32
7,7,0,3,0,33.87
8,7,0,3,0,32.43
9,7,0,3,0,30.98
10,7,0,4,0,29.53
11,7,0,4,0,28.08
12,7,0,4,0,26.63
13,7,0,4,0,25.18
14,7,0,4,0,23.74
15,7,0,5,0,22.29
16,7,0,5,0,20.84
17,7,0,5,0,19.40
18,7,0,6,0,17.95
19,7,0,6,0,16.51
20,7,0,7,0,15.07
21,7,0,8,0,13.63
22,7,0,9,0,12.19
23,7,0,10,0,10.76
24,7,0,11,0,9.33
25,7,0,13,0,7.92
26,7,0,16,0,6.52
27,7,0,21,0,5.14
28,7,0,28,0,3.82
29,7,0,43,0,2.65
30,7,0,75,0,1.89
31,7,0,116,0,2.02
32,7,0,141,0,2.88
33,7,0,153,0,4.00
34,7,0,160,0,5.23
35,7,0,164,0,6.49
36,7,0,166,0,7.78
37,7,0,168,0,9.07
38,7,0,170,0,10.38
39,7,0,171,0,11.69
40,7,0,172,0,13.00
41,7,0,173,0,14.32
42,7,0,173,0,15.64
43,7,0,174,0,16.96
44,7,0,174,0,18.28
45,7,0,175,0,19.60
46,7,0,175,0,20.93
47,7,0,175,0,22.25
48,7,0,176,0,23.57
49,7,0,176,0,24.90
50,7,0,176,0,26.22
51,7,0,176,0,27.55
52,7,0,176,0,28.87
53,7,0,177,0,30.20
54,7,0,177,0,31.52
55,7,0,177,0,32.85
56,7,0,177,0,34.18
57,7,0,177,0,35.50
58,7,0,177,0,36.83
59,7,0,177,0,38.16
60,7,0,177,0,39.48
61,7,0,177,0,40.81
62,7,0,178,0,42.14
63,7,0,178,0,43.46
64,7,0,178,0,44.79
65,7,0,178,0,46.12
66,7,0,178,0,47.45
67,7,0,178,0,48.77
68,7,0,178,0,50.10
69,7,0,178,0,51.43
70,7,0,178,0,52.75
71,7,0,178,0,54.08
72,7,0,178,0,55.41
73,7,0,178,0,56.74
74,7,0,178,0,58.06
75,7,0,178,0,59.39
76,7,0,178,0,60.72
77,7,0,178,0,62.05
78,7,0,178,0,63.37
79,7,0,178,0,64.70
80,7,0,178,0,66.03
81,7,0,178,0,67.36
82,7,0,178,0,68.68
83,7,0,179,0,70.01
84,7,0,179,0,71.34
85,7,0,179,0,72.67
86,7,0,179,0,74.00
87,7,0,179,0,75.32
88,7,0,179,0,76.65
89,7,0,179,0,77.98
90,7,0,179,0,79.31
91,7,0,179,0,80.63
92,7,0,179,0,81.96
93,7,0,179,0,83.29
94,7,0,179,0,84.62
95,7,0,179,0,85.95
96,7,0,179,0,87.27
97,7,0,179,0,88.60
98,7,0,179,0,89.93
99,7,0,179,0,91.26
