0.0|
0.1|車: 27.7m → 計測中  ／  車: 39.7m → 計測中
0.2|車: 27.1m → 計測中  ／  車: 39.0m → 計測中
0.3|車: 26.5m → 計測中  ／  車: 38.4m → 計測中
0.4|車: 25.9m → 計測中  ／  車: 37.7m → 計測中
0.5|車: 25.4m 最接近予測0.0m 到達4.3s → ・抑制(安全)  ／  車: 37.1m → 計測中
0.6|車: 24.8m 最接近予測0.0m 到達4.2s → ・抑制(安全)  ／  車: 36.4m → 計測中
0.7|車: 24.2m 最接近予測0.0m 到達4.1s → ・抑制(安全)  ／  車: 35.8m → 計測中
0.8|車: 23.6m 最接近予測0.0m 到達4.0s → ▲注意(中)域  ／  車: 35.1m → 計測中
0.9|車: 23.0m 最接近予測0.0m 到達3.9s → ▲注意(中)域  ／  車: 34.5m → 計測中
1.0|車: 22.4m 最接近予測0.0m 到達3.8s → ▲注意(中)域  ／  車: 33.8m → 計測中
1.1|車: 21.8m 最接近予測0.0m 到達3.7s → ▲注意(中)域  ／  車: 33.2m → 計測中
1.2|車: 21.2m 最接近予測0.0m 到達3.6s → ▲注意(中)域  ／  車: 32.5m → 計測中
1.3|車: 20.6m 最接近予測0.0m 到達3.5s → ▲注意(中)域  ／  車: 31.9m → 計測中
1.4|車: 20.0m 最接近予測2.3m 到達3.3s → ・抑制(安全)  ／  車: 31.2m → 計測中
1.5|車: 19.4m 最接近予測3.3m 到達3.2s → ・抑制(安全)  ／  車: 30.6m → 計測中
1.6|車: 18.8m 最接近予測3.1m 到達3.1s → ・抑制(安全)  ／  車: 29.9m 最接近予測0.0m 到達4.6s → ・抑制(安全)
1.7|車: 18.2m 最接近予測1.9m 到達3.0s → ・抑制(安全)  ／  車: 29.2m 最接近予測0.0m 到達4.5s → ・抑制(安全)
1.8|車: 17.6m 最接近予測0.0m 到達3.0s → ▲注意(中)域  ／  車: 28.6m 最接近予測0.0m 到達4.4s → ・抑制(安全)
1.9|車: 17.1m 最接近予測0.0m 到達2.9s → ▲注意(中)域  ／  車: 27.9m 最接近予測0.0m 到達4.3s → ・抑制(安全)
2.0|車: 16.4m 最接近予測0.0m 到達2.8s → ▲注意(中)域  ／  車: 27.3m 最接近予測3.9m 到達4.1s → ・抑制(安全)
2.1|車: 15.9m 最接近予測0.0m 到達2.7s → ▲注意(中)域  ／  車: 26.6m 最接近予測5.6m 到達3.9s → ・抑制(安全)
2.2|車: 15.3m 最接近予測0.0m 到達2.6s → ▲注意(中)域  ／  車: 26.0m 最接近予測5.3m 到達3.8s → ・抑制(安全)
2.3|車: 14.7m 最接近予測1.3m 到達2.5s → ★至近警告(強)域  ／  車: 25.3m 最接近予測3.4m 到達3.8s → ・抑制(安全)
2.4|車: 14.1m 最接近予測1.7m 到達2.3s → ・抑制(安全)  ／  車: 24.7m 最接近予測0.0m 到達3.8s → ▲注意(中)域
2.5|車: 13.5m 最接近予測1.6m 到達2.2s → ▲注意(中)域  ／  車: 24.0m 最接近予測0.0m 到達3.7s → ▲注意(中)域
2.6|車: 12.9m 最接近予測1.0m 到達2.2s → ★至近警告(強)域  ／  車: 23.4m 最接近予測2.9m 到達3.5s → ・抑制(安全)
2.7|車: 12.3m 最接近予測0.0m 到達2.1s → ★至近警告(強)域  ／  車: 22.7m 最接近予測4.1m 到達3.4s → ・抑制(安全)
2.8|車: 11.7m 最接近予測0.0m 到達2.0s → ★至近警告(強)域  ／  車: 22.1m 最接近予測3.9m 到達3.3s → ・抑制(安全)
2.9|車: 11.1m 最接近予測0.7m 到達1.9s → ★至近警告(強)域  ／  車: 21.4m 最接近予測2.4m 到達3.3s → ・抑制(安全)
3.0|車: 10.5m 最接近予測1.0m 到達1.8s → ★至近警告(強)域  ／  車: 20.8m 最接近予測0.0m 到達3.2s → ▲注意(中)域
3.1|車: 9.9m 最接近予測0.9m 到達1.7s → ★至近警告(強)域  ／  車: 20.1m 最接近予測2.2m 到達3.1s → ・抑制(安全)
3.2|車: 9.3m 最接近予測1.0m 到達1.6s → ★至近警告(強)域  ／  車: 19.5m 最接近予測3.0m 到達2.9s → ・抑制(安全)
3.3|車: 8.8m 最接近予測0.7m 到達1.5s → ★至近警告(強)域  ／  車: 18.8m 最接近予測2.8m 到達2.8s → ・抑制(安全)
3.4|車: 8.2m 最接近予測0.6m 到達1.4s → ★至近警告(強)域  ／  車: 18.2m 最接近予測1.8m 到達2.8s → ・抑制(安全)
3.5|車: 7.6m 最接近予測0.7m 到達1.3s → ★至近警告(強)域  ／  車: 17.5m 最接近予測1.6m 到達2.7s → ・抑制(安全)
3.6|車: 7.0m 最接近予測0.4m 到達1.2s → ★至近警告(強)域  ／  車: 16.9m 最接近予測2.3m 到達2.6s → ・抑制(安全)
3.7|車: 6.4m 最接近予測0.6m 到達1.1s → ★至近警告(強)域  ／  車: 16.2m 最接近予測2.1m 到達2.5s → ・抑制(安全)
3.8|車: 5.8m 最接近予測0.7m 到達1.0s → ★至近警告(強)域  ／  車: 15.6m 最接近予測2.6m 到達2.3s → ・抑制(安全)
3.9|車: 5.2m 最接近予測0.7m 到達0.9s → ★至近警告(強)域  ／  車: 14.9m 最接近予測1.8m 到達2.3s → ・抑制(安全)
4.0|車: 4.7m 最接近予測0.6m 到達0.8s → ★至近警告(強)域  ／  車: 14.3m 最接近予測2.7m 到達2.1s → ・抑制(安全)
4.1|車: 4.1m 最接近予測0.6m 到達0.7s → ★至近警告(強)域  ／  車: 13.7m 最接近予測2.5m 到達2.0s → ・抑制(安全)
4.2|車: 3.5m 最接近予測0.6m 到達0.6s → ★至近警告(強)域  ／  車: 13.0m 最接近予測2.3m 到達2.0s → ・抑制(安全)  ／  救急車: 検出 -70°
4.3|車: 3.0m 最接近予測0.5m 到達0.5s → ★至近警告(強)域  ／  車: 12.4m 最接近予測2.1m 到達1.9s → ・抑制(安全)  ／  救急車: 検出 -73°
4.4|車: 2.4m 最接近予測0.5m 到達0.4s → ★至近警告(強)域  ／  車: 11.7m 最接近予測1.9m 到達1.8s → ・抑制(安全)  ／  救急車: 検出 -75°
4.5|車: 1.9m 最接近予測0.5m 到達0.3s → ★至近警告(強)域  ／  車: 11.1m 最接近予測2.3m 到達1.7s → ・抑制(安全)  ／  救急車: 検出 -78°
4.6|車: 1.4m 最接近予測0.4m 到達0.2s → ★至近警告(強)域  ／  車: 10.4m 最接近予測2.3m 到達1.6s → ・抑制(安全)  ／  救急車: 検出 -80°
4.7|車: 1.1m 最接近予測0.5m 到達0.2s → ★至近警告(強)域  ／  車: 9.8m 最接近予測2.5m 到達1.4s → ・抑制(安全)  ／  救急車: 検出 -83°
4.8|車: 1.1m 最接近予測0.8m 到達0.1s → ★至近警告(強)域  ／  車: 9.2m 最接近予測2.3m 到達1.4s → ・抑制(安全)  ／  救急車: 検出 -86°
4.9|車: 1.3m 最接近予測1.3m 到達0.1s → ★至近警告(強)域  ／  車: 8.6m 最接近予測2.0m 到達1.3s → ・抑制(安全)  ／  救急車: 検出 -88°
5.0|車: 1.7m → 計測中  ／  車: 8.0m 最接近予測1.7m 到達1.2s → ・抑制(安全)  ／  救急車: 検出 -91°
5.1|車: 2.2m → 計測中  ／  車: 7.3m 最接近予測1.8m 到達1.1s → ・抑制(安全)  ／  救急車: 検出 -94°
