0.0|
0.1|車: 18.0m → 計測中
0.2|車: 17.8m → 計測中
0.3|車: 17.6m → 計測中
0.4|車: 17.4m → 計測中
0.5|車: 17.1m 最接近予測0.0m 到達7.5s → ・抑制(安全)
0.6|車: 16.9m 最接近予測0.0m 到達7.4s → ・抑制(安全)
0.7|車: 16.7m 最接近予測0.0m 到達7.3s → ・抑制(安全)
0.8|車: 16.4m 最接近予測0.0m 到達7.2s → ・抑制(安全)
0.9|車: 16.2m 最接近予測0.0m 到達7.1s → ・抑制(安全)
1.0|車: 16.0m 最接近予測3.8m 到達6.6s → ・抑制(安全)
1.1|車: 15.8m 最接近予測5.4m 到達6.2s → ・抑制(安全)
1.2|車: 15.5m 最接近予測5.2m 到達6.1s → ・抑制(安全)
1.3|車: 15.3m 最接近予測3.5m 到達6.4s → ・抑制(安全)
1.4|車: 15.1m 最接近予測0.0m 到達6.7s → ・抑制(安全)
1.5|車: 14.8m 最接近予測0.0m 到達6.5s → ・抑制(安全)
1.6|車: 14.6m 最接近予測0.0m 到達6.4s → ・抑制(安全)
1.7|車: 14.4m 最接近予測0.0m 到達6.4s → ・抑制(安全)
1.8|車: 14.2m 最接近予測0.0m 到達6.2s → ・抑制(安全)
1.9|車: 13.9m 最接近予測0.0m 到達6.1s → ・抑制(安全)
2.0|車: 13.7m 最接近予測0.0m 到達6.1s → ・抑制(安全)
2.1|車: 13.5m 最接近予測0.0m 到達5.9s → ・抑制(安全)
2.2|車: 13.3m 最接近予測0.0m 到達5.8s → ・抑制(安全)
2.3|車: 13.0m 最接近予測0.0m 到達5.8s → ・抑制(安全)
2.4|車: 12.8m 最接近予測0.0m 到達5.6s → ・抑制(安全)
2.5|車: 12.6m 最接近予測0.0m 到達5.5s → ・抑制(安全)
2.6|車: 12.4m 最接近予測2.3m 到達5.3s → ・抑制(安全)
2.7|車: 12.1m 最接近予測3.3m 到達5.0s → ・抑制(安全)
2.8|車: 11.9m 最接近予測3.1m 到達4.9s → ・抑制(安全)
2.9|車: 11.7m 最接近予測2.1m 到達5.0s → ・抑制(安全)  ／  車: 15.1m → 計測中
3.0|車: 11.4m 最接近予測0.0m 到達5.0s → ・抑制(安全)  ／  車: 14.5m → 計測中
3.1|車: 11.2m 最接近予測0.0m 到達4.9s → ・抑制(安全)  ／  車: 13.8m → 計測中
3.2|車: 11.0m 最接近予測0.0m 到達4.9s → ・抑制(安全)  ／  車: 13.1m → 計測中
3.3|車: 10.8m 最接近予測0.0m 到達4.7s → ・抑制(安全)  ／  車: 12.4m 最接近予測1.9m 到達1.8s → ・抑制(安全)
3.4|車: 10.6m 最接近予測0.0m 到達4.7s → ・抑制(安全)  ／  車: 11.7m 最接近予測1.7m 到達1.7s → ・抑制(安全)
3.5|車: 10.3m 最接近予測0.0m 到達4.6s → ・抑制(安全)  ／  車: 11.0m 最接近予測2.1m 到達1.6s → ・抑制(安全)
3.6|車: 10.1m 最接近予測1.5m 到達4.3s → ・抑制(安全)  ／  車: 10.3m 最接近予測2.1m 到達1.5s → ・抑制(安全)
3.7|車: 9.9m 最接近予測2.2m 到達4.2s → ・抑制(安全)  ／  車: 9.7m 最接近予測2.3m 到達1.3s → ・抑制(安全)
3.8|車: 9.6m 最接近予測2.1m 到達4.0s → ・抑制(安全)  ／  車: 9.0m 最接近予測2.0m 到達1.3s → ・抑制(安全)
3.9|車: 9.4m 最接近予測1.3m 到達4.1s → ・抑制(安全)  ／  車: 8.3m 最接近予測1.8m 到達1.2s → ・抑制(安全)
4.0|車: 9.2m 最接近予測0.0m 到達4.1s → ・抑制(安全)  ／  車: 7.7m 最接近予測1.8m 到達1.1s → ・抑制(安全)
4.1|車: 9.0m 最接近予測0.0m 到達3.9s → ▲注意(中)域  ／  車: 7.0m 最接近予測1.9m 到達1.0s → ・抑制(安全)
4.2|車: 8.7m 最接近予測0.0m 到達3.9s → ▲注意(中)域  ／  車: 6.4m 最接近予測1.8m 到達0.9s → ・抑制(安全)
4.3|車: 8.5m 最接近予測1.1m 到達3.7s → ▲注意(中)域  ／  車: 5.7m 最接近予測1.7m 到達0.8s → ・抑制(安全)
4.4|車: 8.3m 最接近予測1.6m 到達3.6s → ▲注意(中)域  ／  車: 5.1m 最接近予測1.6m 到達0.7s → ・抑制(安全)
4.5|車: 8.1m 最接近予測1.5m 到達3.5s → ▲注意(中)域  ／  車: 4.5m 最接近予測1.6m 到達0.6s → ▲注意(中)域
4.6|車: 7.8m 最接近予測0.9m 到達3.4s → ▲注意(中)域  ／  車: 4.0m 最接近予測1.6m 到達0.5s → ・抑制(安全)
4.7|車: 7.6m 最接近予測0.0m 到達3.4s → ▲注意(中)域  ／  車: 3.4m 最接近予測1.6m 到達0.5s → ・抑制(安全)
