0.0|
0.1|踏切: 検出 167°
0.2|踏切: 検出 167°  ／  車: 53.2m → 計測中
0.3|踏切: 検出 167°  ／  車: 52.5m → 計測中
0.4|踏切: 検出 167°  ／  車: 51.7m → 計測中
0.5|踏切: 検出 166°  ／  車: 50.9m → 計測中
0.6|踏切: 検出 166°  ／  車: 50.1m → 計測中
0.7|踏切: 検出 166°  ／  車: 49.3m → 計測中
0.8|踏切: 検出 166°  ／  車: 48.5m → 計測中
0.9|踏切: 検出 166°  ／  車: 47.7m → 計測中
1.0|踏切: 検出 166°  ／  車: 47.0m → 計測中
1.1|踏切: 検出 166°  ／  車: 46.2m → 計測中
1.2|踏切: 検出 166°  ／  車: 45.4m → 計測中
1.3|踏切: 検出 166°  ／  車: 44.6m → 計測中
1.4|踏切: 検出 166°  ／  車: 43.8m → 計測中
1.5|踏切: 検出 166°  ／  車: 43.0m → 計測中
1.6|踏切: 検出 166°  ／  車: 42.2m → 計測中
1.7|踏切: 検出 166°  ／  車: 41.4m → 計測中
1.8|踏切: 検出 165°  ／  車: 40.6m → 計測中
1.9|踏切: 検出 165°  ／  車: 39.9m → 計測中
2.0|踏切: 検出 165°  ／  車: 39.1m → 計測中
2.1|踏切: 検出 165°  ／  車: 38.3m → 計測中
2.2|踏切: 検出 165°  ／  車: 37.5m → 計測中
2.3|踏切: 検出 165°  ／  車: 36.7m → 計測中
2.4|踏切: 検出 165°  ／  車: 35.9m → 計測中
2.5|踏切: 検出 165°  ／  車: 35.1m → 計測中
2.6|踏切: 検出 165°  ／  車: 34.4m → 計測中
2.7|踏切: 検出 165°  ／  車: 33.6m → 計測中
2.8|踏切: 検出 165°  ／  車: 32.8m → 計測中
2.9|踏切: 検出 164°  ／  車: 32.0m → 計測中
3.0|踏切: 検出 164°  ／  車: 31.2m → 計測中
3.1|踏切: 検出 164°  ／  車: 30.4m → 計測中
3.2|踏切: 検出 164°  ／  車: 29.6m 最接近予測3.9m 到達3.7s → ・抑制(安全)
3.3|踏切: 検出 164°  ／  車: 28.8m 最接近予測5.4m 到達3.5s → ・抑制(安全)
3.4|踏切: 検出 164°  ／  車: 28.1m 最接近予測5.2m 到達3.4s → ・抑制(安全)
3.5|踏切: 検出 164°  ／  車: 27.3m 最接近予測3.3m 到達3.4s → ・抑制(安全)
3.6|踏切: 検出 164°  ／  車: 26.5m 最接近予測0.0m 到達3.4s → ▲注意(中)域
3.7|踏切: 検出 164°  ／  車: 25.7m 最接近予測0.0m 到達3.3s → ▲注意(中)域
3.8|踏切: 検出 164°  ／  車: 24.9m 最接近予測0.0m 到達3.2s → ▲注意(中)域
3.9|踏切: 検出 164°  ／  車: 24.1m 最接近予測0.0m 到達3.1s → ▲注意(中)域
4.0|踏切: 検出 163°  ／  車: 23.3m 最接近予測0.0m 到達3.0s → ▲注意(中)域
4.1|踏切: 検出 163°  ／  車: 22.6m 最接近予測0.0m 到達2.9s → ▲注意(中)域
4.2|踏切: 検出 163°  ／  車: 21.8m 最接近予測0.0m 到達2.8s → ▲注意(中)域
4.3|踏切: 検出 163°  ／  車: 21.0m 最接近予測1.9m 到達2.6s → ・抑制(安全)
4.4|踏切: 検出 163°  ／  車: 20.2m 最接近予測2.7m 到達2.5s → ・抑制(安全)
4.5|踏切: 検出 163°  ／  車: 19.4m 最接近予測2.5m 到達2.4s → ・抑制(安全)
4.6|踏切: 検出 163°  ／  車: 18.6m 最接近予測1.5m 到達2.3s → ▲注意(中)域
4.7|踏切: 検出 163°  ／  車: 17.8m 最接近予測0.0m 到達2.3s → ★至近警告(強)域
4.8|踏切: 検出 162°  ／  車: 17.1m 最接近予測0.0m 到達2.2s → ★至近警告(強)域
4.9|踏切: 検出 162°  ／  車: 16.3m 最接近予測1.2m 到達2.1s → ★至近警告(強)域
5.0|踏切: 検出 162°  ／  車: 15.5m 最接近予測1.6m 到達2.0s → ▲注意(中)域
5.1|踏切: 検出 162°  ／  車: 14.7m 最接近予測1.4m 到達1.9s → ▲注意(中)域
5.2|踏切: 検出 162°  ／  車: 13.9m 最接近予測0.9m 到達1.8s → ★至近警告(強)域
5.3|踏切: 検出 162°  ／  車: 13.1m 最接近予測0.8m 到達1.7s → ★至近警告(強)域
5.4|踏切: 検出 162°  ／  車: 12.3m 最接近予測1.0m 到達1.6s → ★至近警告(強)域
5.5|踏切: 検出 162°  ／  車: 11.6m 最接近予測1.5m 到達1.5s → ▲注意(中)域
5.6|踏切: 検出 161°  ／  車: 10.8m 最接近予測1.3m 到達1.4s → ★至近警告(強)域
5.7|踏切: 検出 161°  ／  車: 10.0m 最接近予測1.1m 到達1.3s → ★至近警告(強)域
5.8|踏切: 検出 161°  ／  車: 9.2m 最接近予測0.9m 到達1.2s → ★至近警告(強)域
5.9|踏切: 検出 161°  ／  車: 8.4m 最接近予測0.8m 到達1.1s → ★至近警告(強)域
6.0|踏切: 検出 161°  ／  車: 7.7m 最接近予測0.9m 到達1.0s → ★至近警告(強)域
6.1|踏切: 検出 161°  ／  車: 6.9m 最接近予測0.8m 到達0.9s → ★至近警告(強)域
6.2|踏切: 検出 161°  ／  車: 6.1m 最接近予測0.8m 到達0.8s → ★至近警告(強)域
6.3|踏切: 検出 161°  ／  車: 5.4m 最接近予測0.8m 到達0.7s → ★至近警告(強)域
6.4|踏切: 検出 160°  ／  車: 4.6m 最接近予測0.8m 到達0.6s → ★至近警告(強)域
6.5|踏切: 検出 160°  ／  車: 3.9m 最接近予測0.8m 到達0.5s → ★至近警告(強)域
6.6|踏切: 検出 160°  ／  車: 3.1m 最接近予測0.7m 到達0.4s → ★至近警告(強)域
6.7|踏切: 検出 160°  ／  車: 2.5m 最接近予測0.6m 到達0.3s → ★至近警告(強)域
6.8|踏切: 検出 160°  ／  車: 1.9m 最接近予測0.6m 到達0.2s → ★至近警告(強)域
6.9|踏切: 検出 160°  ／  車: 1.4m 最接近予測0.6m 到達0.2s → ★至近警告(強)域
7.0|踏切: 検出 159°  ／  車: 1.4m 最接近予測1.0m 到達0.1s → ★至近警告(強)域
7.1|踏切: 検出 159°  ／  車: 1.7m 最接近予測1.7m 到達0.1s → ▲注意(中)域
7.2|踏切: 検出 159°  ／  車: 2.3m → 計測中
7.3|踏切: 検出 159°  ／  車: 2.9m → 計測中
7.4|踏切: 検出 159°  ／  車: 3.6m → 計測中
7.5|踏切: 検出 159°  ／  車: 4.3m → 計測中
7.6|踏切: 検出 158°  ／  車: 5.0m → 計測中
7.7|踏切: 検出 158°  ／  車: 5.8m → 計測中
7.8|踏切: 検出 158°  ／  車: 6.5m → 計測中
7.9|踏切: 検出 158°  ／  車: 7.3m → 計測中
8.0|踏切: 検出 158°  ／  車: 8.0m → 計測中
8.1|踏切: 検出 158°  ／  車: 8.8m → 計測中
8.2|踏切: 検出 157°  ／  車: 9.5m → 計測中
8.3|踏切: 検出 157°  ／  車: 10.3m → 計測中
8.4|踏切: 検出 157°  ／  車: 11.0m → 計測中
8.5|踏切: 検出 157°  ／  車: 11.8m → 計測中
8.6|踏切: 検出 157°  ／  車: 12.5m → 計測中
8.7|踏切: 検出 156°  ／  車: 13.3m → 計測中
8.8|踏切: 検出 156°  ／  車: 14.0m → 計測中
8.9|踏切: 検出 156°  ／  車: 14.8m → 計測中
9.0|踏切: 検出 156°  ／  車: 15.5m → 計測中
9.1|踏切: 検出 155°  ／  車: 16.3m → 計測中
9.2|踏切: 検出 155°  ／  車: 17.1m → 計測中
9.3|踏切: 検出 155°  ／  車: 17.8m → 計測中
9.4|踏切: 検出 155°  ／  車: 18.6m → 計測中
9.5|踏切: 検出 155°  ／  車: 19.3m → 計測中
9.6|踏切: 検出 154°  ／  車: 20.1m → 計測中
9.7|踏切: 検出 154°  ／  車: 20.8m → 計測中
9.8|踏切: 検出 154°  ／  車: 21.6m → 計測中
9.9|踏切: 検出 154°  ／  車: 22.3m → 計測中
