0.0|
0.1|
0.2|
0.3|
0.4|
0.5|
0.6|
0.7|
0.8|
0.9|
1.0|クラクション: 検出 -12°
1.1|クラクション: 検出 -13°
1.2|クラクション: 検出 -13°
1.3|クラクション: 検出 -14°
1.4|クラクション: 検出 -15°
1.5|クラクション: 検出 -15°
1.6|クラクション: 検出 -16°
1.7|クラクション: 検出 -17°
1.8|クラクション: 検出 -18°
1.9|クラクション: 検出 -19°
2.0|クラクション: 検出 -20°
2.1|クラクション: 検出 -22°
2.2|クラクション: 検出 -23°
2.3|クラクション: 検出 -25°
2.4|クラクション: 検出 -27°
2.5|クラクション: 検出 -29°
2.6|クラクション: 検出 -32°
2.7|クラクション: 検出 -36°
2.8|クラクション: 検出 -40°
2.9|クラクション: 検出 -44°
3.0|クラクション: 検出 -50°
3.1|クラクション: 検出 -57°
3.2|クラクション: 検出 -65°
3.3|クラクション: 検出 -74°
3.4|クラクション: 検出 -84°
3.5|クラクション: 検出 -95°
3.6|クラクション: 検出 -105°
3.7|クラクション: 検出 -114°
3.8|クラクション: 検出 -122°
3.9|クラクション: 検出 -128°
4.0|クラクション: 検出 -134°
4.1|クラクション: 検出 -139°
4.2|クラクション: 検出 -143°
4.3|クラクション: 検出 -146°
4.4|クラクション: 検出 -149°
4.5|クラクション: 検出 -152°
4.6|
4.7|
4.8|
4.9|
5.0|
5.1|
5.2|
5.3|
5.4|
5.5|
5.6|
5.7|
5.8|
5.9|
6.0|
6.1|
6.2|
6.3|
6.4|
6.5|
6.6|
6.7|
6.8|
6.9|
7.0|
7.1|
7.2|
7.3|
7.4|
7.5|
7.6|
7.7|
7.8|
7.9|
8.0|
8.1|
8.2|
8.3|
8.4|
8.5|
8.6|
8.7|
8.8|
8.9|
9.0|
9.1|
9.2|
9.3|
9.4|
9.5|
9.6|
9.7|
9.8|
9.9|
