7,2,0,150,-3
8,2,0,149,-3
9,2,0,148,-3
10,2,0,148,-3
11,2,0,147,-3
12,2,0,146,-3
13,2,0,146,-3
14,2,0,145,-3
15,2,0,144,-3
16,2,0,143,-3
17,2,0,142,-4
18,2,0,141,-4
19,2,0,140,-4
20,2,0,140,-4
21,2,0,139,-4
22,2,0,137,-4
23,2,0,136,-4
24,2,0,135,-4
25,2,0,134,-4
26,1,0,-149,-1
26,2,0,133,-4
27,1,0,-149,-1
27,2,0,132,-4
28,1,0,-148,-1
28,2,0,130,-4
29,1,0,-147,-1
29,2,0,129,-5
30,1,0,-146,-1
30,2,0,127,-5
31,1,0,-145,-1
31,2,0,126,-5
32,1,0,-144,-1
32,2,0,124,-5
33,1,0,-143,-1
33,2,0,123,-5
34,1,0,-142,-1
34,2,0,121,-5
35,1,0,-141,-1
35,2,0,119,-5
36,1,0,-140,-1
36,2,0,118,-5
37,1,0,-139,-1
37,2,0,116,-5
38,1,0,-138,-1
38,2,0,114,-5
39,1,0,-136,-1
39,2,0,112,-5
40,1,0,-135,-1
40,2,0,110,-5
41,1,0,-133,-1
41,2,0,108,-6
42,1,0,-132,-1
42,2,0,106,-6
43,1,0,-130,-1
43,2,0,103,-6
44,1,0,-129,-1
44,2,0,101,-6
45,1,0,-127,-1
45,2,0,99,-6
46,1,0,-125,-1
46,2,0,97,-6
47,1,0,-123,-1
47,2,0,94,-6
48,1,0,-121,-1
48,2,0,92,-6
49,1,0,-119,-1
49,2,0,90,-6
50,1,0,-117,-1
50,2,0,87,-6
51,1,0,-115,-1
51,2,0,85,-6
52,1,0,-112,-1
52,2,0,83,-6
53,1,0,-110,-1
54,1,0,-107,-1
55,1,0,-105,-1
56,1,0,-102,-1
57,1,0,-100,-1
58,1,0,-97,-1
59,1,0,-94,-1
60,1,0,-91,-1
61,1,0,-89,-1
62,1,0,-86,-1
63,1,0,-83,-1
64,1,0,-80,-1
65,1,0,-78,-1
66,1,0,-75,-1
67,1,0,-73,-1
68,1,0,-70,-1
69,1,0,-68,-1
70,1,0,-65,-1
71,1,0,-63,-1
72,1,0,-61,-1
73,1,0,-59,-1
74,1,0,-57,-1
75,1,0,-55,-1
76,1,0,-53,-1
77,1,0,-52,-1
78,1,0,-50,-1
79,1,0,-48,-1
80,1,0,-47,-1
