frame,class,snr_a_db
0,4,-504.17
1,4,-6.6
2,4,-3.4
3,4,-3.83
4,4,-3.24
5,4,-3.14
6,4,-2.12
7,4,-3.49
8,4,-3.02
9,4,-3.59
10,4,-1.73
11,4,-2.72
12,4,-3.49
13,4,-2.47
14,4,-1.86
15,4,-2.67
16,4,-2.47
17,4,-2.27
18,4,-2.01
19,4,-0.76
20,4,-0.78
21,4,-0.53
22,4,-1.64
23,4,-1.5
24,4,-1.46
25,4,-0.19
26,4,0.37
27,4,2.29
28,4,1.85
29,4,1.75
30,4,2.26
31,4,3.61
32,4,3.37
33,4,4.08
34,4,4.29
35,4,5.25
36,4,5.64
37,4,6.44
38,4,7.26
39,4,7.61
40,4,7.49
41,4,7.23
42,4,8.29
43,4,7.96
44,4,8.96
45,4,9.48
46,4,11.02
47,4,11.63
48,4,12.91
49,4,12.3
50,4,13.66
51,4,13.78
52,4,15.84
53,4,16.3
54,4,18.84
55,4,19.47
56,4,21.36
57,4,22.78
58,4,25.91
59,4,26.14
60,4,25.68
61,4,23.76
62,4,21.94
63,4,21.16
64,4,18.0
65,4,17.41
66,4,16.5
67,4,14.36
68,4,14.86
69,4,13.03
70,4,12.89
71,4,12.43
72,4,11.29
73,4,10.51
74,4,8.8
75,4,9.55
76,4,8.39
77,4,7.68
78,4,7.04
79,4,7.54
80,4,6.85
81,4,7.76
82,4,7.13
83,4,6.08
84,4,4.93
85,4,5.28
86,4,5.52
87,4,3.85
88,4,3.18
89,4,3.32
90,4,3.08
91,4,1.92
92,4,1.38
93,4,1.27
94,4,0.23
95,4,0.32
96,4,0.22
97,4,-1.03
98,4,-1.31
99,4,-1.32
0,4,-504.17
1,4,-7.32
2,4,-5.73
3,4,-5.32
4,4,-5.24
5,4,-5.77
6,4,-4.34
7,4,-5.54
8,4,-4.87
9,4,-5.83
10,4,-4.41
11,4,-4.68
12,4,-5.79
13,4,-4.85
14,4,-4.63
15,4,-4.4
16,4,-4.93
17,4,-5.34
18,4,-4.6
19,4,-4.18
20,4,-4.72
21,4,-4.01
22,4,-5.02
23,4,-5.03
24,4,-5.58
25,4,-4.5
26,4,-4.25
27,4,-2.31
28,4,-2.8
29,4,-3.82
30,4,-3.67
31,4,-1.98
32,4,-2.47
33,4,-1.77
34,4,-2.7
35,4,-1.31
36,4,-1.01
37,4,-0.55
38,4,-0.52
39,4,0.19
40,4,0.18
41,4,-0.03
42,4,1.32
43,4,1.58
44,4,1.38
45,4,1.86
46,4,2.57
47,4,2.17
48,4,3.74
49,4,2.94
50,4,3.36
51,4,4.55
52,4,3.66
53,4,4.32
54,4,5.26
55,4,5.08
56,4,5.03
57,4,4.53
58,4,6.28
59,4,5.75
60,4,5.17
61,4,6.63
62,4,6.54
63,4,7.54
64,4,7.32
65,4,7.9
66,4,8.98
67,4,8.55
68,4,10.37
69,4,10.29
70,4,11.1
71,4,11.67
72,4,11.18
73,4,11.2
74,4,12.47
75,4,14.19
76,4,14.8
77,4,14.86
78,4,16.04
79,4,17.99
80,4,19.19
81,4,20.12
82,4,22.46
83,4,24.77
84,4,26.23
85,4,27.3
86,4,27.16
87,4,24.96
88,4,21.88
89,4,20.49
90,4,19.41
91,4,18.48
92,4,17.08
93,4,15.72
94,4,14.46
95,4,13.93
96,4,14.51
97,4,12.86
98,4,11.94
99,4,10.99
0,4,-7.09
1,4,-0.01
2,4,0.2
3,4,0.65
4,4,1.75
5,4,0.92
6,4,2.01
7,4,2.15
8,4,2.52
9,4,2.14
10,4,4.41
11,4,4.4
12,4,2.6
13,4,4.21
14,4,4.79
15,4,5.07
16,4,4.12
17,4,4.52
18,4,4.65
19,4,4.95
20,4,6.05
21,4,6.08
22,4,5.73
23,4,5.74
24,4,5.78
25,4,7.66
26,4,8.72
27,4,9.31
28,4,10.21
29,4,9.02
30,4,10.18
31,4,11.8
32,4,12.18
33,4,12.92
34,4,13.03
35,4,14.42
36,4,15.75
37,4,16.57
38,4,18.03
39,4,19.22
40,4,20.43
41,4,21.98
42,4,24.46
43,4,24.27
44,4,24.51
45,4,23.44
46,4,22.21
47,4,19.21
48,4,18.87
49,4,17.3
50,4,15.72
51,4,15.3
52,4,14.03
53,4,13.6
54,4,13.54
55,4,12.78
56,4,11.15
57,4,10.35
58,4,10.99
59,4,9.33
60,4,9.03
61,4,8.81
62,4,8.08
63,4,8.04
64,4,6.8
65,4,6.69
66,4,6.43
67,4,4.8
68,4,6.11
69,4,5.17
70,4,5.48
71,4,5.07
72,4,4.71
73,4,3.52
74,4,3.6
75,4,4.77
76,4,3.76
77,4,3.23
78,4,1.99
79,4,2.84
80,4,2.36
81,4,1.69
82,4,1.56
83,4,1.16
84,4,0.38
85,4,-0.13
86,4,-0.36
87,4,-0.03
88,4,-1.17
89,4,-1.16
90,4,-0.97
91,4,-2.02
92,4,-2.28
93,4,-3.08
94,4,-3.33
95,4,-2.71
96,4,-2.45
97,4,-3.87
98,4,-4.1
99,4,-4.07
