frame,class,snr_a_db
0,7,-494.21
1,7,-494.18
2,7,8.29
3,7,12.1
4,7,13.41
5,7,17.82
6,7,19.67
7,7,19.93
8,7,17.59
9,7,13.14
10,7,13.77
11,7,14.33
12,7,15.54
13,7,14.33
14,7,14.99
15,7,14.05
16,7,17.4
17,7,19.57
18,7,18.33
19,7,18.26
20,7,15.29
21,7,13.82
22,7,15.07
23,7,20.29
24,7,22.29
25,7,21.15
26,7,21.02
27,7,22.59
28,7,20.56
29,7,15.93
30,7,15.89
31,7,16.37
32,7,18.82
33,7,23.3
34,7,22.42
35,7,22.49
36,7,27.44
37,7,26.84
38,7,20.1
39,7,23.61
40,7,20.92
41,7,23.85
42,7,27.01
43,7,27.55
44,7,26.6
45,7,25.49
46,7,27.64
47,7,27.0
48,7,24.88
49,7,22.28
50,7,22.87
51,7,27.49
52,7,22.11
53,7,22.7
54,7,23.88
55,7,25.16
56,7,27.76
57,7,32.97
58,7,28.89
59,7,32.48
60,7,28.64
61,7,29.87
62,7,32.72
63,7,32.29
64,7,29.68
65,7,31.52
66,7,33.35
67,7,35.24
68,7,36.56
69,7,41.12
70,7,41.47
71,7,40.74
72,7,40.53
73,7,39.08
74,7,38.55
75,7,30.78
76,7,31.27
77,7,35.4
78,7,31.41
79,7,27.37
80,7,26.71
81,7,31.01
82,7,33.71
83,7,33.25
84,7,32.67
85,7,30.57
86,7,30.68
87,7,31.28
88,7,30.11
89,7,26.72
90,7,22.82
91,7,20.82
92,7,23.45
93,7,28.11
94,7,28.87
95,7,23.28
96,7,22.58
97,7,21.14
98,7,21.24
99,7,23.22
