2,4,0,1,-1
3,4,0,1,-1
4,4,0,1,-1
5,4,0,1,-1
6,4,0,1,-1
7,4,0,1,-1
8,4,0,1,-1
9,4,0,1,-1
10,4,0,1,-1
11,4,0,1,-1
12,4,0,1,-1
13,4,0,1,-1
14,4,0,1,-1
15,4,0,1,-1
16,4,0,1,-1
17,4,0,1,-1
18,4,0,1,-1
19,4,0,1,-1
20,4,0,1,-1
21,4,0,1,-1
22,4,0,1,-1
23,4,0,1,-1
24,4,0,1,-1
25,4,0,1,-1
26,4,0,1,-1
27,4,0,1,-1
28,4,0,1,-1
29,4,0,1,-1
30,4,0,1,-1
31,4,0,1,-1
32,4,0,1,-1
33,4,0,1,-1
34,4,0,1,-1
35,4,0,1,-1
36,4,0,1,-1
37,4,0,1,-1
38,4,0,1,-1
39,4,0,1,-1
40,4,0,2,-1
41,4,0,2,-2
42,4,0,2,-2
43,4,0,2,-2
44,4,0,2,-2
45,4,0,2,-2
46,4,0,2,-2
47,0,0,94,-1
47,4,0,2,-2
48,0,0,96,-1
48,4,0,2,-2
49,0,0,97,-1
49,4,0,2,-2
50,0,0,99,-1
50,4,0,3,-2
51,0,0,101,-1
51,4,0,3,-3
52,0,0,103,-1
52,4,0,3,-3
53,0,0,104,-1
53,4,0,3,-3
54,0,0,106,-1
54,4,0,4,-3
55,0,0,107,-1
55,4,0,4,-4
56,0,0,109,-1
56,2,0,97,-2
56,4,0,5,-4
57,0,0,111,-1
57,2,0,97,-2
57,4,0,5,-5
58,0,0,112,-1
58,2,0,98,-2
58,4,0,6,-6
59,0,0,114,-1
59,2,0,98,-2
59,4,0,7,-7
60,0,0,115,-1
60,2,0,98,-2
60,4,0,9,-8
61,0,0,116,-1
61,2,0,98,-2
61,4,0,11,-10
62,0,0,118,-1
62,2,0,98,-2
62,4,0,16,-15
63,0,0,119,-1
63,2,0,98,-2
63,4,0,27,-23
64,0,0,120,-1
64,2,0,98,-2
64,4,0,65,-41
65,0,0,122,-1
65,2,0,99,-2
65,4,0,135,-34
66,0,0,123,-1
66,2,0,99,-2
66,4,0,158,-20
67,0,0,124,-1
67,2,0,99,-2
67,4,0,166,-13
68,0,0,125,-1
68,2,0,99,-2
68,4,0,169,-10
69,0,0,127,-1
69,2,0,99,-2
69,4,0,172,-8
70,0,0,128,-1
70,2,0,99,-2
70,4,0,173,-6
71,0,0,129,-1
71,2,0,99,-2
71,4,0,174,-6
72,0,0,130,-1
72,2,0,99,-2
72,4,0,175,-5
73,0,0,131,-1
73,2,0,100,-2
73,4,0,175,-4
74,0,0,132,-1
74,2,0,100,-2
74,4,0,176,-4
75,0,0,133,-1
75,2,0,100,-2
75,4,0,176,-3
76,2,0,100,-2
76,4,0,177,-3
77,2,0,100,-2
77,4,0,177,-3
78,2,0,100,-2
78,4,0,177,-3
79,2,0,100,-2
79,4,0,177,-3
80,2,0,101,-2
80,4,0,177,-2
81,2,0,101,-2
81,4,0,178,-2
82,2,0,101,-2
82,4,0,178,-2
83,2,0,101,-2
83,4,0,178,-2
84,2,0,101,-2
84,4,0,178,-2
85,2,0,101,-2
85,4,0,178,-2
86,2,0,101,-2
86,4,0,178,-2
87,2,0,101,-2
87,4,0,178,-2
88,2,0,102,-2
88,4,0,178,-2
89,2,0,102,-2
89,4,0,178,-2
90,2,0,102,-2
90,4,0,178,-1
91,2,0,102,-2
91,4,0,179,-1
92,2,0,102,-2
92,4,0,179,-1
93,2,0,102,-2
93,4,0,179,-1
94,4,0,179,-1
95,4,0,179,-1
96,4,0,179,-1
97,4,0,179,-1
98,4,0,179,-1
99,4,0,179,-1
