frame,class,snr_a_db
0,4,-0.28
1,4,1.46
2,4,1.29
3,4,1.79
4,4,2.84
5,4,2.16
6,4,2.73
7,4,3.01
8,4,3.47
9,4,3.2
10,4,2.1
11,4,2.33
12,4,2.18
13,4,2.77
14,4,3.28
15,4,3.91
16,4,4.07
17,4,3.86
18,4,2.72
19,4,2.94
20,4,1.83
21,4,3.72
22,4,3.16
23,4,3.8
24,4,3.42
25,4,3.34
26,4,2.13
27,4,4.31
28,4,4.78
29,4,4.75
30,4,4.6
31,4,4.7
32,4,4.79
33,4,5.08
34,4,5.4
35,4,5.9
36,4,6.49
37,4,6.62
38,4,6.19
39,4,7.13
40,4,6.65
41,4,6.06
42,4,6.3
43,4,6.57
44,4,6.93
45,4,7.88
46,4,8.05
47,4,7.64
48,4,8.63
49,4,7.93
50,4,8.29
51,4,9.71
52,4,8.56
53,4,10.52
54,4,8.9
55,4,10.29
56,4,10.71
57,4,10.3
58,4,11.46
59,4,10.46
60,4,11.31
61,4,9.36
62,4,11.36
63,4,10.94
64,4,11.23
65,4,11.42
66,4,13.13
67,4,11.87
68,4,12.33
69,4,12.96
70,4,12.44
71,4,12.53
72,4,13.59
73,4,14.54
74,4,14.73
75,4,14.92
76,4,15.17
77,4,16.64
78,4,16.36
79,4,17.33
80,4,17.73
81,4,17.72
82,4,19.94
83,4,19.3
84,4,20.17
85,4,19.65
86,4,20.09
87,4,20.39
88,4,19.04
89,4,19.02
90,4,19.6
91,4,19.08
92,4,19.25
93,4,18.69
94,4,18.29
95,4,17.91
96,4,17.74
97,4,17.14
98,4,15.92
99,4,15.36
