frame,class,snr_a_db
0,4,-36.57
1,4,-21.84
2,4,-22.92
3,4,-22.95
4,4,-22.88
5,4,-21.55
6,4,-22.52
7,4,-21.33
8,4,-21.1
9,4,-21.86
10,4,-21.4
11,4,-21.07
12,4,-21.42
13,4,-20.74
14,4,-21.09
15,4,-19.81
16,4,-19.24
17,4,-19.57
18,4,-19.37
19,4,-19.4
20,4,-18.72
21,4,-17.84
22,4,-19.05
23,4,-18.03
24,4,-17.56
25,4,-16.22
26,4,-17.57
27,4,-18.21
28,4,-15.66
29,4,-15.47
30,4,-15.6
31,4,-15.52
32,4,-15.74
33,4,-14.62
34,4,-13.39
35,4,-13.98
36,4,-12.44
37,4,-12.74
38,4,-13.47
39,4,-12.54
40,4,-13.22
41,4,-12.57
42,4,-13.17
43,4,-11.98
44,4,-13.05
45,4,-11.23
46,4,-10.9
47,4,-10.94
48,4,-8.82
49,4,-9.53
50,4,-9.04
51,4,-8.57
52,4,-7.36
53,4,-7.54
54,4,-6.66
55,4,-6.23
56,4,-5.27
57,4,-5.28
58,4,-4.21
59,4,-3.08
60,4,-3.46
61,4,-1.39
62,4,-0.53
63,4,0.6
64,4,1.7
65,4,3.09
66,4,5.27
67,4,6.96
68,4,7.78
69,4,7.48
70,4,6.53
71,4,4.54
72,4,2.44
73,4,1.0
74,4,-0.24
75,4,-1.11
76,4,-2.0
77,4,-3.81
78,4,-4.04
79,4,-5.15
80,4,-5.27
81,4,-5.77
82,4,-6.06
83,4,-7.03
84,4,-7.84
85,4,-8.44
86,4,-7.53
87,4,-8.72
88,4,-8.48
89,4,-10.88
90,4,-10.07
91,4,-11.38
92,4,-11.22
93,4,-11.69
94,4,-12.18
95,4,-11.54
96,4,-12.44
97,4,-13.32
98,4,-12.41
99,4,-12.53
0,5,-0.78
1,5,-4.46
2,5,-8.12
3,5,-8.71
4,5,-8.18
5,5,-2.13
6,5,-7.43
7,5,-9.62
8,5,-9.97
9,5,-2.6
10,5,-2.92
11,5,-8.37
12,5,-8.33
13,5,-8.79
14,5,0.33
15,5,-3.74
16,5,-7.16
17,5,-6.11
18,5,-0.48
19,5,0.91
20,5,-6.47
21,5,-3.98
22,5,-6.28
23,5,3.36
24,5,-0.97
25,5,-4.81
26,5,-4.01
27,5,-1.77
28,5,3.85
29,5,-3.39
30,5,-3.31
31,5,-3.75
32,5,3.76
33,5,1.91
34,5,-4.23
35,5,-2.13
36,5,-2.43
37,5,6.23
38,5,-1.63
39,5,-2.45
40,5,-3.05
41,5,3.99
42,5,3.31
43,5,-3.84
44,5,-3.08
45,5,-4.16
46,5,6.51
47,5,-0.32
48,5,-2.57
49,5,-2.47
50,5,2.43
51,5,4.24
52,5,-3.01
53,5,-2.54
54,5,-3.18
55,5,5.53
56,5,0.43
57,5,-3.87
58,5,-1.94
59,5,1.22
60,5,4.0
61,5,-3.04
62,5,-3.03
63,5,-3.41
64,5,3.92
65,5,1.17
66,5,-4.75
67,5,-3.41
68,5,-2.77
69,5,3.7
70,5,-2.94
71,5,-4.19
72,5,-4.52
73,5,2.05
74,5,1.33
75,5,-6.69
76,5,-3.86
77,5,-7.07
78,5,3.53
79,5,-3.41
80,5,-5.94
81,5,-4.29
82,5,0.46
83,5,0.34
84,5,-6.61
85,5,-5.77
86,5,-5.77
87,5,1.9
88,5,-2.34
89,5,-7.81
90,5,-5.5
91,5,-2.5
92,5,0.77
93,5,-7.35
94,5,-6.99
95,5,-7.03
96,5,0.56
97,5,-3.44
98,5,-8.7
99,5,-6.61
