frame,class,snr_a_db
0,4,-24.36
1,4,-19.68
2,4,-18.62
3,4,-18.45
4,4,-18.28
5,4,-18.44
6,4,-17.79
7,4,-16.52
8,4,-17.58
9,4,-17.55
10,4,-16.99
11,4,-16.6
12,4,-16.3
13,4,-16.75
14,4,-15.59
15,4,-15.95
16,4,-15.37
17,4,-14.99
18,4,-14.69
19,4,-14.54
20,4,-14.64
21,4,-15.09
22,4,-15.67
23,4,-14.35
24,4,-14.2
25,4,-13.89
26,4,-14.05
27,4,-13.84
28,4,-12.63
29,4,-12.44
30,4,-13.21
31,4,-13.05
32,4,-13.17
33,4,-12.65
34,4,-12.5
35,4,-12.47
36,4,-12.32
37,4,-11.71
38,4,-11.12
39,4,-11.47
40,4,-10.24
41,4,-10.46
42,4,-9.95
43,4,-10.05
44,4,-9.8
45,4,-9.26
46,4,-8.42
47,4,-9.06
48,4,-8.45
49,4,-7.46
50,4,-7.45
51,4,-7.36
52,4,-6.3
53,4,-5.59
54,4,-5.93
55,4,-5.59
56,4,-4.32
57,4,-4.52
58,4,-4.01
59,4,-3.02
60,4,-2.78
61,4,-1.83
62,4,-2.19
63,4,-1.07
64,4,-0.3
65,4,0.66
66,4,2.12
67,4,2.43
68,4,4.22
69,4,5.31
70,4,7.37
71,4,8.35
72,4,9.0
73,4,8.36
74,4,6.35
75,4,4.15
76,4,3.31
77,4,2.41
78,4,2.33
79,4,0.63
80,4,0.26
81,4,-0.7
82,4,-1.85
83,4,-3.36
84,4,-4.29
85,4,-3.38
86,4,-3.61
87,4,-4.02
88,4,-5.43
89,4,-4.75
90,4,-6.0
91,4,-6.34
92,4,-6.1
93,4,-6.99
94,4,-8.0
95,4,-7.48
96,4,-8.4
97,4,-8.33
98,4,-8.73
99,4,-9.18
