frame,class,snr_a_db
0,4,-10.66
1,4,-5.2
2,4,-5.95
3,4,-6.37
4,4,-5.37
5,4,-5.72
6,4,-3.96
7,4,-4.66
8,4,-3.95
9,4,-4.13
10,4,-4.45
11,4,-4.77
12,4,-3.4
13,4,-3.63
14,4,-3.45
15,4,-2.76
16,4,-3.41
17,4,-2.57
18,4,-3.18
19,4,-3.33
20,4,-2.0
21,4,-2.0
22,4,-1.47
23,4,-2.05
24,4,-1.81
25,4,-2.42
26,4,-1.47
27,4,-1.34
28,4,-0.98
29,4,-0.49
30,4,-1.35
31,4,-1.58
32,4,-1.72
33,4,-0.93
34,4,-0.62
35,4,0.15
36,4,-1.15
37,4,-1.31
38,4,-1.11
39,4,-0.02
40,4,-0.43
41,4,0.42
42,4,0.27
43,4,-0.99
44,4,1.24
45,4,1.08
46,4,0.97
47,4,0.55
48,4,2.04
49,4,2.41
50,4,2.58
51,4,2.45
52,4,3.06
53,4,3.69
54,4,2.15
55,4,3.54
56,4,4.48
57,4,3.97
58,4,4.23
59,4,3.34
60,4,4.52
61,4,4.65
62,4,4.79
63,4,5.39
64,4,7.6
65,4,6.73
66,4,7.13
67,4,6.64
68,4,8.79
69,4,8.27
70,4,7.46
71,4,9.05
72,4,8.59
73,4,8.85
74,4,10.17
75,4,11.54
76,4,11.91
77,4,12.34
78,4,13.69
79,4,13.53
80,4,15.0
81,4,15.21
82,4,16.74
83,4,16.73
84,4,17.56
85,4,20.22
86,4,21.63
87,4,21.73
88,4,23.0
89,4,21.7
90,4,20.26
91,4,19.38
92,4,17.53
93,4,17.23
94,4,16.45
95,4,15.59
96,4,13.24
97,4,13.65
98,4,12.45
99,4,12.1
