frame,class,snr_a_db
0,4,-19.09
1,4,-12.94
2,4,-13.76
3,4,-12.46
4,4,-13.02
5,4,-12.25
6,4,-12.77
7,4,-11.15
8,4,-10.87
9,4,-10.63
10,4,-11.63
11,4,-12.34
12,4,-10.81
13,4,-10.13
14,4,-11.07
15,4,-10.4
16,4,-10.27
17,4,-9.65
18,4,-9.24
19,4,-9.76
20,4,-9.36
21,4,-9.36
22,4,-7.92
23,4,-8.2
24,4,-9.11
25,4,-8.22
26,4,-8.54
27,4,-8.29
28,4,-7.82
29,4,-6.95
30,4,-6.38
31,4,-7.04
32,4,-6.07
33,4,-6.32
34,4,-6.63
35,4,-6.62
36,4,-5.24
37,4,-5.41
38,4,-5.73
39,4,-5.31
40,4,-4.63
41,4,-5.2
42,4,-4.75
43,4,-5.85
44,4,-5.0
45,4,-4.63
46,4,-4.19
47,4,-4.23
48,4,-3.79
49,4,-3.21
50,4,-4.12
51,4,-3.63
52,4,-3.12
53,4,-3.18
54,4,-2.79
55,4,-1.84
56,4,-0.56
57,4,-1.29
58,4,-2.09
59,4,-0.31
60,4,-0.4
61,4,0.58
62,4,0.16
63,4,-0.7
64,4,1.45
65,4,1.09
66,4,1.82
67,4,1.44
68,4,3.36
69,4,3.28
70,4,3.44
71,4,3.93
72,4,6.1
73,4,5.49
74,4,6.33
75,4,6.35
76,4,6.9
77,4,7.57
78,4,9.35
79,4,9.31
80,4,9.94
81,4,12.32
82,4,12.58
83,4,14.65
84,4,15.23
85,4,17.43
86,4,17.35
87,4,16.64
88,4,14.27
89,4,13.99
90,4,12.9
91,4,11.9
92,4,9.53
93,4,8.92
94,4,8.43
95,4,7.53
96,4,6.6
97,4,7.23
98,4,5.68
99,4,5.11
0,3,-505.69
1,3,-506.28
2,3,-505.95
3,3,-505.79
4,3,-506.32
5,3,-505.54
6,3,-506.65
7,3,-505.06
8,3,-505.41
9,3,-505.36
10,3,-505.72
11,3,-506.84
12,3,-505.8
13,3,-505.06
14,3,-506.18
15,3,-505.87
16,3,-505.49
17,3,-505.35
18,3,-505.08
19,3,-506.38
20,3,-506.2
21,3,-505.93
22,3,-505.54
23,3,-505.53
24,3,-506.19
25,3,-505.99
26,3,-506.09
27,3,-505.55
28,3,-506.25
29,3,-505.54
30,3,-505.22
31,3,-506.05
32,3,-505.81
33,3,-505.64
34,3,-506.62
35,3,-506.7
36,3,-505.69
37,3,-505.63
38,3,-506.27
39,3,-505.86
40,3,-505.72
41,3,-506.17
42,3,-505.94
43,3,-24.89
44,3,23.93
45,3,22.87
46,3,20.95
47,3,18.72
48,3,16.23
49,3,13.95
50,3,10.42
51,3,7.88
52,3,4.62
53,3,-0.66
54,3,-506.96
55,3,-506.11
56,3,-505.23
57,3,-506.06
58,3,-506.31
59,3,-505.54
60,3,-506.37
61,3,-505.64
62,3,-506.07
63,3,-506.82
64,3,-505.42
65,3,-506.06
66,3,-505.64
67,3,-506.43
68,3,-505.44
69,3,-505.79
70,3,-505.66
71,3,-505.94
72,3,-505.05
73,3,-505.65
74,3,-504.75
75,3,-505.72
76,3,-505.52
77,3,-505.96
78,3,-505.31
79,3,-505.95
80,3,-506.27
81,3,-505.73
82,3,-505.73
83,3,-505.53
84,3,-506.45
85,3,-505.31
86,3,-506.29
87,3,-505.9
88,3,-506.12
89,3,-505.61
90,3,-505.73
91,3,-505.29
92,3,-506.16
93,3,-506.1
94,3,-505.86
95,3,-505.91
96,3,-505.65
97,3,-505.32
98,3,-505.75
99,3,-505.34
