frame,class,snr_a_db
0,4,-9.69
1,4,-3.56
2,4,-3.7
3,4,-4.14
4,4,-4.22
5,4,-3.07
6,4,-2.31
7,4,-2.01
8,4,-2.18
9,4,-2.39
10,4,-1.79
11,4,-1.25
12,4,-2.05
13,4,-3.34
14,4,-2.22
15,4,-1.74
16,4,-0.78
17,4,-0.49
18,4,-0.2
19,4,-0.73
20,4,-0.23
21,4,-0.77
22,4,-1.32
23,4,-0.1
24,4,0.73
25,4,-0.15
26,4,0.92
27,4,0.57
28,4,1.59
29,4,0.9
30,4,0.28
31,4,2.11
32,4,1.44
33,4,2.66
34,4,1.9
35,4,2.51
36,4,3.24
37,4,2.42
38,4,4.5
39,4,4.52
40,4,4.52
41,4,4.28
42,4,5.03
43,4,5.1
44,4,5.61
45,4,5.66
46,4,5.67
47,4,7.29
48,4,7.1
49,4,7.63
50,4,7.96
51,4,7.79
52,4,9.12
53,4,9.07
54,4,8.8
55,4,8.34
56,4,8.95
57,4,9.81
58,4,11.31
59,4,12.04
60,4,11.72
61,4,12.24
62,4,12.34
63,4,12.66
64,4,12.34
65,4,12.85
66,4,13.03
67,4,13.33
68,4,12.72
69,4,12.24
70,4,13.14
71,4,12.08
72,4,10.2
73,4,9.33
74,4,10.61
75,4,10.01
76,4,10.22
77,4,8.86
78,4,8.88
79,4,9.29
80,4,8.8
81,4,7.99
82,4,7.0
83,4,6.07
84,4,7.2
85,4,6.15
86,4,6.14
87,4,4.48
88,4,5.0
89,4,5.18
90,4,4.98
91,4,4.65
92,4,3.58
93,4,3.69
94,4,4.44
95,4,3.05
96,4,3.22
97,4,2.65
98,4,1.94
99,4,3.12
