frame,class,snr_a_db
0,4,-491.11
1,4,2.47
2,4,10.29
3,4,9.95
4,4,9.63
5,4,9.79
6,4,10.04
7,4,10.18
8,4,9.79
9,4,8.53
10,4,8.56
11,4,10.09
12,4,9.93
13,4,10.04
14,4,10.13
15,4,9.4
16,4,10.04
17,4,10.56
18,4,10.62
19,4,11.12
20,4,10.19
21,4,10.57
22,4,11.04
23,4,10.97
24,4,10.73
25,4,11.46
26,4,11.19
27,4,12.1
28,4,11.85
29,4,11.55
30,4,11.91
31,4,12.3
32,4,13.54
33,4,13.47
34,4,13.42
35,4,13.73
36,4,14.49
37,4,14.26
38,4,15.01
39,4,15.71
40,4,16.2
41,4,16.46
42,4,16.32
43,4,17.48
44,4,18.15
45,4,18.1
46,4,18.66
47,4,19.73
48,4,19.37
49,4,19.86
50,4,20.04
51,4,20.11
52,4,20.39
53,4,19.91
54,4,19.81
55,4,21.3
56,4,21.22
57,4,21.17
58,4,21.07
59,4,22.16
60,4,23.66
61,4,22.79
62,4,22.29
63,4,23.1
64,4,23.77
65,4,21.98
66,4,21.57
67,4,22.74
68,4,22.3
69,4,23.09
70,4,21.81
71,4,21.34
72,4,21.22
73,4,22.47
74,4,21.67
75,4,20.07
76,4,21.36
77,4,21.57
78,4,21.03
79,4,20.1
80,4,20.11
81,4,21.1
82,4,19.22
83,4,19.96
84,4,18.39
85,4,18.69
86,4,17.57
87,4,18.32
88,4,17.47
89,4,16.84
90,4,15.04
91,4,14.41
92,4,15.24
93,4,14.42
94,4,14.65
95,4,14.31
96,4,13.58
97,4,13.11
98,4,13.02
99,4,13.04
0,1,-491.11
1,1,-490.73
2,1,-490.57
3,1,-490.92
4,1,-490.85
5,1,-490.91
6,1,-491.37
7,1,-490.15
8,1,-490.54
9,1,-492.3
10,1,-491.84
11,1,-490.9
12,1,-491.29
13,1,-490.89
14,1,-491.18
15,1,-491.72
16,1,38.19
17,1,42.91
18,1,43.21
19,1,44.02
20,1,12.79
21,1,38.09
22,1,43.88
23,1,43.38
24,1,43.61
25,1,26.37
26,1,38.12
27,1,44.66
28,1,45.11
29,1,44.44
30,1,32.93
31,1,37.41
32,1,45.92
33,1,45.9
34,1,45.76
35,1,37.4
36,1,36.08
37,1,46.51
38,1,46.53
39,1,47.15
40,1,40.47
41,1,30.85
42,1,46.74
43,1,47.9
44,1,47.96
45,1,42.18
46,1,14.27
47,1,47.94
48,1,48.57
49,1,49.2
50,1,44.48
51,1,-363.61
52,1,48.48
53,1,48.81
54,1,48.29
55,1,46.59
56,1,-491.37
57,1,47.38
58,1,48.98
59,1,49.91
60,1,48.72
61,1,-491.17
62,1,46.79
63,1,49.43
64,1,49.73
65,1,47.99
66,1,-149.04
67,1,44.04
68,1,49.06
69,1,47.79
70,1,-491.21
71,1,-491.99
72,1,-491.62
73,1,-490.02
74,1,-491.32
75,1,-492.15
76,1,-491.42
77,1,-490.58
78,1,-491.01
79,1,-491.48
80,1,-490.43
81,1,-490.43
82,1,-491.15
83,1,-490.69
84,1,-491.21
85,1,-490.63
86,1,-491.01
87,1,-490.72
88,1,-490.81
89,1,-490.73
90,1,-492.06
91,1,-492.92
92,1,-491.28
93,1,-491.64
94,1,-490.6
95,1,-491.14
96,1,-491.15
97,1,-491.28
98,1,-490.74
99,1,-491.0
0,3,-491.11
1,3,-490.73
2,3,-490.57
3,3,-490.92
4,3,-490.85
5,3,-490.91
6,3,-491.37
7,3,-490.15
8,3,-490.54
9,3,-492.3
10,3,-491.84
11,3,-490.9
12,3,11.25
13,3,21.2
14,3,20.03
15,3,19.07
16,3,19.45
17,3,20.02
18,3,19.53
19,3,14.93
20,3,4.08
21,3,-5.45
22,3,-14.42
23,3,-24.9
24,3,5.49
25,3,11.42
26,3,7.27
27,3,8.93
28,3,13.67
29,3,14.85
30,3,17.89
31,3,12.54
32,3,5.61
33,3,-1.48
34,3,-8.88
35,3,-15.97
36,3,19.7
37,3,26.45
38,3,25.48
39,3,25.98
40,3,27.03
41,3,25.68
42,3,24.21
43,3,16.0
44,3,5.21
45,3,-7.07
46,3,-23.14
47,3,-30.54
48,3,17.97
49,3,26.08
50,3,25.84
51,3,29.34
52,3,30.09
53,3,29.0
54,3,27.88
55,3,22.2
56,3,12.05
57,3,1.65
58,3,-10.32
59,3,-23.42
60,3,12.62
61,3,15.74
62,3,18.26
63,3,20.78
64,3,21.73
65,3,19.35
66,3,16.29
67,3,4.74
68,3,-7.2
69,3,-7.66
70,3,-400.65
71,3,-491.99
72,3,-491.62
73,3,-490.02
74,3,-491.32
75,3,-492.15
76,3,-491.42
77,3,-490.58
78,3,-491.01
79,3,-491.48
80,3,-490.43
81,3,-490.43
82,3,-491.15
83,3,-490.69
84,3,-491.21
85,3,-490.63
86,3,-491.01
87,3,-490.72
88,3,-490.81
89,3,-490.73
90,3,-492.06
91,3,-492.92
92,3,-491.28
93,3,-491.64
94,3,-490.6
95,3,-491.14
96,3,-491.15
97,3,-491.28
98,3,-490.74
99,3,-491.0
