frame,class,snr_a_db
0,4,-509.17
1,4,-9.09
2,4,-7.08
3,4,-7.83
4,4,-8.14
5,4,-7.32
6,4,-8.28
7,4,-7.14
8,4,-6.97
9,4,-7.34
10,4,-7.77
11,4,-7.1
12,4,-6.96
13,4,-6.44
14,4,-6.37
15,4,-7.58
16,4,-7.57
17,4,-7.35
18,4,-6.91
19,4,-7.2
20,4,-6.94
21,4,-7.22
22,4,-6.62
23,4,-6.35
24,4,-5.93
25,4,-5.57
26,4,-7.05
27,4,-6.58
28,4,-6.24
29,4,-5.36
30,4,-5.7
31,4,-5.0
32,4,-5.3
33,4,-4.51
34,4,-4.15
35,4,-5.08
36,4,-4.04
37,4,-4.18
38,4,-3.92
39,4,-3.08
40,4,-2.82
41,4,-2.07
42,4,-1.93
43,4,-2.03
44,4,-1.65
45,4,-0.97
46,4,-1.73
47,4,-2.29
48,4,-0.2
49,4,-0.32
50,4,0.36
51,4,0.19
52,4,0.61
53,4,1.84
54,4,1.54
55,4,1.57
56,4,2.56
57,4,2.59
58,4,2.22
59,4,2.6
60,4,2.17
61,4,1.97
62,4,1.78
63,4,3.19
64,4,3.94
65,4,4.16
66,4,3.7
67,4,4.68
68,4,4.59
69,4,5.12
70,4,5.47
71,4,4.71
72,4,5.63
73,4,5.97
74,4,5.86
75,4,6.3
76,4,6.97
77,4,6.69
78,4,7.05
79,4,8.0
80,4,8.4
81,4,7.93
82,4,8.03
83,4,6.78
84,4,8.62
85,4,6.45
86,4,7.1
87,4,7.55
88,4,6.99
89,4,6.09
90,4,6.82
91,4,5.44
92,4,6.04
93,4,5.75
94,4,5.19
95,4,5.99
96,4,4.57
97,4,5.02
98,4,5.59
99,4,4.15
0,5,0.39
1,5,-1.85
2,5,-5.72
3,5,-6.72
4,5,-10.03
5,5,2.07
6,5,-3.63
7,5,-5.43
8,5,-5.13
9,5,-0.19
10,5,2.67
11,5,-3.57
12,5,-2.84
13,5,-3.73
14,5,5.31
15,5,2.62
16,5,-3.66
17,5,-0.29
18,5,-3.1
19,5,8.14
20,5,1.97
21,5,-0.94
22,5,1.13
23,5,5.67
24,5,9.4
25,5,1.14
26,5,1.36
27,5,2.11
28,5,9.71
29,5,8.35
30,5,0.51
31,5,4.48
32,5,1.39
33,5,12.49
34,5,6.75
35,5,1.89
36,5,4.63
37,5,8.16
38,5,11.96
39,5,3.64
40,5,4.66
41,5,5.16
42,5,12.11
43,5,10.75
44,5,3.4
45,5,6.38
46,5,3.19
47,5,12.52
48,5,8.19
49,5,4.09
50,5,5.9
51,5,8.38
52,5,12.73
53,5,5.23
54,5,5.68
55,5,4.52
56,5,12.25
57,5,11.16
58,5,3.04
59,5,6.24
60,5,3.89
61,5,13.16
62,5,7.31
63,5,4.08
64,5,5.66
65,5,5.93
66,5,13.8
67,5,5.82
68,5,5.28
69,5,5.16
70,5,11.57
71,5,11.7
72,5,3.05
73,5,5.48
74,5,4.18
75,5,13.09
76,5,9.51
77,5,3.0
78,5,5.6
79,5,4.78
80,5,13.88
81,5,6.6
82,5,4.91
83,5,5.33
84,5,11.98
85,5,12.01
86,5,3.56
87,5,5.43
88,5,4.86
89,5,12.72
90,5,9.83
91,5,2.97
92,5,5.15
93,5,2.92
94,5,13.36
95,5,6.48
96,5,3.92
97,5,5.73
98,5,10.77
99,5,12.56
