frame,class,snr_a_db
0,4,-20.71
1,4,-12.0
2,4,-12.77
3,4,-11.56
4,4,-11.76
5,4,-12.58
6,4,-12.08
7,4,-12.57
8,4,-11.61
9,4,-12.62
10,4,-11.93
11,4,-11.21
12,4,-11.67
13,4,-11.64
14,4,-11.37
15,4,-11.03
16,4,-10.6
17,4,-11.15
18,4,-10.29
19,4,-10.92
20,4,-11.14
21,4,-10.81
22,4,-11.06
23,4,-9.3
24,4,-9.92
25,4,-9.83
26,4,-8.55
27,4,-10.25
28,4,-8.14
29,4,-8.91
30,4,-8.28
31,4,-7.79
32,4,-7.14
33,4,-7.08
34,4,-6.8
35,4,-6.13
36,4,-7.05
37,4,-6.57
38,4,-5.5
39,4,-5.12
40,4,-5.15
41,4,-5.93
42,4,-4.51
43,4,-4.34
44,4,-5.15
45,4,-3.63
46,4,-4.2
47,4,-3.67
48,4,-3.87
49,4,-2.49
50,4,-2.69
51,4,-3.55
52,4,-2.31
53,4,-1.2
54,4,-2.12
55,4,-1.67
56,4,-2.32
57,4,-1.92
58,4,-0.91
59,4,-1.05
60,4,-1.08
61,4,0.17
62,4,0.14
63,4,0.8
64,4,0.67
65,4,1.68
66,4,2.04
67,4,1.92
68,4,2.41
69,4,1.8
70,4,3.1
71,4,2.59
72,4,4.16
73,4,5.2
74,4,5.41
75,4,6.21
76,4,5.7
77,4,6.24
78,4,7.65
79,4,8.59
80,4,8.83
81,4,7.87
82,4,9.82
83,4,10.87
84,4,12.39
85,4,12.96
86,4,13.61
87,4,13.59
88,4,13.9
89,4,14.9
90,4,13.27
91,4,12.27
92,4,11.77
93,4,10.98
94,4,10.26
95,4,9.58
96,4,9.32
97,4,7.77
98,4,8.22
99,4,5.64
