frame,class,snr_a_db
0,7,-508.38
1,7,8.58
2,7,9.73
3,7,5.57
4,7,9.67
5,7,9.88
6,7,6.72
7,7,5.5
8,7,7.12
9,7,6.44
10,7,5.52
11,7,4.99
12,7,8.96
13,7,8.93
14,7,6.19
15,7,5.42
16,7,8.07
17,7,10.0
18,7,10.11
19,7,7.54
20,7,7.56
21,7,7.62
22,7,14.48
23,7,14.92
24,7,15.29
25,7,18.6
26,7,19.68
27,7,18.37
28,7,12.98
29,7,19.28
30,7,17.16
31,7,11.46
32,7,9.87
33,7,11.89
34,7,13.66
35,7,14.09
36,7,17.22
37,7,15.55
38,7,19.82
39,7,22.59
40,7,23.0
41,7,20.6
42,7,21.4
43,7,22.97
44,7,26.97
45,7,24.82
46,7,25.53
47,7,21.77
48,7,22.99
49,7,23.33
50,7,23.08
51,7,22.43
52,7,20.9
53,7,19.59
54,7,18.24
55,7,18.06
56,7,15.32
57,7,14.12
58,7,14.87
59,7,13.72
60,7,13.85
61,7,12.89
62,7,12.19
63,7,11.08
64,7,11.36
65,7,11.92
66,7,11.59
67,7,12.28
68,7,9.34
69,7,11.03
70,7,12.12
71,7,18.11
72,7,14.78
73,7,9.34
74,7,8.68
75,7,9.57
76,7,6.38
77,7,9.15
78,7,8.33
79,7,6.32
80,7,5.88
81,7,6.23
82,7,9.12
83,7,7.29
84,7,8.58
85,7,8.07
86,7,6.9
87,7,6.24
88,7,6.29
89,7,8.46
90,7,13.15
91,7,12.5
92,7,12.15
93,7,12.22
94,7,6.62
95,7,3.83
96,7,6.55
97,7,9.62
98,7,10.17
99,7,7.56
