frame,class,snr_a_db
0,7,-502.93
1,7,7.12
2,7,4.82
3,7,5.02
4,7,4.64
5,7,5.15
6,7,5.39
7,7,6.0
8,7,7.09
9,7,9.71
10,7,9.41
11,7,8.69
12,7,6.15
13,7,5.28
14,7,6.18
15,7,4.57
16,7,5.2
17,7,6.65
18,7,9.53
19,7,10.82
20,7,10.29
21,7,10.3
22,7,10.61
23,7,7.51
24,7,6.08
25,7,8.22
26,7,10.77
27,7,9.76
28,7,10.81
29,7,8.42
30,7,10.67
31,7,10.07
32,7,9.93
33,7,8.95
34,7,7.77
35,7,8.49
36,7,9.97
37,7,10.58
38,7,11.05
39,7,10.94
40,7,11.19
41,7,12.12
42,7,12.34
43,7,12.35
44,7,12.48
45,7,14.63
46,7,14.32
47,7,13.67
48,7,15.12
49,7,15.14
50,7,15.2
51,7,16.71
52,7,16.17
53,7,18.13
54,7,20.68
55,7,20.91
56,7,18.85
57,7,18.51
58,7,20.87
59,7,21.18
60,7,23.25
61,7,24.46
62,7,22.23
63,7,25.99
64,7,24.64
65,7,24.32
66,7,25.53
67,7,27.47
68,7,27.1
69,7,26.24
70,7,27.55
71,7,26.84
72,7,24.35
73,7,24.3
74,7,24.03
75,7,21.43
76,7,21.09
77,7,20.99
78,7,19.49
79,7,17.95
80,7,16.63
81,7,14.37
82,7,16.34
83,7,15.87
84,7,14.89
85,7,15.26
86,7,12.58
87,7,14.24
88,7,12.47
89,7,11.47
90,7,12.33
91,7,11.02
92,7,11.71
93,7,12.51
94,7,10.2
95,7,11.15
96,7,11.8
97,7,10.8
98,7,11.23
99,7,11.41
