frame,class,snr_a_db
0,4,18.78
1,4,22.34
2,4,22.24
3,4,22.9
4,4,22.47
5,4,22.37
6,4,21.32
7,4,22.86
8,4,23.43
9,4,22.76
10,4,22.17
11,4,22.73
12,4,23.59
13,4,22.77
14,4,22.5
15,4,21.84
16,4,23.07
17,4,23.4
18,4,22.94
19,4,23.31
20,4,23.58
21,4,22.99
22,4,24.45
23,4,24.46
24,4,24.67
25,4,24.06
26,4,24.42
27,4,22.94
28,4,23.96
29,4,24.51
30,4,24.3
31,4,23.74
32,4,24.82
33,4,24.89
34,4,25.86
35,4,23.99
36,4,24.88
37,4,25.27
38,4,24.97
39,4,25.38
40,4,26.0
41,4,26.4
42,4,26.32
43,4,24.95
44,4,25.26
45,4,25.37
46,4,25.67
47,4,26.33
48,4,27.18
49,4,26.95
50,4,26.5
51,4,26.66
52,4,27.57
53,4,27.28
54,4,26.54
55,4,26.63
56,4,27.55
57,4,26.48
58,4,26.74
59,4,27.34
60,4,27.28
61,4,26.95
62,4,26.33
63,4,28.32
64,4,26.92
65,4,27.94
66,4,27.48
67,4,28.07
68,4,27.86
69,4,27.28
70,4,27.45
71,4,27.78
72,4,27.66
73,4,27.96
74,4,27.2
75,4,27.8
76,4,28.02
77,4,27.84
78,4,26.94
79,4,26.69
80,4,27.19
81,4,26.06
82,4,27.19
83,4,26.24
84,4,27.07
85,4,27.81
86,4,27.52
87,4,27.35
88,4,27.09
89,4,26.44
90,4,27.39
91,4,27.35
92,4,26.16
93,4,26.93
94,4,26.68
95,4,26.64
96,4,26.83
97,4,27.5
98,4,26.52
99,4,26.09
0,2,-489.01
1,2,-489.51
2,2,-489.86
3,2,-489.5
4,2,-489.99
5,2,-489.71
6,2,-490.41
7,2,-489.45
8,2,-489.56
9,2,-490.0
10,2,-490.36
11,2,-489.93
12,2,-488.99
13,2,-489.65
14,2,-490.0
15,2,-490.95
16,2,-490.1
17,2,-489.82
18,2,-490.08
19,2,-489.76
20,2,-489.6
21,2,-490.03
22,2,-489.45
23,2,-489.35
24,2,-489.73
25,2,-489.35
26,2,-489.34
27,2,-490.36
28,2,-489.82
29,2,-490.29
30,2,-489.81
31,2,-490.34
32,2,-489.8
33,2,-490.09
34,2,-489.16
35,2,-490.26
36,2,-489.83
37,2,-489.42
38,2,26.57
39,2,29.64
40,2,29.75
41,2,29.56
42,2,27.68
43,2,-490.69
44,2,-490.68
45,2,-490.6
46,2,-490.47
47,2,0.36
48,2,16.43
49,2,22.15
50,2,25.52
51,2,27.64
52,2,23.58
53,2,-489.52
54,2,-490.71
55,2,-490.31
56,2,-489.55
57,2,28.09
58,2,32.59
59,2,32.89
60,2,32.91
61,2,31.96
62,2,-17.24
63,2,-489.58
64,2,-489.84
65,2,-490.09
66,2,-388.46
67,2,29.86
68,2,30.34
69,2,28.89
70,2,28.28
71,2,25.04
72,2,-489.61
73,2,-489.76
74,2,-489.43
75,2,-489.8
76,2,16.07
77,2,23.33
78,2,8.49
79,2,-490.33
80,2,-489.77
81,2,-491.2
82,2,-490.14
83,2,-490.44
84,2,-489.88
85,2,-489.19
86,2,-489.51
87,2,-489.29
88,2,-489.73
89,2,-489.93
90,2,-490.02
91,2,-490.15
92,2,-490.01
93,2,-489.71
94,2,-490.03
95,2,-490.25
96,2,-489.71
97,2,-489.1
98,2,-489.45
99,2,-489.71
