frame,class,snr_a_db
0,4,-494.18
1,4,2.97
2,4,6.16
3,4,6.27
4,4,5.71
5,4,6.18
6,4,5.62
7,4,6.62
8,4,6.34
9,4,6.45
10,4,6.0
11,4,6.03
12,4,5.9
13,4,6.02
14,4,6.72
15,4,7.81
16,4,6.45
17,4,5.89
18,4,5.86
19,4,7.02
20,4,7.39
21,4,6.7
22,4,5.74
23,4,6.32
24,4,7.0
25,4,6.73
26,4,7.09
27,4,6.76
28,4,6.64
29,4,8.46
30,4,7.41
31,4,7.79
32,4,8.22
33,4,9.04
34,4,9.23
35,4,9.16
36,4,8.39
37,4,10.14
38,4,10.06
39,4,9.44
40,4,10.65
41,4,10.35
42,4,11.24
43,4,12.66
44,4,12.55
45,4,12.4
46,4,12.54
47,4,12.86
48,4,13.98
49,4,14.39
50,4,14.11
51,4,14.89
52,4,15.59
53,4,15.11
54,4,15.05
55,4,15.9
56,4,16.64
57,4,16.38
58,4,17.81
59,4,18.0
60,4,17.84
61,4,19.55
62,4,18.72
63,4,18.97
64,4,20.09
65,4,21.54
66,4,21.66
67,4,22.21
68,4,22.28
69,4,22.62
70,4,23.62
71,4,24.93
72,4,24.87
73,4,25.89
74,4,26.98
75,4,28.09
76,4,28.07
77,4,29.66
78,4,30.43
79,4,30.73
80,4,30.76
81,4,31.04
82,4,30.77
83,4,28.8
84,4,28.35
85,4,27.25
86,4,26.77
87,4,26.24
88,4,25.0
89,4,24.86
90,4,24.35
91,4,22.51
92,4,22.53
93,4,22.24
94,4,21.32
95,4,21.54
96,4,20.7
97,4,19.78
98,4,19.23
99,4,18.93
0,1,-494.18
1,1,-494.99
2,1,-493.94
3,1,-493.85
4,1,-493.86
5,1,-494.09
6,1,-494.28
7,1,-493.72
8,1,-494.19
9,1,-494.4
10,1,-494.92
11,1,-494.32
12,1,-493.87
13,1,-494.67
14,1,-494.1
15,1,-493.98
16,1,-494.4
17,1,-494.6
18,1,-494.91
19,1,-494.3
20,1,-493.88
21,1,-494.52
22,1,-495.22
23,1,-494.68
24,1,-494.63
25,1,-495.02
26,1,-494.21
27,1,-495.26
28,1,-495.18
29,1,-493.84
30,1,-494.87
31,1,-494.51
32,1,-494.23
33,1,-493.5
34,1,-494.23
35,1,-494.36
36,1,-494.97
37,1,-493.99
38,1,-494.76
39,1,-494.81
40,1,-494.56
41,1,-494.94
42,1,-494.18
43,1,-493.58
44,1,-493.71
45,1,-494.55
46,1,-494.09
47,1,-494.08
48,1,-494.04
49,1,-493.9
50,1,-494.83
51,1,-494.28
52,1,-493.96
53,1,28.77
54,1,6.06
55,1,40.12
56,1,40.61
57,1,39.25
58,1,35.59
59,1,-47.0
60,1,38.91
61,1,40.13
62,1,39.16
63,1,34.55
64,1,-348.81
65,1,37.54
66,1,38.37
67,1,37.67
68,1,34.24
69,1,-493.99
70,1,35.39
71,1,37.5
72,1,36.47
73,1,34.18
74,1,-494.33
75,1,34.95
76,1,35.1
77,1,35.8
78,1,33.74
79,1,-493.95
80,1,32.34
81,1,34.97
82,1,35.07
83,1,32.32
84,1,-494.37
85,1,31.32
86,1,34.19
87,1,33.97
88,1,32.68
89,1,-157.15
90,1,29.58
91,1,32.85
92,1,33.43
93,1,32.72
94,1,3.5
95,1,-494.13
96,1,-494.21
97,1,-493.92
98,1,-493.82
99,1,-494.3
