frame,class,snr_a_db
0,5,-509.55
1,5,-508.84
2,5,-390.84
3,5,1.03
4,5,1.18
5,5,6.33
6,5,5.45
7,5,4.14
8,5,2.35
9,5,4.04
10,5,2.94
11,5,5.31
12,5,7.16
13,5,6.26
14,5,5.99
15,5,3.84
16,5,6.37
17,5,7.92
18,5,7.42
19,5,6.21
20,5,5.39
21,5,5.22
22,5,5.55
23,5,5.89
24,5,7.0
25,5,6.79
26,5,6.38
27,5,8.2
28,5,10.59
29,5,12.28
30,5,11.16
31,5,7.63
32,5,10.59
33,5,8.66
34,5,9.81
35,5,10.84
36,5,11.67
37,5,13.31
38,5,10.6
39,5,10.93
40,5,23.0
41,5,26.47
42,5,25.41
43,5,22.15
44,5,16.16
45,5,14.24
46,5,16.22
47,5,16.07
48,5,19.16
49,5,18.95
50,5,19.4
51,5,20.23
52,5,22.54
53,5,25.59
54,5,22.68
55,5,20.14
56,5,18.4
57,5,16.53
58,5,15.27
59,5,16.89
60,5,17.8
61,5,16.25
62,5,12.91
63,5,13.75
64,5,12.81
65,5,15.35
66,5,13.52
67,5,12.85
68,5,10.92
69,5,10.27
70,5,8.88
71,5,9.55
72,5,8.75
73,5,9.5
74,5,9.99
75,5,7.61
76,5,7.74
77,5,6.76
78,5,8.38
79,5,10.83
80,5,9.72
81,5,6.17
82,5,5.9
83,5,5.48
84,5,5.79
85,5,5.12
86,5,6.27
87,5,7.68
88,5,6.27
89,5,4.56
90,5,2.86
91,5,3.01
92,5,3.47
93,5,4.23
94,5,4.33
95,5,4.02
96,5,3.35
97,5,2.41
98,5,2.22
99,5,2.51
0,5,-509.55
1,5,-508.84
2,5,-508.41
3,5,-0.97
4,5,2.85
5,5,5.54
6,5,4.78
7,5,4.6
8,5,2.89
9,5,3.13
10,5,4.83
11,5,2.88
12,5,7.06
13,5,7.15
14,5,5.87
15,5,5.01
16,5,6.46
17,5,8.66
18,5,9.26
19,5,6.73
20,5,7.26
21,5,5.95
22,5,4.4
23,5,6.15
24,5,7.59
25,5,6.39
26,5,7.04
27,5,6.78
28,5,7.9
29,5,10.46
30,5,10.66
31,5,6.77
32,5,9.28
33,5,8.3
34,5,7.91
35,5,10.97
36,5,13.68
37,5,9.53
38,5,10.33
39,5,9.45
40,5,12.15
41,5,15.1
42,5,13.92
43,5,13.59
44,5,11.32
45,5,12.48
46,5,12.39
47,5,13.51
48,5,17.44
49,5,14.83
50,5,14.4
51,5,13.69
52,5,20.34
53,5,20.72
54,5,19.48
55,5,17.93
56,5,19.86
57,5,18.4
58,5,20.28
59,5,22.68
60,5,22.81
61,5,22.52
62,5,21.97
63,5,21.31
64,5,21.35
65,5,25.04
66,5,22.8
67,5,20.05
68,5,18.2
69,5,17.93
70,5,16.28
71,5,15.76
72,5,17.96
73,5,17.68
74,5,15.36
75,5,13.93
76,5,13.27
77,5,14.73
78,5,14.48
79,5,14.11
80,5,11.76
81,5,11.26
82,5,11.39
83,5,10.23
84,5,10.91
85,5,10.49
86,5,13.45
87,5,10.97
88,5,9.25
89,5,8.65
90,5,9.48
91,5,11.33
92,5,9.54
93,5,7.0
94,5,8.33
95,5,7.06
96,5,8.03
97,5,6.57
98,5,6.85
99,5,8.33
0,5,-509.55
1,5,-508.84
2,5,-508.41
3,5,-508.36
4,5,-1.18
5,5,2.26
6,5,1.64
7,5,2.34
8,5,2.57
9,5,2.99
10,5,4.63
11,5,4.52
12,5,3.5
13,5,3.04
14,5,2.73
15,5,2.59
16,5,3.87
17,5,6.45
18,5,5.66
19,5,4.32
20,5,4.0
21,5,7.66
22,5,8.62
23,5,7.51
24,5,5.74
25,5,4.72
26,5,4.44
27,5,5.19
28,5,4.3
29,5,5.91
30,5,6.2
31,5,5.31
32,5,6.31
33,5,7.88
34,5,8.3
35,5,9.29
36,5,8.06
37,5,6.71
38,5,5.86
39,5,5.71
40,5,8.59
41,5,7.52
42,5,8.87
43,5,8.69
44,5,7.95
45,5,8.43
46,5,11.75
47,5,7.01
48,5,10.02
49,5,9.91
50,5,10.81
51,5,10.73
52,5,11.88
53,5,15.61
54,5,13.53
55,5,12.51
56,5,14.28
57,5,15.23
58,5,17.75
59,5,17.86
60,5,14.54
61,5,16.09
62,5,14.56
63,5,16.67
64,5,18.61
65,5,19.29
66,5,17.55
67,5,19.59
68,5,20.11
69,5,23.56
70,5,26.26
71,5,25.46
72,5,23.75
73,5,22.76
74,5,21.58
75,5,20.32
76,5,20.34
77,5,21.56
78,5,20.82
79,5,17.57
80,5,15.91
81,5,16.32
82,5,16.92
83,5,19.5
84,5,15.65
85,5,15.79
86,5,15.51
87,5,12.84
88,5,12.45
89,5,12.49
90,5,14.09
91,5,12.68
92,5,11.29
93,5,9.38
94,5,11.28
95,5,13.8
96,5,14.66
97,5,13.51
98,5,10.34
99,5,8.66
0,5,-509.55
1,5,-508.84
2,5,-508.41
3,5,-508.36
4,5,-5.92
5,5,1.29
6,5,2.46
7,5,4.77
8,5,2.01
9,5,2.39
10,5,0.69
11,5,-0.59
12,5,0.82
13,5,0.88
14,5,3.56
15,5,2.83
16,5,1.32
17,5,2.02
18,5,4.49
19,5,5.59
20,5,5.67
21,5,3.27
22,5,2.15
23,5,1.54
24,5,1.96
25,5,4.49
26,5,4.51
27,5,4.07
28,5,1.53
29,5,2.71
30,5,6.53
31,5,8.03
32,5,6.89
33,5,3.68
34,5,5.23
35,5,4.07
36,5,6.92
37,5,7.48
38,5,8.45
39,5,6.35
40,5,5.7
41,5,4.72
42,5,8.81
43,5,11.35
44,5,6.58
45,5,7.39
46,5,5.78
47,5,4.43
48,5,8.36
49,5,9.8
50,5,9.3
51,5,9.55
52,5,8.43
53,5,9.21
54,5,11.62
55,5,12.73
56,5,11.98
57,5,10.02
58,5,10.25
59,5,10.85
60,5,11.85
61,5,13.32
62,5,13.36
63,5,12.53
64,5,10.87
65,5,13.42
66,5,15.61
67,5,16.95
68,5,15.65
69,5,13.84
70,5,15.11
71,5,15.92
72,5,16.9
73,5,18.81
74,5,19.07
75,5,16.82
76,5,18.45
77,5,20.78
78,5,22.67
79,5,23.26
80,5,22.59
81,5,22.18
82,5,21.74
83,5,21.25
84,5,22.42
85,5,22.58
86,5,23.8
87,5,18.28
88,5,17.81
89,5,16.68
90,5,17.97
91,5,17.96
92,5,15.13
93,5,14.97
