frame,class,snr_a_db
0,5,30.29
1,5,25.69
2,5,20.88
3,5,23.56
4,5,21.21
5,5,29.93
6,5,20.67
7,5,21.46
8,5,21.64
9,5,27.85
10,5,27.92
11,5,19.13
12,5,22.4
13,5,20.15
14,5,30.08
15,5,24.16
16,5,20.9
17,5,22.44
18,5,23.38
19,5,30.17
20,5,20.37
21,5,21.79
22,5,21.61
23,5,28.7
24,5,26.87
25,5,19.42
26,5,22.36
27,5,20.42
28,5,29.8
29,5,23.38
30,5,20.78
31,5,22.31
32,5,25.32
33,5,29.03
34,5,20.22
35,5,21.81
36,5,21.38
37,5,28.78
38,5,26.69
39,5,19.69
40,5,22.73
41,5,19.94
42,5,29.73
43,5,22.97
44,5,20.41
45,5,22.58
46,5,25.33
47,5,29.22
48,5,19.52
49,5,22.24
50,5,21.14
51,5,28.89
52,5,26.47
53,5,19.77
54,5,22.64
55,5,19.78
56,5,30.17
57,5,22.11
58,5,21.19
59,5,21.87
60,5,26.3
61,5,28.75
62,5,19.55
63,5,22.23
64,5,21.2
65,5,29.41
66,5,25.3
67,5,19.42
68,5,22.22
69,5,19.59
70,5,30.3
71,5,22.07
72,5,21.54
73,5,22.07
74,5,27.7
75,5,28.06
76,5,19.72
77,5,22.16
78,5,21.34
79,5,29.23
80,5,25.41
81,5,19.74
82,5,22.34
83,5,21.08
84,5,30.15
85,5,21.2
86,5,21.18
87,5,21.95
88,5,27.28
89,5,27.86
90,5,18.81
91,5,22.42
92,5,20.62
93,5,29.53
94,5,24.45
95,5,20.24
96,5,22.34
97,5,21.9
98,5,29.97
99,5,20.54
