frame,class,snr_a_db
0,3,-498.92
1,3,-499.19
2,3,-498.88
3,3,-499.2
4,3,-498.96
5,3,-499.05
6,3,-499.07
7,3,-498.86
8,3,-498.84
9,3,-499.08
10,3,-499.24
11,3,-498.82
12,3,-499.27
13,3,-498.72
14,3,-498.99
15,3,-499.23
16,3,-498.96
17,3,-499.04
18,3,-498.89
19,3,-499.22
20,3,-498.93
21,3,-498.91
22,3,-498.8
23,3,-499.06
24,3,-498.79
25,3,-498.86
26,3,-499.25
27,3,-499.29
28,3,-498.83
29,3,-498.91
30,3,9.19
31,3,16.32
32,3,15.36
33,3,13.67
34,3,9.84
35,3,2.91
36,3,-7.65
37,3,-1.96
38,3,1.03
39,3,1.0
40,3,-3.04
41,3,19.61
42,3,29.7
43,3,31.17
44,3,29.34
45,3,23.29
46,3,25.2
47,3,32.67
48,3,32.72
49,3,30.84
50,3,27.72
51,3,25.23
52,3,20.63
53,3,11.5
54,3,9.39
55,3,14.3
56,3,12.51
57,3,4.54
58,3,-6.57
59,3,-0.21
60,3,0.02
61,3,-2.98
62,3,21.35
63,3,17.07
64,3,22.39
65,3,23.25
66,3,22.68
67,3,29.64
68,3,28.54
69,3,21.54
70,3,9.33
71,3,-498.64
72,3,-498.93
73,3,-498.72
74,3,-499.29
75,3,-499.01
76,3,-498.81
77,3,-498.81
78,3,-498.91
79,3,-498.75
80,3,-499.07
81,3,-499.16
82,3,-499.1
83,3,-499.11
84,3,-499.09
85,3,-498.88
86,3,-498.97
87,3,-499.2
88,3,-499.07
89,3,-499.12
90,3,-498.68
91,3,-498.93
92,3,-498.93
93,3,-499.0
94,3,-498.74
95,3,-499.17
96,3,-498.96
97,3,-498.63
98,3,-499.11
99,3,-499.04
