frame,class,snr_a_db
0,3,-498.83
1,3,-499.01
2,3,-498.95
3,3,-499.18
4,3,-498.99
5,3,-499.11
6,3,-499.04
7,3,-499.17
8,3,-498.92
9,3,-498.93
10,3,-498.81
11,3,-498.9
12,3,-499.3
13,3,-498.94
14,3,-499.07
15,3,-499.12
16,3,-499.18
17,3,-498.75
18,3,-499.29
19,3,-499.01
20,3,-498.59
21,3,-499.1
22,3,-498.94
23,3,-498.93
24,3,-498.8
25,3,-499.06
26,3,-498.99
27,3,-499.01
28,3,-499.01
29,3,-498.8
30,3,22.78
31,3,25.2
32,3,22.8
33,3,20.97
34,3,22.96
35,3,20.68
36,3,9.3
37,3,3.54
38,3,-1.75
39,3,-8.33
40,3,-15.33
41,3,28.46
42,3,28.68
43,3,27.96
44,3,28.19
45,3,28.79
46,3,29.04
47,3,27.62
48,3,27.15
49,3,19.08
50,3,6.84
51,3,-2.61
52,3,-9.05
53,3,-14.73
54,3,-21.18
55,3,28.51
56,3,27.91
57,3,28.82
58,3,30.02
59,3,29.75
60,3,29.06
61,3,26.31
62,3,23.49
63,3,15.66
64,3,1.43
65,3,-10.24
66,3,-12.52
67,3,-17.55
68,3,-23.7
69,3,26.99
70,3,18.24
71,3,-498.85
72,3,-498.95
73,3,-498.76
74,3,-498.72
75,3,-498.69
76,3,-499.0
77,3,-499.05
78,3,-498.99
79,3,-499.07
80,3,-498.9
81,3,-499.11
82,3,-499.04
83,3,-498.86
84,3,-498.87
85,3,-499.24
86,3,-498.94
87,3,-499.49
88,3,-499.01
89,3,-499.08
90,3,-499.01
91,3,-499.09
92,3,-498.92
93,3,-498.94
94,3,-498.98
95,3,-499.36
96,3,-498.53
97,3,-499.12
98,3,-498.92
99,3,-499.21
