frame,class,snr_a_db
0,2,-499.0
1,2,-498.78
2,2,-499.22
3,2,-498.76
4,2,-498.73
5,2,-498.96
6,2,-499.18
7,2,-499.11
8,2,-498.84
9,2,-498.9
10,2,-498.98
11,2,-498.9
12,2,-499.06
13,2,-498.93
14,2,-499.07
15,2,-499.01
16,2,-498.97
17,2,-499.05
18,2,-498.92
19,2,-498.93
20,2,-499.16
21,2,-499.25
22,2,-498.88
23,2,-499.25
24,2,-498.74
25,2,-499.16
26,2,-498.87
27,2,-499.05
28,2,-498.55
29,2,-499.04
30,2,-498.82
31,2,18.66
32,2,22.53
33,2,23.8
34,2,24.5
35,2,25.64
36,2,20.32
37,2,-498.85
38,2,-498.92
39,2,-499.17
40,2,-499.18
41,2,19.78
42,2,29.8
43,2,30.02
44,2,30.17
45,2,30.23
46,2,28.42
47,2,-499.15
48,2,-499.05
49,2,-499.26
50,2,-498.94
51,2,-499.07
52,2,29.48
53,2,30.56
54,2,29.9
55,2,30.01
56,2,29.91
57,2,14.59
58,2,-498.76
59,2,-499.18
60,2,-498.85
61,2,-498.98
62,2,22.73
63,2,26.58
64,2,25.93
65,2,24.75
66,2,24.31
67,2,19.07
68,2,-499.11
69,2,-498.82
70,2,-499.09
71,2,-498.77
72,2,-498.79
73,2,-498.96
74,2,-499.37
75,2,-498.86
76,2,-499.33
77,2,-498.83
78,2,-499.15
79,2,-499.3
80,2,-498.99
81,2,-498.94
82,2,-499.06
83,2,-499.32
84,2,-498.79
85,2,-498.98
86,2,-498.95
87,2,-498.87
88,2,-498.82
89,2,-498.93
90,2,-498.71
91,2,-499.26
92,2,-498.89
93,2,-498.92
94,2,-499.27
95,2,-499.01
96,2,-499.03
97,2,-498.86
98,2,-498.91
99,2,-499.37
