frame,class,snr_a_db
0,4,-373.78
1,4,15.59
2,4,16.09
3,4,15.12
4,4,15.09
5,4,15.22
6,4,15.45
7,4,15.88
8,4,15.38
9,4,15.76
10,4,16.53
11,4,16.18
12,4,15.42
13,4,15.25
14,4,15.78
15,4,16.94
16,4,16.21
17,4,15.96
18,4,16.7
19,4,16.85
20,4,16.24
21,4,16.31
22,4,16.41
23,4,17.82
24,4,16.96
25,4,17.18
26,4,17.56
27,4,17.82
28,4,17.77
29,4,18.39
30,4,18.24
31,4,18.2
32,4,18.32
33,4,18.65
34,4,19.39
35,4,19.09
36,4,20.01
37,4,20.16
38,4,20.2
39,4,20.33
40,4,21.59
41,4,21.0
42,4,21.85
43,4,22.35
44,4,21.85
45,4,22.57
46,4,22.62
47,4,23.46
48,4,23.42
49,4,23.41
50,4,24.09
51,4,25.4
52,4,25.16
53,4,24.31
54,4,25.3
55,4,25.15
56,4,25.73
57,4,25.28
58,4,26.55
59,4,26.22
60,4,26.05
61,4,26.8
62,4,27.39
63,4,27.07
64,4,27.17
65,4,27.82
66,4,28.17
67,4,29.12
68,4,29.55
69,4,30.38
70,4,29.93
71,4,30.28
72,4,30.51
73,4,31.09
74,4,31.43
75,4,31.96
76,4,31.87
77,4,32.89
78,4,32.84
79,4,33.16
80,4,33.69
81,4,33.56
82,4,34.28
83,4,33.59
84,4,33.94
85,4,34.02
86,4,33.46
87,4,33.93
88,4,33.44
89,4,33.68
90,4,32.99
91,4,31.83
92,4,32.23
93,4,31.12
94,4,31.31
95,4,31.05
96,4,30.93
97,4,30.82
98,4,30.47
99,4,29.66
