frame,class,snr_a_db
0,0,-498.87
1,0,-498.9
2,0,-498.93
3,0,-498.87
4,0,-498.94
5,0,-499.12
6,0,-499.09
7,0,-499.09
8,0,-498.9
9,0,-499.14
10,0,-498.8
11,0,-498.97
12,0,-499.42
13,0,-498.88
14,0,-498.89
15,0,-498.97
16,0,-498.95
17,0,-499.07
18,0,-499.44
19,0,-498.88
20,0,-498.88
21,0,-498.92
22,0,-499.02
23,0,-498.88
24,0,-498.94
25,0,-499.11
26,0,-499.15
27,0,-498.99
28,0,-498.92
29,0,-498.94
30,0,6.65
31,0,18.79
32,0,19.32
33,0,19.44
34,0,19.63
35,0,20.0
36,0,20.23
37,0,21.04
38,0,22.01
39,0,22.72
40,0,23.33
41,0,23.99
42,0,24.54
43,0,25.83
44,0,26.44
45,0,27.42
46,0,29.1
47,0,29.98
48,0,30.38
49,0,30.14
50,0,29.43
51,0,28.07
52,0,27.56
53,0,26.99
54,0,26.77
55,0,25.7
56,0,25.26
57,0,23.92
58,0,23.08
59,0,23.4
60,0,21.45
61,0,20.52
62,0,19.94
63,0,20.35
64,0,19.74
65,0,19.78
66,0,19.75
67,0,19.85
68,0,19.65
69,0,19.37
70,0,17.48
71,0,-499.04
72,0,-498.99
73,0,-498.68
74,0,-498.88
75,0,-498.77
76,0,-498.83
77,0,-498.92
78,0,-498.92
79,0,-499.1
80,0,-499.09
81,0,-499.13
82,0,-499.25
83,0,-498.91
84,0,-499.14
85,0,-498.94
86,0,-498.8
87,0,-498.76
88,0,-499.05
89,0,-499.02
90,0,-498.97
91,0,-499.03
92,0,-498.89
93,0,-498.75
94,0,-498.89
95,0,-498.95
96,0,-499.23
97,0,-499.07
98,0,-499.23
99,0,-499.11
