frame,class,snr_a_db
0,4,-506.26
1,4,-1.28
2,4,0.5
3,4,1.79
4,4,1.54
5,4,1.69
6,4,2.0
7,4,2.32
8,4,2.24
9,4,2.24
10,4,2.89
11,4,2.87
12,4,3.38
13,4,3.73
14,4,4.44
15,4,4.58
16,4,4.6
17,4,5.72
18,4,5.78
19,4,5.72
20,4,7.26
21,4,7.47
22,4,8.31
23,4,9.84
24,4,9.29
25,4,10.8
26,4,11.58
27,4,11.34
28,4,11.73
29,4,10.81
30,4,12.14
31,4,12.47
32,4,12.53
33,4,14.32
34,4,14.91
35,4,15.41
36,4,15.75
37,4,17.29
38,4,17.54
39,4,19.54
40,4,19.85
41,4,21.07
42,4,22.67
43,4,24.98
44,4,27.87
45,4,30.43
46,4,33.69
47,4,32.56
48,4,29.0
49,4,26.74
50,4,25.37
51,4,22.86
52,4,21.75
53,4,19.57
54,4,19.38
55,4,17.77
56,4,16.36
57,4,16.37
58,4,15.18
59,4,15.27
60,4,13.73
61,4,12.87
62,4,13.12
63,4,11.95
64,4,12.25
65,4,11.83
66,4,11.19
67,4,11.27
68,4,10.39
69,4,9.92
70,4,9.27
71,4,8.84
72,4,8.19
73,4,7.11
74,4,7.47
75,4,5.95
76,4,5.83
77,4,5.34
78,4,5.65
79,4,3.81
80,4,4.15
81,4,3.23
82,4,3.34
83,4,3.05
84,4,2.72
85,4,2.18
86,4,2.46
87,4,2.19
88,4,1.97
89,4,2.17
90,4,1.76
91,4,1.99
92,4,2.03
93,4,1.44
94,4,0.99
95,4,1.43
96,4,1.4
97,4,0.97
98,4,1.09
99,4,0.96
0,4,-506.26
1,4,-7.74
2,4,-2.1
3,4,-1.48
4,4,-1.32
5,4,-1.71
6,4,-1.68
7,4,-1.88
8,4,-0.62
9,4,-0.78
10,4,-0.87
11,4,-0.72
12,4,-0.93
13,4,-0.83
14,4,-0.74
15,4,-0.74
16,4,-0.57
17,4,-1.07
18,4,0.16
19,4,-0.82
20,4,-0.92
21,4,-0.45
22,4,0.11
23,4,0.3
24,4,-0.4
25,4,-0.2
26,4,0.11
27,4,-0.16
28,4,0.22
29,4,-0.63
30,4,0.0
31,4,0.43
32,4,0.42
33,4,-0.15
34,4,0.71
35,4,1.32
36,4,1.31
37,4,0.7
38,4,-0.02
39,4,1.07
40,4,1.38
41,4,1.43
42,4,1.52
43,4,2.03
44,4,1.55
45,4,2.28
46,4,2.81
47,4,3.09
48,4,2.54
49,4,3.4
50,4,3.9
51,4,4.74
52,4,4.62
53,4,4.5
54,4,5.45
55,4,5.81
56,4,7.15
57,4,7.59
58,4,7.69
59,4,8.22
60,4,8.21
61,4,9.24
62,4,9.19
63,4,9.81
64,4,10.2
65,4,10.56
66,4,11.23
67,4,11.22
68,4,11.12
69,4,10.46
70,4,11.74
71,4,11.23
72,4,11.78
73,4,11.28
74,4,11.8
75,4,11.47
76,4,12.12
77,4,12.36
78,4,11.6
79,4,11.57
80,4,11.57
81,4,11.85
82,4,10.31
83,4,11.24
84,4,11.29
85,4,11.34
86,4,10.81
87,4,9.53
88,4,9.73
89,4,10.52
90,4,9.0
91,4,8.02
92,4,8.57
93,4,8.28
94,4,8.4
95,4,7.48
96,4,6.45
97,4,6.39
98,4,4.77
99,4,5.17
0,4,-506.26
1,4,-4.3
2,4,-1.5
3,4,-1.75
4,4,-1.75
5,4,-1.48
6,4,-0.79
7,4,-1.27
8,4,-0.49
9,4,-0.28
10,4,-0.34
11,4,-0.49
12,4,0.09
13,4,1.15
14,4,0.76
15,4,1.27
16,4,1.53
17,4,1.21
18,4,2.15
19,4,1.85
20,4,3.48
21,4,3.69
22,4,4.09
23,4,4.33
24,4,4.9
25,4,5.84
26,4,6.81
27,4,7.43
28,4,7.35
29,4,7.07
30,4,8.07
31,4,8.52
32,4,8.47
33,4,8.33
34,4,8.6
35,4,9.6
36,4,9.17
37,4,10.73
38,4,11.08
39,4,11.93
40,4,12.06
41,4,13.46
42,4,13.27
43,4,13.88
44,4,14.24
45,4,14.44
46,4,15.26
47,4,14.86
48,4,14.35
49,4,14.68
50,4,14.58
51,4,14.48
52,4,13.3
53,4,13.29
54,4,14.18
55,4,12.51
56,4,11.79
57,4,12.21
58,4,11.53
59,4,9.86
60,4,10.32
61,4,8.97
62,4,8.5
63,4,9.51
64,4,9.14
65,4,8.43
66,4,7.85
67,4,7.87
68,4,7.17
69,4,6.98
70,4,6.6
71,4,5.7
72,4,5.39
73,4,4.7
74,4,3.86
75,4,3.78
76,4,3.25
77,4,2.88
78,4,2.13
79,4,1.72
80,4,0.93
81,4,0.85
82,4,-0.01
83,4,-0.07
84,4,-0.14
85,4,-0.34
86,4,-0.75
87,4,-0.83
88,4,-0.5
89,4,-1.18
90,4,-1.89
91,4,-1.51
92,4,-0.82
93,4,-1.09
94,4,-1.33
95,4,-1.09
96,4,-1.29
97,4,-2.38
98,4,-1.97
99,4,-1.78
