frame,class,snr_a_db
0,2,-513.21
1,2,-513.39
2,2,-513.18
3,2,-513.13
4,2,-513.17
5,2,-513.27
6,2,-513.46
7,2,-513.12
8,2,-512.93
9,2,-513.43
10,2,-513.3
11,2,-513.53
12,2,-513.38
13,2,-513.45
14,2,-512.93
15,2,-513.19
16,2,-513.05
17,2,-512.79
18,2,-513.51
19,2,-513.55
20,2,-512.98
21,2,-513.02
22,2,-513.15
23,2,-513.0
24,2,-513.18
25,2,-513.03
26,2,-513.18
27,2,-513.11
28,2,-513.68
29,2,-513.42
30,2,-513.05
31,2,-513.18
32,2,-513.14
33,2,-513.31
34,2,-513.35
35,2,19.04
36,2,-7.39
37,2,-513.21
38,2,-513.34
39,2,-513.48
40,2,18.98
41,2,25.41
42,2,25.61
43,2,25.44
44,2,25.4
45,2,25.3
46,2,2.43
47,2,-513.43
48,2,-513.22
49,2,-513.11
50,2,17.6
51,2,25.39
52,2,25.86
53,2,25.3
54,2,25.72
55,2,25.14
56,2,7.84
57,2,-512.85
58,2,-513.1
59,2,-513.17
60,2,16.36
61,2,25.74
62,2,25.46
63,2,25.78
64,2,25.27
65,2,25.29
66,2,11.69
67,2,-513.04
68,2,-513.03
69,2,-513.34
70,2,14.06
71,2,25.7
72,2,24.96
73,2,25.23
74,2,25.54
75,2,25.36
76,2,14.59
77,2,-513.17
78,2,-513.04
79,2,-513.06
80,2,10.99
81,2,25.59
82,2,25.32
83,2,25.36
84,2,25.27
85,2,25.54
86,2,16.2
87,2,-513.17
88,2,-513.35
89,2,-513.01
90,2,-513.19
91,2,-513.15
92,2,-513.03
93,2,-513.08
94,2,-513.35
95,2,-513.15
96,2,-513.43
97,2,-513.12
98,2,-513.28
99,2,-513.24
0,1,-513.21
1,1,-513.39
2,1,-513.18
3,1,-513.13
4,1,-513.17
5,1,-513.27
6,1,-513.46
7,1,-513.12
8,1,-512.93
9,1,-513.43
10,1,-513.3
11,1,-513.53
12,1,-513.38
13,1,-513.45
14,1,-512.93
15,1,-513.19
16,1,-513.05
17,1,-512.79
18,1,-513.51
19,1,-513.55
20,1,-512.98
21,1,-513.02
22,1,-513.15
23,1,12.87
24,1,-362.55
25,1,34.41
26,1,35.46
27,1,35.74
28,1,29.28
29,1,18.21
30,1,36.29
31,1,36.37
32,1,36.47
33,1,22.65
34,1,27.7
35,1,34.89
36,1,33.48
37,1,33.58
38,1,-50.12
39,1,33.61
40,1,40.42
41,1,41.69
42,1,41.42
43,1,-513.36
44,1,43.05
45,1,47.2
46,1,48.46
47,1,45.48
48,1,-513.22
49,1,47.78
50,1,49.33
51,1,49.17
52,1,45.66
53,1,-364.22
54,1,46.91
55,1,46.69
56,1,42.46
57,1,-512.85
58,1,-513.1
59,1,-513.17
60,1,-513.14
61,1,-513.05
62,1,-513.32
63,1,-512.99
64,1,-513.51
65,1,-513.48
66,1,-513.16
67,1,-513.04
68,1,-513.03
69,1,-513.34
70,1,-513.38
71,1,-513.06
72,1,-513.81
73,1,-513.54
74,1,-513.21
75,1,-513.38
76,1,-513.27
77,1,-513.17
78,1,-513.04
79,1,-513.06
80,1,-513.39
81,1,-513.14
82,1,-513.42
83,1,-513.37
84,1,-513.48
85,1,-513.21
86,1,-513.46
87,1,-513.17
88,1,-513.35
89,1,-513.01
90,1,-513.19
91,1,-513.15
92,1,-513.03
93,1,-513.08
94,1,-513.35
95,1,-513.15
96,1,-513.43
97,1,-513.12
98,1,-513.28
99,1,-513.24
