1,4,0,2,-1
1,4,1,-176,0
2,4,0,2,-1
2,4,1,-176,-1
3,4,0,2,-1
3,4,1,-176,-1
4,4,0,2,-1
4,4,1,-176,-1
5,4,0,2,-1
5,4,1,-176,-1
6,4,0,2,-1
6,4,1,-176,-1
7,4,0,2,-1
7,4,1,-176,-1
8,4,0,2,-1
8,4,1,-176,-1
9,4,0,2,-1
9,4,1,-176,-1
10,4,0,2,-1
10,4,1,-176,-1
11,4,0,2,-1
11,4,1,-175,-1
12,4,0,2,-1
12,4,1,-175,-1
13,4,0,2,-2
13,4,1,-175,-1
14,4,0,3,-2
14,4,1,-175,-1
15,4,0,3,-2
15,4,1,-175,-1
16,4,0,3,-2
16,4,1,-175,-1
17,4,0,3,-2
17,4,1,-175,-1
18,4,0,3,-2
18,4,1,-175,-1
19,4,0,3,-2
19,4,1,-175,-1
20,4,0,3,-2
20,4,1,-174,-1
21,4,0,3,-2
21,4,1,-174,-1
22,4,0,3,-2
22,4,1,-174,-1
23,4,0,4,-2
23,4,1,-174,-1
24,4,0,4,-2
24,4,1,-174,-1
25,4,0,4,-2
25,4,1,-174,-1
26,4,0,4,-2
26,4,1,-173,-1
27,4,0,4,-3
27,4,1,-173,-1
28,4,0,4,-3
28,4,1,-173,-1
29,4,0,5,-3
29,4,1,-173,-1
30,4,0,5,-3
30,4,1,-173,-1
31,4,0,5,-3
31,4,1,-172,-1
32,4,0,6,-3
32,4,1,-172,-1
33,4,0,6,-4
33,4,1,-172,-1
34,4,0,6,-4
34,4,1,-172,-1
35,4,0,7,-4
35,4,1,-171,-1
36,4,0,7,-4
36,4,1,-171,-1
37,4,0,8,-5
37,4,1,-171,-1
38,4,0,9,-5
38,4,1,-170,-1
39,4,0,10,-6
39,4,1,-170,-1
40,4,0,11,-7
40,4,1,-169,-1
41,4,0,13,-8
41,4,1,-169,-1
42,0,0,-70,-2
42,4,0,15,-9
42,4,1,-168,-2
43,0,0,-73,-2
43,4,0,18,-11
43,4,1,-168,-2
44,0,0,-75,-2
44,4,0,23,-13
44,4,1,-167,-2
45,0,0,-78,-2
45,4,0,30,-17
45,4,1,-166,-2
46,0,0,-80,-2
46,4,0,43,-22
46,4,1,-165,-2
47,0,0,-83,-2
47,4,0,67,-29
47,4,1,-164,-2
48,0,0,-86,-2
48,4,0,102,-31
48,4,1,-163,-2
49,0,0,-88,-2
49,4,0,131,-25
49,4,1,-162,-2
50,0,0,-91,-2
50,4,0,146,-19
50,4,1,-161,-2
51,0,0,-94,-2
51,4,0,155,-14
51,4,1,-159,-3
52,0,0,-96,-2
52,4,0,160,-12
52,4,1,-157,-3
53,0,0,-99,-2
53,4,0,164,-10
53,4,1,-154,-3
54,0,0,-101,-2
54,4,0,166,-8
54,4,1,-151,-4
55,0,0,-104,-2
55,4,0,168,-7
55,4,1,-148,-4
56,0,0,-106,-2
56,4,0,169,-6
56,4,1,-143,-4
57,0,0,-109,-2
57,4,0,170,-6
57,4,1,-138,-5
58,0,0,-111,-2
58,4,0,171,-5
58,4,1,-130,-6
59,0,0,-113,-2
59,4,0,172,-5
59,4,1,-121,-6
60,0,0,-116,-2
60,4,0,173,-4
60,4,1,-110,-7
61,0,0,-118,-2
61,4,0,173,-4
61,4,1,-97,-7
62,0,0,-120,-2
62,4,0,174,-4
62,4,1,-83,-7
63,0,0,-122,-2
63,4,0,174,-4
63,4,1,-70,-7
64,0,0,-123,-1
64,4,0,175,-3
64,4,1,-58,-6
65,0,0,-125,-1
65,4,0,175,-3
65,4,1,-49,-6
66,0,0,-127,-1
66,4,0,175,-3
66,4,1,-42,-5
67,0,0,-129,-1
67,4,0,175,-3
67,4,1,-37,-4
68,0,0,-130,-1
68,4,0,176,-3
68,4,1,-32,-4
69,0,0,-132,-1
69,4,0,176,-3
69,4,1,-29,-4
70,0,0,-133,-1
70,4,0,176,-2
70,4,1,-26,-3
71,0,0,-134,-1
71,4,0,176,-2
71,4,1,-23,-3
72,0,0,-136,-1
72,4,0,176,-2
72,4,1,-21,-3
73,0,0,-137,-1
73,4,0,176,-2
73,4,1,-20,-3
74,0,0,-138,-1
74,4,0,177,-2
74,4,1,-18,-2
75,0,0,-139,-1
75,4,0,177,-2
75,4,1,-17,-2
76,0,0,-140,-1
76,4,0,177,-2
76,4,1,-16,-2
77,0,0,-141,-1
77,4,0,177,-2
77,4,1,-15,-2
78,0,0,-142,-1
78,4,0,177,-2
78,4,1,-14,-2
79,0,0,-143,-1
