fold2_room1_mix0009,0,0,0,179,0,64.73
fold2_room1_mix0009,1,0,0,179,0,64.64
fold2_room1_mix0009,2,0,0,179,0,63.76
fold2_room1_mix0009,3,0,0,179,0,62.71
fold2_room1_mix0009,4,0,0,179,0,61.68
fold2_room1_mix0009,5,0,0,179,0,60.59
fold2_room1_mix0009,6,0,0,179,0,59.50
fold2_room1_mix0009,7,0,0,179,0,58.43
fold2_room1_mix0009,8,0,0,179,0,57.88
fold2_room1_mix0009,9,0,0,179,0,57.86
fold2_room1_mix0009,10,0,0,179,0,57.84
fold2_room1_mix0009,11,0,0,179,0,56.94
fold2_room1_mix0009,12,0,0,179,0,54.29
fold2_room1_mix0009,13,0,0,179,0,51.71
fold2_room1_mix0009,14,0,0,179,0,49.75
fold2_room1_mix0009,15,0,0,179,0,49.85
fold2_room1_mix0009,16,0,0,-179,0,50.17
fold2_room1_mix0009,17,0,0,-179,0,50.65
fold2_room1_mix0009,18,0,0,-179,0,52.65
fold2_room1_mix0009,19,0,0,-179,0,55.11
fold2_room1_mix0009,20,0,0,-179,0,57.61
fold2_room1_mix0009,21,0,0,179,0,57.58
fold2_room1_mix0009,22,0,0,179,0,56.33
fold2_room1_mix0009,23,0,0,179,0,55.10
fold2_room1_mix0009,24,0,0,179,0,55.26
fold2_room1_mix0009,25,0,0,179,0,56.81
fold2_room1_mix0009,26,0,0,179,0,58.40
fold2_room1_mix0009,27,0,0,178,0,59.76
fold2_room1_mix0009,28,0,0,179,0,60.58
fold2_room1_mix0009,29,0,0,179,0,61.39
fold2_room1_mix0009,30,0,0,179,0,61.77
fold2_room1_mix0009,31,0,0,179,0,60.35
fold2_room1_mix0009,32,0,0,178,0,58.77
fold2_room1_mix0009,33,0,0,178,0,57.34
fold2_room1_mix0009,34,0,0,178,0,56.92
fold2_room1_mix0009,35,0,0,178,0,56.73
fold2_room1_mix0009,36,0,0,178,0,56.51
fold2_room1_mix0009,37,0,0,178,0,55.34
fold2_room1_mix0009,38,0,0,178,0,53.73
fold2_room1_mix0009,39,0,0,178,0,52.18
fold2_room1_mix0009,40,0,0,177,0,50.96
fold2_room1_mix0009,41,0,0,177,0,50.06
fold2_room1_mix0009,42,0,0,176,0,49.17
fold2_room1_mix0009,43,0,0,176,0,49.07
fold2_room1_mix0009,44,0,0,176,0,50.58
fold2_room1_mix0009,45,0,0,176,0,52.19
fold2_room1_mix0009,46,0,0,176,0,53.79
fold2_room1_mix0009,47,0,0,176,0,55.20
fold2_room1_mix0009,48,0,0,176,0,56.62
fold2_room1_mix0009,49,0,0,176,0,57.97
fold2_room1_mix0009,50,0,0,176,0,58.36
fold2_room1_mix0009,51,0,0,176,0,58.51
fold2_room1_mix0009,52,0,0,176,0,58.65
fold2_room1_mix0009,53,0,0,176,0,58.27
fold2_room1_mix0009,54,0,0,176,0,57.62
fold2_room1_mix0009,55,0,0,175,0,56.99
fold2_room1_mix0009,56,0,0,175,0,56.39
fold2_room1_mix0009,57,0,0,176,0,55.84
fold2_room1_mix0009,58,0,0,176,0,55.29
fold2_room1_mix0009,59,0,0,176,0,54.90
fold2_room1_mix0009,60,0,0,176,0,54.82
fold2_room1_mix0009,61,0,0,175,0,54.75
fold2_room1_mix0009,62,0,0,175,0,54.73
fold2_room1_mix0009,63,0,0,175,0,54.91
fold2_room1_mix0009,64,0,0,175,0,55.11
fold2_room1_mix0009,65,0,0,175,0,55.06
fold2_room1_mix0009,66,0,0,174,0,52.66
fold2_room1_mix0009,67,0,0,173,0,49.84
fold2_room1_mix0009,67,4,0,147,-1,2.45
fold2_room1_mix0009,68,0,0,172,0,47.21
fold2_room1_mix0009,68,4,0,145,-1,6.12
fold2_room1_mix0009,69,0,0,172,0,46.15
fold2_room1_mix0009,69,4,0,142,-1,7.75
fold2_room1_mix0009,70,0,0,171,0,45.81
fold2_room1_mix0009,70,4,0,140,-1,7.35
fold2_room1_mix0009,71,0,0,170,0,45.47
fold2_room1_mix0009,71,4,0,137,0,6.98
fold2_room1_mix0009,72,0,0,169,0,45.79
fold2_room1_mix0009,72,4,0,135,-1,6.60
fold2_room1_mix0009,73,0,0,168,0,46.78
fold2_room1_mix0009,73,4,0,132,-1,6.23
fold2_room1_mix0009,74,0,0,167,0,47.79
fold2_room1_mix0009,74,4,0,130,-1,5.88
fold2_room1_mix0009,75,0,0,167,0,47.79
fold2_room1_mix0009,75,4,0,126,-1,5.71
fold2_room1_mix0009,76,0,0,167,0,45.72
fold2_room1_mix0009,76,4,0,122,-1,5.89
fold2_room1_mix0009,77,0,0,167,0,43.67
fold2_room1_mix0009,77,4,0,118,-1,6.09
