fold2_room1_mix0023,14,4,0,0,0,33.44
fold2_room1_mix0023,14,4,0,0,-1,32.94
fold2_room1_mix0023,16,4,0,2,-1,31.95
fold2_room1_mix0023,17,4,0,2,0,40.27
fold2_room1_mix0023,17,4,0,1,0,40.83
fold2_room1_mix0023,18,4,0,1,0,39.68
fold2_room1_mix0023,18,4,0,1,0,40.82
fold2_room1_mix0023,19,4,0,1,0,34.84
fold2_room1_mix0023,19,4,0,1,0,36.99
fold2_room1_mix0023,20,4,0,0,0,37.85
fold2_room1_mix0023,21,4,0,2,0,26.01
fold2_room1_mix0023,22,4,0,0,0,39.08
fold2_room1_mix0023,24,4,0,-1,0,39.03
fold2_room1_mix0023,25,4,0,-1,0,34.69
fold2_room1_mix0023,25,4,0,-1,0,34.31
fold2_room1_mix0023,26,4,0,0,0,38.06
fold2_room1_mix0023,26,4,0,0,0,36.05
fold2_room1_mix0023,27,4,0,2,0,35.28
fold2_room1_mix0023,27,4,0,1,0,35.56
fold2_room1_mix0023,28,4,0,0,0,34.03
fold2_room1_mix0023,28,4,0,0,0,34.29
fold2_room1_mix0023,29,4,0,0,0,38.41
fold2_room1_mix0023,30,4,0,0,0,34.07
fold2_room1_mix0023,30,4,0,0,0,34.81
fold2_room1_mix0023,31,4,0,1,0,35.64
fold2_room1_mix0023,31,4,0,1,-1,35.14
fold2_room1_mix0023,32,4,0,0,0,34.15
fold2_room1_mix0023,32,4,0,0,-1,33.81
fold2_room1_mix0023,33,4,0,2,0,35.05
fold2_room1_mix0023,33,4,0,1,0,34.43
fold2_room1_mix0023,34,4,0,0,0,32.89
fold2_room1_mix0023,34,4,0,0,-1,33.68
fold2_room1_mix0023,35,4,0,1,0,29.21
fold2_room1_mix0023,35,4,0,1,-1,29.06
fold2_room1_mix0023,36,4,0,2,0,31.39
fold2_room1_mix0023,36,4,0,3,0,31.26
fold2_room1_mix0023,37,4,0,3,0,30.19
fold2_room1_mix0023,37,4,0,2,-1,29.95
fold2_room1_mix0023,38,4,0,2,0,28.95
fold2_room1_mix0023,38,4,0,2,0,29.03
fold2_room1_mix0023,39,4,0,0,0,30.97
fold2_room1_mix0023,39,4,0,0,0,30.75
fold2_room1_mix0023,40,4,0,1,0,29.48
fold2_room1_mix0023,40,4,0,1,0,29.26
fold2_room1_mix0023,41,4,0,2,0,29.29
fold2_room1_mix0023,41,4,0,2,0,28.49
fold2_room1_mix0023,42,4,0,1,0,29.97
