frame,class,snr_a_db
0,4,-508.31
1,4,-13.4
2,4,-12.13
3,4,-11.2
4,4,-11.73
5,4,-10.98
6,4,-11.08
7,4,-11.16
8,4,-10.37
9,4,-10.8
10,4,-11.82
11,4,-10.62
12,4,-10.26
13,4,-10.18
14,4,-10.61
15,4,-10.3
16,4,-10.88
17,4,-10.08
18,4,-8.9
19,4,-8.45
20,4,-8.32
21,4,-7.25
22,4,-8.04
23,4,-6.58
24,4,-7.04
25,4,-5.16
26,4,-4.75
27,4,-4.43
28,4,-3.6
29,4,-3.6
30,4,-2.77
31,4,-2.48
32,4,-1.4
33,4,-2.39
34,4,-0.62
35,4,0.29
36,4,1.59
37,4,1.04
38,4,2.13
39,4,3.56
40,4,4.13
41,4,3.58
42,4,6.13
43,4,7.45
44,4,8.83
45,4,10.48
46,4,13.32
47,4,16.42
48,4,18.44
49,4,18.9
50,4,16.93
51,4,12.54
52,4,9.88
53,4,9.27
54,4,8.33
55,4,7.27
56,4,5.44
57,4,4.6
58,4,3.58
59,4,3.32
60,4,1.6
61,4,0.73
62,4,0.5
63,4,0.63
64,4,-0.98
65,4,-2.52
66,4,-1.21
67,4,-2.73
68,4,-2.84
69,4,-4.83
70,4,-4.01
71,4,-4.16
72,4,-5.15
73,4,-6.0
74,4,-6.6
75,4,-7.95
76,4,-7.28
77,4,-7.54
78,4,-9.4
79,4,-9.23
80,4,-9.52
81,4,-9.15
82,4,-10.0
83,4,-10.18
84,4,-9.24
85,4,-10.25
86,4,-11.01
87,4,-10.81
88,4,-10.61
89,4,-10.66
90,4,-9.9
91,4,-10.0
92,4,-11.25
93,4,-11.54
94,4,-11.06
95,4,-10.71
96,4,-11.63
97,4,-11.4
98,4,-11.25
99,4,-11.19
0,4,-508.31
1,4,-81.75
2,4,-11.74
3,4,-10.58
4,4,-11.11
5,4,-11.08
6,4,-11.32
7,4,-11.08
8,4,-10.75
9,4,-10.76
10,4,-11.25
11,4,-10.15
12,4,-10.65
13,4,-10.16
14,4,-10.08
15,4,-10.12
16,4,-10.94
17,4,-10.32
18,4,-10.23
19,4,-10.17
20,4,-9.36
21,4,-9.55
22,4,-9.85
23,4,-8.64
24,4,-9.92
25,4,-9.8
26,4,-9.71
27,4,-9.61
28,4,-9.29
29,4,-9.79
30,4,-10.17
31,4,-9.31
32,4,-9.2
33,4,-10.42
34,4,-8.93
35,4,-8.85
36,4,-8.39
37,4,-9.09
38,4,-9.0
39,4,-8.13
40,4,-7.96
41,4,-9.55
42,4,-8.26
43,4,-7.67
44,4,-7.77
45,4,-7.43
46,4,-6.28
47,4,-6.38
48,4,-5.98
49,4,-5.26
50,4,-4.68
51,4,-5.38
52,4,-5.26
53,4,-4.43
54,4,-2.27
55,4,-2.27
56,4,-2.04
57,4,-1.39
58,4,-1.07
59,4,0.87
60,4,0.41
61,4,0.64
62,4,1.63
63,4,1.48
64,4,0.99
65,4,0.86
66,4,2.24
67,4,2.75
68,4,4.28
69,4,4.04
70,4,6.01
71,4,7.14
72,4,8.05
73,4,8.93
74,4,10.0
75,4,11.34
76,4,13.83
77,4,15.16
78,4,17.71
79,4,20.83
80,4,21.6
81,4,20.47
82,4,16.85
83,4,14.28
84,4,13.58
85,4,10.51
86,4,10.29
87,4,8.6
88,4,7.95
89,4,7.13
90,4,7.16
91,4,5.97
92,4,3.89
93,4,3.09
94,4,3.41
95,4,2.28
96,4,1.53
97,4,1.06
98,4,1.2
99,4,1.12
0,0,-508.31
1,0,-507.82
2,0,-508.54
3,0,-507.83
4,0,-508.33
5,0,-508.44
6,0,-508.26
7,0,-508.59
8,0,-507.97
9,0,-508.16
10,0,-508.59
11,0,-508.29
12,0,-508.13
13,0,-507.61
14,0,-508.48
15,0,-508.72
16,0,-508.87
17,0,-508.59
18,0,-508.34
19,0,-508.31
20,0,-508.11
21,0,-507.68
22,0,-508.17
23,0,-507.36
24,0,-508.32
25,0,-507.95
26,0,-508.23
27,0,-508.6
28,0,-508.02
29,0,-508.62
30,0,-508.83
31,0,-508.25
32,0,-508.02
33,0,-509.19
34,0,-508.27
35,0,-508.06
36,0,-508.02
37,0,-508.6
38,0,-508.26
39,0,-507.91
40,0,-508.27
41,0,-509.24
42,0,-508.52
43,0,-508.11
44,0,-508.67
45,0,-508.63
46,0,-507.61
47,0,-507.95
48,0,-507.98
49,0,-507.85
50,0,-507.47
51,0,-508.9
52,0,-509.6
53,0,-508.7
54,0,-507.7
55,0,-507.84
56,0,29.4
57,0,45.12
58,0,45.34
59,0,45.25
60,0,44.6
61,0,44.15
62,0,44.87
63,0,44.61
64,0,43.42
65,0,43.04
66,0,43.87
67,0,43.18
68,0,43.99
69,0,42.48
70,0,43.29
71,0,43.47
72,0,43.0
73,0,42.73
74,0,42.6
75,0,42.01
76,0,42.92
77,0,42.23
78,0,41.86
79,0,41.6
80,0,41.3
81,0,41.99
82,0,41.25
83,0,41.13
84,0,42.28
85,0,40.99
86,0,40.53
87,0,41.01
88,0,40.55
89,0,40.51
90,0,41.06
91,0,40.3
92,0,39.21
93,0,39.4
94,0,32.11
95,0,-507.83
96,0,-508.61
97,0,-508.53
98,0,-508.2
99,0,-508.17
