frame,class,snr_a_db
0,5,-509.61
1,5,-11.26
2,5,6.25
3,5,3.88
4,5,5.21
5,5,5.47
6,5,5.03
7,5,6.21
8,5,5.94
9,5,6.71
10,5,7.74
11,5,7.75
12,5,6.82
13,5,7.37
14,5,8.43
15,5,7.15
16,5,6.91
17,5,8.52
18,5,11.11
19,5,13.59
20,5,14.6
21,5,14.36
22,5,11.52
23,5,12.5
24,5,11.59
25,5,11.11
26,5,12.31
27,5,15.36
28,5,16.29
29,5,15.12
30,5,14.14
31,5,13.88
32,5,14.59
33,5,14.64
34,5,20.82
35,5,23.83
36,5,20.0
37,5,19.28
38,5,18.54
39,5,18.61
40,5,18.87
41,5,18.17
42,5,19.61
43,5,20.35
44,5,23.27
45,5,19.94
46,5,17.75
47,5,17.09
48,5,17.67
49,5,16.43
50,5,18.3
51,5,19.67
52,5,17.47
53,5,16.41
54,5,13.49
55,5,13.73
56,5,10.23
57,5,14.2
58,5,13.45
59,5,14.32
60,5,14.67
61,5,14.55
62,5,13.36
63,5,10.92
64,5,10.4
65,5,9.7
66,5,10.21
67,5,11.55
68,5,11.29
69,5,11.5
70,5,8.63
71,5,8.41
72,5,7.93
73,5,8.0
74,5,6.6
75,5,5.64
76,5,6.28
77,5,7.99
78,5,9.52
79,5,8.42
80,5,6.41
81,5,5.78
82,5,5.77
83,5,6.72
84,5,6.88
85,5,8.24
86,5,8.05
87,5,5.73
88,5,5.3
89,5,5.63
90,5,2.73
91,5,2.39
92,5,3.04
93,5,5.99
94,5,6.63
95,5,7.28
96,5,5.17
97,5,3.6
98,5,2.92
99,5,2.98
0,5,-509.61
1,5,-509.89
2,5,-1.68
3,5,3.49
4,5,4.07
5,5,3.38
6,5,2.92
7,5,4.35
8,5,3.66
9,5,4.48
10,5,4.1
11,5,4.23
12,5,3.5
13,5,6.11
14,5,7.5
15,5,6.54
16,5,7.91
17,5,6.78
18,5,5.1
19,5,5.47
20,5,6.15
21,5,7.23
22,5,6.65
23,5,7.27
24,5,9.6
25,5,10.0
26,5,6.92
27,5,7.89
28,5,7.3
29,5,9.29
30,5,11.96
31,5,13.45
32,5,11.99
33,5,10.34
34,5,12.0
35,5,10.36
36,5,9.91
37,5,10.47
38,5,11.99
39,5,12.64
40,5,14.63
41,5,13.41
42,5,13.47
43,5,13.8
44,5,13.3
45,5,20.14
46,5,22.44
47,5,22.22
48,5,19.52
49,5,17.88
50,5,17.82
51,5,18.82
52,5,17.87
53,5,19.26
54,5,21.29
55,5,23.81
56,5,21.75
57,5,20.32
58,5,19.2
59,5,18.47
60,5,16.49
61,5,17.2
62,5,17.31
63,5,20.56
64,5,17.4
65,5,14.1
66,5,15.02
67,5,14.14
68,5,12.02
69,5,11.77
70,5,13.3
71,5,16.04
72,5,16.26
73,5,14.37
74,5,12.54
75,5,9.51
76,5,10.64
77,5,10.61
78,5,10.83
79,5,11.43
80,5,12.76
81,5,10.19
82,5,9.5
83,5,8.77
84,5,8.97
85,5,6.08
86,5,6.81
87,5,8.32
88,5,8.46
89,5,11.1
90,5,11.7
91,5,9.32
92,5,6.63
93,5,4.87
94,5,6.53
95,5,4.6
96,5,7.44
97,5,7.3
98,5,5.05
99,5,4.45
0,5,-509.61
1,5,-509.89
2,5,-510.45
3,5,2.59
4,5,2.44
5,5,0.93
6,5,0.82
7,5,1.3
8,5,1.29
9,5,1.69
10,5,2.63
11,5,1.75
12,5,1.77
13,5,2.31
14,5,3.72
15,5,2.2
16,5,1.86
17,5,5.78
18,5,7.88
19,5,12.25
20,5,7.93
21,5,7.13
22,5,5.01
23,5,4.63
24,5,3.75
25,5,5.33
26,5,5.62
27,5,8.89
28,5,9.45
29,5,6.4
30,5,6.54
31,5,6.45
32,5,6.35
33,5,8.56
34,5,11.68
35,5,9.85
36,5,9.05
37,5,7.82
38,5,8.09
39,5,5.63
40,5,9.11
41,5,8.0
42,5,9.43
43,5,11.82
44,5,10.49
45,5,10.49
46,5,10.28
47,5,10.21
48,5,11.32
49,5,12.12
50,5,12.99
51,5,11.6
52,5,12.6
53,5,11.97
54,5,12.49
55,5,13.0
56,5,12.11
57,5,15.02
58,5,17.3
59,5,18.92
60,5,16.26
61,5,15.56
62,5,17.87
63,5,17.49
64,5,20.66
65,5,22.49
66,5,25.5
67,5,21.49
68,5,20.57
69,5,18.96
70,5,17.88
71,5,18.48
72,5,17.91
73,5,19.08
74,5,21.01
75,5,20.52
76,5,15.44
77,5,16.8
78,5,14.83
79,5,13.39
80,5,12.63
81,5,13.25
82,5,16.29
83,5,15.46
84,5,15.28
85,5,13.1
86,5,9.93
87,5,10.77
88,5,10.18
89,5,10.48
90,5,10.45
91,5,11.04
92,5,12.19
93,5,9.14
94,5,9.05
95,5,8.13
96,5,7.72
97,5,9.46
98,5,10.62
99,5,12.07
0,5,-509.61
1,5,-509.89
2,5,-510.45
3,5,-5.08
4,5,0.25
5,5,-0.0
6,5,-0.03
7,5,1.23
8,5,3.83
9,5,5.01
10,5,2.77
11,5,2.79
12,5,1.38
13,5,0.54
14,5,1.56
15,5,0.13
16,5,-0.7
17,5,1.92
18,5,3.08
19,5,3.72
20,5,1.73
21,5,2.49
22,5,2.95
23,5,2.65
24,5,4.12
25,5,7.31
26,5,4.2
27,5,3.11
28,5,4.17
29,5,3.23
30,5,2.77
31,5,3.66
32,5,4.84
33,5,6.65
34,5,10.26
35,5,5.46
36,5,5.2
37,5,3.22
38,5,3.07
39,5,5.62
40,5,10.59
41,5,9.45
42,5,7.52
43,5,7.15
44,5,6.24
45,5,6.83
46,5,6.21
47,5,7.29
48,5,9.11
49,5,9.58
50,5,8.71
51,5,6.97
52,5,9.13
53,5,9.96
54,5,7.86
55,5,9.11
56,5,12.95
57,5,12.91
58,5,11.13
59,5,11.06
60,5,10.33
61,5,8.66
62,5,12.51
63,5,12.58
64,5,15.63
65,5,15.8
66,5,15.34
67,5,13.02
68,5,13.97
69,5,14.49
70,5,15.17
71,5,17.61
72,5,18.24
73,5,18.48
74,5,17.19
75,5,16.4
76,5,16.56
77,5,18.41
78,5,17.46
79,5,21.63
80,5,21.19
81,5,22.78
82,5,21.92
83,5,19.85
84,5,20.0
85,5,18.04
86,5,17.9
87,5,20.33
88,5,19.73
