frame,class,snr_a_db
0,4,-511.2
1,4,-46.64
2,4,-16.37
3,4,-15.79
4,4,-16.18
5,4,-15.98
6,4,-15.18
7,4,-16.81
8,4,-16.71
9,4,-15.69
10,4,-15.96
11,4,-16.52
12,4,-15.17
13,4,-16.66
14,4,-15.33
15,4,-15.78
16,4,-14.49
17,4,-15.62
18,4,-15.93
19,4,-15.87
20,4,-14.78
21,4,-15.18
22,4,-15.18
23,4,-14.54
24,4,-15.19
25,4,-14.17
26,4,-13.99
27,4,-14.34
28,4,-14.61
29,4,-14.95
30,4,-14.64
31,4,-15.27
32,4,-14.29
33,4,-15.19
34,4,-14.22
35,4,-13.65
36,4,-13.06
37,4,-13.75
38,4,-12.99
39,4,-12.37
40,4,-13.36
41,4,-13.99
42,4,-12.88
43,4,-11.7
44,4,-11.44
45,4,-10.84
46,4,-10.84
47,4,-9.8
48,4,-9.03
49,4,-9.79
50,4,-8.21
51,4,-6.55
52,4,-7.46
53,4,-6.94
54,4,-5.45
55,4,-5.75
56,4,-5.25
57,4,-4.79
58,4,-4.34
59,4,-3.87
60,4,-3.3
61,4,-2.55
62,4,-1.93
63,4,-2.36
64,4,-1.05
65,4,0.35
66,4,0.66
67,4,1.27
68,4,1.99
69,4,4.01
70,4,5.26
71,4,6.72
72,4,8.33
73,4,9.3
74,4,12.17
75,4,14.12
76,4,16.09
77,4,13.86
78,4,11.2
79,4,10.17
80,4,8.42
81,4,7.55
82,4,4.87
83,4,4.59
84,4,3.58
85,4,0.91
86,4,1.62
87,4,0.48
88,4,-0.86
89,4,-1.76
90,4,-1.63
91,4,-2.3
92,4,-3.27
93,4,-3.74
94,4,-4.73
95,4,-4.61
96,4,-4.61
97,4,-4.72
98,4,-6.06
99,4,-6.19
0,3,-511.2
1,3,-511.3
2,3,-511.54
3,3,-511.18
4,3,-511.34
5,3,-511.66
6,3,-511.52
7,3,-512.42
8,3,-512.0
9,3,-511.35
10,3,-511.43
11,3,-511.96
12,3,-511.21
13,3,-512.51
14,3,-511.04
15,3,-511.69
16,3,-510.86
17,3,-511.52
18,3,-512.31
19,3,-511.84
20,3,-511.14
21,3,-511.25
22,3,-511.07
23,3,-510.97
24,3,-511.91
25,3,-511.13
26,3,-510.75
27,3,-511.14
28,3,-511.55
29,3,-511.51
30,3,-511.34
31,3,-512.14
32,3,-511.1
33,3,-512.72
34,3,-511.13
35,3,-197.17
36,3,-18.82
37,3,-14.52
38,3,-13.5
39,3,-14.98
40,3,19.2
41,3,14.96
42,3,10.11
43,3,3.43
44,3,5.04
45,3,9.24
46,3,10.89
47,3,10.99
48,3,8.69
49,3,5.56
50,3,3.12
51,3,0.47
52,3,-3.33
53,3,-7.62
54,3,-10.92
55,3,-16.45
56,3,-22.9
57,3,-32.19
58,3,-48.59
59,3,-37.87
60,3,1.96
61,3,3.44
62,3,2.34
63,3,0.88
64,3,9.22
65,3,10.67
66,3,7.84
67,3,5.25
68,3,2.73
69,3,0.95
70,3,-1.18
71,3,-3.63
72,3,-6.71
73,3,-9.36
74,3,-11.14
75,3,-14.57
76,3,-17.88
77,3,-20.73
78,3,-23.45
79,3,-26.07
80,3,7.24
81,3,7.56
82,3,4.12
83,3,1.37
84,3,6.57
85,3,7.08
86,3,4.66
87,3,0.99
88,3,-1.62
89,3,-7.19
90,3,-511.15
91,3,-511.38
92,3,-511.42
93,3,-511.45
94,3,-511.68
95,3,-510.85
96,3,-511.5
97,3,-511.51
98,3,-511.8
99,3,-511.31
