frame,class,snr_a_db
0,5,-504.26
1,5,-392.73
2,5,7.47
3,5,8.83
4,5,8.21
5,5,8.29
6,5,8.67
7,5,9.04
8,5,9.26
9,5,10.26
10,5,10.87
11,5,9.6
12,5,9.33
13,5,10.58
14,5,10.39
15,5,9.94
16,5,12.77
17,5,10.03
18,5,11.51
19,5,11.32
20,5,12.17
21,5,11.59
22,5,18.48
23,5,17.4
24,5,17.48
25,5,16.93
26,5,15.39
27,5,13.75
28,5,13.56
29,5,13.52
30,5,12.31
31,5,14.55
32,5,13.62
33,5,22.48
34,5,29.58
35,5,26.78
36,5,21.02
37,5,15.63
38,5,15.29
39,5,16.7
40,5,17.96
41,5,16.12
42,5,21.19
43,5,22.34
44,5,22.75
45,5,20.13
46,5,20.56
47,5,21.06
48,5,19.92
49,5,21.24
50,5,21.98
51,5,23.59
52,5,24.06
53,5,26.98
54,5,26.03
55,5,27.4
56,5,25.95
57,5,25.86
58,5,26.2
59,5,24.73
60,5,25.58
61,5,25.12
62,5,27.17
63,5,25.45
64,5,28.85
65,5,23.41
66,5,22.85
67,5,21.65
68,5,20.22
69,5,19.52
70,5,18.15
71,5,17.73
72,5,17.45
73,5,16.63
74,5,18.77
75,5,17.61
76,5,20.9
77,5,18.09
78,5,16.8
79,5,16.92
80,5,14.68
81,5,15.06
82,5,15.02
83,5,16.46
84,5,18.49
85,5,20.64
86,5,20.38
87,5,17.19
88,5,15.82
89,5,14.2
90,5,13.83
91,5,13.19
92,5,12.58
93,5,11.91
94,5,12.19
95,5,13.12
96,5,14.01
97,5,14.8
98,5,15.83
99,5,14.58
0,5,-504.26
1,5,-504.63
2,5,4.1
3,5,8.08
4,5,8.66
5,5,8.89
6,5,8.93
7,5,9.3
8,5,9.85
9,5,8.71
10,5,9.47
11,5,10.25
12,5,14.18
13,5,12.9
14,5,16.31
15,5,13.51
16,5,13.08
17,5,10.28
18,5,11.09
19,5,10.35
20,5,10.87
21,5,10.64
22,5,10.63
23,5,14.19
24,5,12.28
25,5,14.65
26,5,13.99
27,5,12.98
28,5,11.86
29,5,10.55
30,5,11.58
31,5,12.42
32,5,15.63
33,5,14.8
34,5,19.56
35,5,17.56
36,5,15.22
37,5,14.26
38,5,13.84
39,5,14.38
