frame,class,snr_a_db
0,4,-506.39
1,4,-21.22
2,4,-8.49
3,4,-8.68
4,4,-8.4
5,4,-7.8
6,4,-8.33
7,4,-8.32
8,4,-7.66
9,4,-7.77
10,4,-8.61
11,4,-7.76
12,4,-8.31
13,4,-7.91
14,4,-8.33
15,4,-8.1
16,4,-7.6
17,4,-7.64
18,4,-6.55
19,4,-7.48
20,4,-6.98
21,4,-7.09
22,4,-7.27
23,4,-7.19
24,4,-6.88
25,4,-7.17
26,4,-7.96
27,4,-7.97
28,4,-6.24
29,4,-7.76
30,4,-7.3
31,4,-5.83
32,4,-5.59
33,4,-6.26
34,4,-5.28
35,4,-5.78
36,4,-5.66
37,4,-6.59
38,4,-6.07
39,4,-5.45
40,4,-6.44
41,4,-5.02
42,4,-4.23
43,4,-3.9
44,4,-3.98
45,4,-4.1
46,4,-4.38
47,4,-2.81
48,4,-1.62
49,4,-2.08
50,4,-0.49
51,4,-0.5
52,4,-0.72
53,4,0.37
54,4,1.0
55,4,1.11
56,4,1.5
57,4,0.59
58,4,2.53
59,4,3.6
60,4,3.75
61,4,4.41
62,4,4.63
63,4,4.74
64,4,4.55
65,4,5.16
66,4,6.28
67,4,7.43
68,4,8.59
69,4,8.59
70,4,10.08
71,4,11.61
72,4,11.01
73,4,12.13
74,4,12.48
75,4,14.16
76,4,14.88
77,4,12.67
78,4,14.78
79,4,13.04
80,4,13.96
81,4,12.68
82,4,12.28
83,4,10.89
84,4,10.15
85,4,9.13
86,4,7.99
87,4,7.98
88,4,6.62
89,4,6.66
90,4,5.94
91,4,3.78
92,4,5.43
93,4,3.88
94,4,3.98
95,4,3.93
96,4,4.17
97,4,1.84
98,4,2.59
99,4,2.52
0,2,-506.39
1,2,-506.7
2,2,-506.13
3,2,-506.69
4,2,-506.39
5,2,-505.93
6,2,-506.13
7,2,-506.22
8,2,-505.97
9,2,-506.08
10,2,-507.16
11,2,-506.57
12,2,-506.51
13,2,-506.62
14,2,-506.43
15,2,-506.94
16,2,-506.36
17,2,-506.36
18,2,-505.39
19,2,-506.43
20,2,-506.36
21,2,-506.5
22,2,-506.25
23,2,-506.15
24,2,-506.05
25,2,-506.14
26,2,-506.91
27,2,-507.13
28,2,-505.71
29,2,-506.96
30,2,-506.32
31,2,-506.43
32,2,-506.0
33,2,-505.94
34,2,-505.79
35,2,-506.16
36,2,-506.27
37,2,-506.81
38,2,-506.12
39,2,-506.61
40,2,-506.99
41,2,-506.18
42,2,12.6
43,2,21.14
44,2,20.86
45,2,20.16
46,2,20.37
47,2,20.11
48,2,-22.39
49,2,-506.43
50,2,-505.75
51,2,-506.4
52,2,-506.91
53,2,18.5
54,2,21.1
55,2,20.89
56,2,20.7
57,2,20.05
58,2,17.61
59,2,-506.08
60,2,-506.42
61,2,-505.85
62,2,-506.02
63,2,5.18
64,2,20.33
65,2,20.3
66,2,20.69
67,2,20.44
68,2,-139.8
69,2,-506.32
70,2,-506.05
71,2,-506.25
72,2,-506.69
73,2,-506.34
74,2,-506.69
75,2,-505.73
76,2,-505.42
77,2,-506.7
78,2,-505.79
79,2,-506.47
80,2,-505.84
81,2,-506.39
82,2,-506.1
83,2,-506.05
84,2,-506.44
85,2,-506.71
86,2,-506.6
87,2,-506.69
88,2,-506.67
89,2,-506.28
90,2,-506.1
91,2,-506.57
92,2,-506.35
93,2,-506.42
94,2,-506.6
95,2,-506.64
96,2,-506.39
97,2,-506.89
98,2,-506.1
99,2,-506.2
