frame,class,snr_a_db
0,4,-490.06
1,4,7.92
2,4,10.42
3,4,8.41
4,4,9.45
5,4,9.43
6,4,9.58
7,4,10.16
8,4,9.72
9,4,11.99
10,4,11.31
11,4,11.21
12,4,12.22
13,4,11.8
14,4,12.97
15,4,11.83
16,4,12.09
17,4,13.29
18,4,13.93
19,4,14.11
20,4,13.83
21,4,13.88
22,4,14.8
23,4,15.94
24,4,15.65
25,4,16.95
26,4,16.33
27,4,17.0
28,4,16.94
29,4,17.72
30,4,17.47
31,4,18.01
32,4,18.02
33,4,18.94
34,4,18.77
35,4,19.22
36,4,19.2
37,4,19.59
38,4,19.27
39,4,19.47
40,4,20.66
41,4,22.01
42,4,21.94
43,4,22.26
44,4,20.34
45,4,23.86
46,4,22.98
47,4,22.72
48,4,25.32
49,4,25.81
50,4,25.92
51,4,27.23
52,4,28.49
53,4,29.18
54,4,30.1
55,4,31.45
56,4,33.19
57,4,34.24
58,4,37.6
59,4,40.53
60,4,43.0
61,4,43.08
62,4,39.44
63,4,37.71
64,4,35.49
65,4,33.84
66,4,31.96
67,4,30.56
68,4,29.26
69,4,28.89
70,4,28.02
71,4,27.38
72,4,26.7
73,4,24.64
74,4,24.74
75,4,24.41
76,4,24.11
77,4,24.01
78,4,24.22
79,4,22.54
80,4,22.15
81,4,21.35
82,4,20.13
83,4,18.97
84,4,19.57
85,4,19.0
86,4,19.34
87,4,18.47
88,4,18.96
89,4,18.36
90,4,17.48
91,4,18.23
92,4,18.26
93,4,16.47
94,4,16.57
95,4,15.59
96,4,15.73
97,4,16.17
98,4,16.45
99,4,14.96
0,4,-103.04
1,4,14.07
2,4,14.06
3,4,13.38
4,4,14.38
5,4,14.69
6,4,14.81
7,4,15.12
8,4,14.75
9,4,16.15
10,4,15.43
11,4,15.62
12,4,16.65
13,4,16.12
14,4,17.56
15,4,16.47
16,4,16.54
17,4,16.8
18,4,17.78
19,4,17.27
20,4,17.95
21,4,17.92
22,4,18.03
23,4,19.63
24,4,19.08
25,4,19.45
26,4,19.54
27,4,20.12
28,4,19.73
29,4,20.58
30,4,20.77
31,4,22.11
32,4,21.0
33,4,21.89
34,4,21.67
35,4,21.79
36,4,22.74
37,4,22.69
38,4,21.82
39,4,22.5
40,4,23.27
41,4,23.38
42,4,22.69
43,4,22.18
44,4,20.33
45,4,23.76
46,4,22.7
47,4,23.1
48,4,24.91
49,4,25.25
50,4,25.0
51,4,24.63
52,4,24.79
53,4,25.36
54,4,25.22
55,4,26.03
56,4,26.83
57,4,26.37
58,4,27.94
59,4,28.34
60,4,29.01
61,4,28.0
62,4,27.68
63,4,28.15
64,4,28.77
65,4,28.75
66,4,29.41
67,4,29.28
68,4,30.06
69,4,30.23
70,4,29.34
71,4,29.28
72,4,29.36
73,4,27.5
74,4,29.32
75,4,29.46
76,4,29.85
77,4,28.99
78,4,29.35
79,4,28.65
80,4,29.72
81,4,28.64
82,4,27.54
83,4,26.88
84,4,28.03
85,4,27.81
86,4,28.03
87,4,26.59
88,4,27.61
89,4,27.24
90,4,25.98
91,4,26.27
92,4,26.58
93,4,24.39
94,4,24.63
95,4,22.85
96,4,23.36
97,4,25.12
98,4,24.9
99,4,24.37
0,2,-490.06
1,2,-490.33
2,2,-490.13
3,2,-490.96
4,2,-490.36
5,2,-490.23
6,2,-490.21
7,2,-490.3
8,2,-490.65
9,2,-489.42
10,2,-490.36
11,2,-490.27
12,2,-490.04
13,2,-490.32
14,2,-489.81
15,2,-490.41
16,2,-491.33
17,2,-490.45
18,2,-490.03
19,2,-490.32
20,2,-490.38
21,2,-490.93
22,2,-490.78
23,2,-489.35
24,2,-490.05
25,2,-489.63
26,2,-490.2
27,2,-490.12
28,2,-490.55
29,2,-490.17
30,2,-490.19
31,2,-490.0
32,2,-490.34
33,2,-490.06
34,2,-490.35
35,2,-490.32
36,2,-490.0
37,2,-490.32
38,2,-490.23
39,2,-490.57
40,2,-490.05
41,2,-489.83
42,2,-490.38
43,2,-490.96
44,2,-492.9
45,2,-489.87
46,2,-490.98
47,2,-491.82
48,2,-490.09
49,2,-490.14
50,2,-490.57
51,2,-490.6
52,2,-490.6
53,2,-490.57
54,2,-490.76
55,2,-490.03
56,2,-490.27
57,2,-490.78
58,2,-489.97
59,2,7.01
60,2,9.9
61,2,9.0
62,2,8.38
63,2,9.0
64,2,0.05
65,2,-490.22
66,2,-489.79
67,2,-489.98
68,2,-375.91
69,2,7.29
70,2,7.98
71,2,7.0
72,2,6.93
73,2,6.0
74,2,-17.37
75,2,-490.21
76,2,-489.79
77,2,-490.21
78,2,-14.56
79,2,4.19
80,2,4.33
81,2,3.08
82,2,1.87
83,2,-0.24
84,2,-490.48
85,2,-490.31
86,2,-489.89
87,2,-490.69
88,2,-11.06
89,2,-5.58
90,2,-16.23
91,2,-489.84
92,2,-489.78
93,2,-491.53
94,2,-490.82
95,2,-491.47
96,2,-490.65
97,2,-489.69
98,2,-489.86
99,2,-490.3
