frame,class,snr_a_db
0,4,-496.65
1,4,-496.3
2,4,1.4
3,4,3.53
4,4,1.81
5,4,3.02
6,4,3.84
7,4,3.19
8,4,5.12
9,4,3.7
10,4,3.62
11,4,4.02
12,4,4.49
13,4,3.75
14,4,3.95
15,4,3.82
16,4,3.24
17,4,4.21
18,4,4.27
19,4,4.5
20,4,4.37
21,4,4.51
22,4,4.58
23,4,5.2
24,4,5.48
25,4,5.75
26,4,4.5
27,4,5.83
28,4,4.53
29,4,4.35
30,4,5.29
31,4,5.7
32,4,5.17
33,4,5.41
34,4,6.72
35,4,6.0
36,4,5.26
37,4,6.35
38,4,6.65
39,4,6.17
40,4,5.53
41,4,6.12
42,4,6.1
43,4,6.27
44,4,5.75
45,4,6.85
46,4,7.31
47,4,5.71
48,4,6.9
49,4,7.39
50,4,8.09
51,4,6.99
52,4,6.61
53,4,8.31
54,4,9.13
55,4,9.16
56,4,8.77
57,4,9.86
58,4,9.58
59,4,11.53
60,4,11.98
61,4,12.64
62,4,13.73
63,4,12.44
64,4,13.61
65,4,14.26
66,4,15.39
67,4,15.19
68,4,16.01
69,4,16.01
70,4,16.98
71,4,15.07
72,4,17.72
73,4,18.17
74,4,18.68
75,4,19.98
76,4,20.49
77,4,21.67
78,4,22.0
79,4,21.8
80,4,22.33
81,4,24.68
82,4,25.3
83,4,26.83
84,4,27.64
85,4,28.72
86,4,30.4
87,4,30.65
88,4,30.62
89,4,30.54
90,4,28.68
91,4,26.11
92,4,26.01
93,4,25.39
94,4,23.53
95,4,22.3
96,4,21.63
97,4,21.69
98,4,20.95
99,4,20.64
