frame,class,snr_a_db
0,7,-496.69
1,7,-496.99
2,7,11.11
3,7,9.04
4,7,9.71
5,7,10.16
6,7,14.92
7,7,17.17
8,7,16.72
9,7,17.33
10,7,16.53
11,7,13.55
12,7,9.9
13,7,10.0
14,7,11.62
15,7,10.58
16,7,19.46
17,7,19.75
18,7,20.02
19,7,18.08
20,7,18.04
21,7,18.68
22,7,21.19
23,7,18.92
24,7,16.25
25,7,16.65
26,7,15.12
27,7,15.15
28,7,14.58
29,7,16.05
30,7,13.53
31,7,15.51
32,7,14.67
33,7,15.3
34,7,15.13
35,7,18.15
36,7,18.85
37,7,17.57
38,7,18.99
39,7,18.89
40,7,19.73
41,7,19.85
42,7,20.7
43,7,20.47
44,7,19.32
45,7,21.43
46,7,21.92
47,7,26.63
48,7,31.08
49,7,29.71
50,7,26.98
51,7,26.8
52,7,28.85
53,7,30.29
54,7,30.99
55,7,34.87
56,7,37.6
57,7,38.11
58,7,36.67
59,7,34.62
60,7,33.24
61,7,33.13
62,7,34.13
63,7,33.93
64,7,32.27
65,7,28.49
66,7,27.83
67,7,26.11
68,7,30.19
69,7,28.2
70,7,26.74
71,7,26.92
72,7,25.71
73,7,27.63
74,7,27.92
75,7,26.05
76,7,23.38
77,7,23.87
78,7,24.57
79,7,19.39
80,7,14.41
81,7,13.76
82,7,16.65
83,7,17.8
84,7,20.65
85,7,18.19
86,7,17.82
87,7,18.1
88,7,18.58
89,7,16.94
90,7,18.94
91,7,17.68
92,7,15.57
93,7,14.17
94,7,12.76
95,7,15.23
96,7,13.67
97,7,10.91
98,7,10.22
99,7,14.36
