frame,class,snr_a_db
0,5,-499.36
1,5,-500.11
2,5,4.87
3,5,13.53
4,5,13.3
5,5,12.52
6,5,13.12
7,5,10.9
8,5,12.55
9,5,14.58
10,5,12.97
11,5,14.44
12,5,17.79
13,5,18.36
14,5,20.69
15,5,17.33
16,5,14.64
17,5,14.25
18,5,14.44
19,5,16.84
20,5,15.01
21,5,16.77
22,5,18.36
23,5,21.94
24,5,20.25
25,5,17.2
26,5,16.79
27,5,17.37
28,5,18.48
29,5,21.05
30,5,22.02
31,5,19.43
32,5,19.68
33,5,19.01
34,5,18.25
35,5,18.28
36,5,19.07
37,5,17.33
38,5,19.96
39,5,21.51
40,5,21.28
41,5,20.76
42,5,20.33
43,5,20.66
44,5,21.1
45,5,23.46
46,5,26.42
47,5,26.05
48,5,24.64
49,5,23.62
50,5,23.42
51,5,25.01
52,5,24.59
53,5,25.62
54,5,26.44
55,5,29.3
56,5,29.05
57,5,29.8
58,5,29.87
59,5,30.33
60,5,30.11
61,5,31.5
62,5,32.46
63,5,35.2
64,5,33.24
65,5,32.56
66,5,31.33
67,5,30.16
68,5,30.08
69,5,28.25
70,5,28.44
71,5,28.17
72,5,26.95
73,5,29.35
74,5,26.31
75,5,26.74
76,5,23.77
77,5,24.4
78,5,22.54
79,5,26.83
80,5,28.49
81,5,29.37
82,5,26.35
83,5,23.0
84,5,20.89
85,5,21.72
86,5,19.5
87,5,18.78
88,5,20.57
89,5,22.27
90,5,23.14
91,5,21.64
92,5,21.09
93,5,18.39
94,5,18.13
95,5,18.61
96,5,18.95
97,5,19.62
98,5,19.85
99,5,20.43
0,5,-499.36
1,5,-500.11
2,5,-498.92
3,5,8.19
4,5,12.18
5,5,10.04
6,5,12.19
7,5,9.33
8,5,11.48
9,5,12.15
10,5,11.38
11,5,12.07
12,5,11.68
13,5,11.45
14,5,11.64
15,5,11.86
16,5,10.33
17,5,17.29
18,5,17.16
19,5,18.07
20,5,15.13
21,5,14.56
22,5,13.03
23,5,13.83
24,5,13.85
25,5,14.84
26,5,16.46
27,5,17.36
28,5,18.68
29,5,16.0
30,5,14.64
31,5,14.92
32,5,14.66
33,5,18.21
34,5,17.66
35,5,20.43
36,5,18.93
37,5,16.04
38,5,16.08
39,5,15.98
40,5,15.67
41,5,16.51
42,5,19.39
43,5,20.43
44,5,19.77
45,5,18.85
46,5,18.26
47,5,18.39
48,5,18.31
49,5,20.31
50,5,21.12
51,5,22.97
52,5,21.67
53,5,21.37
54,5,21.17
55,5,20.38
56,5,21.05
57,5,22.1
58,5,22.14
59,5,24.04
60,5,23.36
61,5,22.42
62,5,22.98
63,5,22.23
64,5,23.19
65,5,24.41
66,5,28.16
67,5,30.18
68,5,30.22
69,5,27.55
70,5,28.4
71,5,28.87
72,5,27.5
73,5,29.83
74,5,30.42
75,5,31.77
76,5,34.93
77,5,36.23
78,5,33.99
79,5,32.85
80,5,32.09
81,5,30.45
82,5,30.99
83,5,31.2
84,5,32.85
85,5,32.75
86,5,27.97
87,5,26.21
88,5,25.29
89,5,25.34
90,5,25.89
91,5,22.46
92,5,25.05
93,5,24.36
94,5,25.7
95,5,24.57
96,5,23.44
97,5,22.86
98,5,22.04
99,5,21.53
0,5,-499.36
1,5,-500.11
2,5,-498.92
3,5,-1.51
4,5,11.12
5,5,10.37
6,5,10.6
7,5,8.37
8,5,11.07
9,5,10.89
10,5,9.96
11,5,10.12
12,5,10.14
13,5,10.97
14,5,12.08
15,5,14.52
16,5,13.89
17,5,11.67
18,5,11.64
19,5,12.4
20,5,10.58
21,5,11.93
22,5,11.5
23,5,14.55
24,5,15.87
25,5,17.63
26,5,13.63
27,5,13.86
28,5,13.0
29,5,11.86
30,5,14.89
31,5,14.43
32,5,16.01
33,5,14.45
34,5,13.74
35,5,11.74
36,5,13.74
37,5,13.08
38,5,12.68
39,5,14.97
40,5,15.46
41,5,21.45
42,5,16.02
43,5,15.66
44,5,14.89
45,5,14.64
46,5,15.69
47,5,18.2
48,5,20.31
49,5,18.86
50,5,17.31
51,5,17.68
52,5,16.27
53,5,16.25
54,5,16.72
55,5,15.57
56,5,19.5
57,5,20.28
58,5,20.23
59,5,19.26
60,5,17.89
61,5,17.6
62,5,17.64
63,5,21.2
64,5,24.14
65,5,23.06
66,5,21.14
67,5,20.83
68,5,20.59
69,5,19.71
70,5,21.63
71,5,21.42
72,5,21.52
73,5,25.3
74,5,24.95
75,5,23.89
76,5,22.31
77,5,23.47
78,5,23.85
79,5,24.29
80,5,26.62
81,5,29.47
82,5,26.63
83,5,26.4
84,5,28.04
85,5,28.07
86,5,28.24
87,5,29.42
88,5,31.48
89,5,34.09
90,5,36.18
91,5,35.38
92,5,32.55
93,5,31.14
94,5,30.4
95,5,30.94
96,5,32.73
97,5,33.48
98,5,32.19
99,5,31.13
0,5,-499.36
1,5,-500.11
2,5,-498.92
3,5,-498.48
