37,1,0,11,-1,43.93
38,1,0,12,-1,42.62
39,1,0,12,-1,41.31
40,1,0,12,-1,40.00
41,1,0,13,-1,38.69
42,1,0,13,-1,37.38
43,1,0,14,-1,36.08
44,1,0,14,-1,34.78
45,1,0,15,-1,33.48
46,1,0,15,-1,32.18
47,1,0,16,-1,30.89
48,1,0,17,-1,29.61
49,1,0,18,-1,28.33
50,1,0,18,-1,27.06
51,1,0,19,-1,25.79
52,1,0,20,-1,24.53
53,1,0,22,-1,23.28
54,1,0,23,-1,22.04
55,1,0,24,-2,20.81
56,1,0,26,-2,19.60
57,1,0,28,-2,18.41
58,1,0,30,-2,17.23
59,1,0,32,-2,16.09
60,1,0,35,-2,14.98
61,1,0,38,-2,13.90
62,1,0,42,-2,12.88
63,1,0,46,-3,11.92
64,1,0,51,-3,11.03
65,1,0,56,-3,10.25
65,4,0,32,-1,25.95
66,1,0,63,-3,9.58
66,4,0,33,-1,25.20
67,1,0,70,-4,9.06
67,4,0,34,-1,24.45
68,1,0,79,-4,8.71
68,4,0,35,-1,23.71
69,1,0,87,-4,8.55
69,4,0,36,-1,22.99
70,1,0,96,-4,8.58
70,4,0,38,-1,22.27
71,1,0,104,-4,8.80
71,4,0,39,-1,21.58
72,1,0,112,-3,9.19
72,4,0,41,-1,20.89
73,1,0,119,-3,9.74
73,4,0,42,-1,20.22
74,1,0,125,-3,10.41
74,4,0,44,-1,19.58
75,1,0,130,-3,11.18
75,4,0,46,-1,18.95
76,1,0,135,-3,12.03
76,4,0,48,-1,18.34
77,1,0,139,-2,12.94
77,4,0,50,-1,17.76
78,1,0,142,-2,13.91
78,4,0,53,-1,17.20
79,1,0,145,-2,14.92
79,4,0,55,-1,16.68
80,1,0,148,-2,15.96
80,4,0,58,-1,16.18
81,1,0,150,-2,17.04
81,4,0,60,-1,15.72
82,1,0,152,-2,18.13
82,4,0,63,-1,15.30
83,1,0,154,-2,19.24
83,4,0,66,-1,14.93
84,1,0,155,-2,20.37
84,4,0,69,-1,14.59
85,1,0,157,-1,21.51
85,4,0,73,-1,14.30
86,1,0,158,-1,22.66
86,4,0,76,-1,14.07
87,1,0,159,-1,23.82
87,4,0,80,-1,13.88
88,1,0,160,-1,24.99
88,4,0,83,-1,13.75
89,1,0,161,-1,26.16
89,4,0,87,-1,13.68
90,1,0,162,-1,27.34
90,4,0,91,-1,13.66
91,1,0,163,-1,28.53
91,4,0,94,-1,13.69
92,4,0,98,-1,13.79
93,4,0,101,-1,13.93
94,4,0,105,-1,14.13
95,4,0,108,-1,14.38
96,4,0,111,-1,14.67
97,4,0,115,-1,15.01
98,4,0,117,-1,15.39
99,4,0,120,-1,15.81
