frame,class,snr_a_db
0,4,-505.8
1,4,-505.85
2,4,-505.94
3,4,-9.38
4,4,-8.35
5,4,-6.98
6,4,-6.4
7,4,-6.86
8,4,-6.55
9,4,-7.69
10,4,-6.82
11,4,-7.02
12,4,-6.76
13,4,-7.16
14,4,-6.28
15,4,-6.01
16,4,-6.13
17,4,-6.22
18,4,-6.02
19,4,-5.5
20,4,-6.14
21,4,-6.27
22,4,-5.72
23,4,-5.55
24,4,-5.84
25,4,-5.58
26,4,-5.01
27,4,-5.16
28,4,-5.19
29,4,-4.57
30,4,-4.56
31,4,-4.18
32,4,-4.37
33,4,-4.03
34,4,-3.73
35,4,-4.16
36,4,-4.14
37,4,-3.87
38,4,-3.86
39,4,-3.86
40,4,-3.43
41,4,-3.81
42,4,-3.29
43,4,-2.32
44,4,-2.89
45,4,-2.9
46,4,-2.3
47,4,-2.45
48,4,-1.92
49,4,-2.1
50,4,-1.81
51,4,-1.16
52,4,-1.0
53,4,-0.69
54,4,-0.76
55,4,-1.58
56,4,-0.5
57,4,-1.15
58,4,-0.88
59,4,-0.23
60,4,-0.43
61,4,-0.16
62,4,-0.56
63,4,0.07
64,4,-0.02
65,4,1.06
66,4,0.88
67,4,0.7
68,4,0.91
69,4,1.35
70,4,2.04
71,4,3.46
72,4,4.67
73,4,5.05
74,4,6.39
75,4,6.69
76,4,7.68
77,4,9.48
78,4,9.83
79,4,10.41
80,4,11.61
81,4,14.07
82,4,14.95
83,4,16.48
84,4,17.61
85,4,20.0
86,4,21.4
87,4,20.68
88,4,20.09
89,4,19.43
90,4,17.47
91,4,16.22
92,4,14.36
93,4,12.2
94,4,11.53
95,4,10.92
96,4,9.75
97,4,9.5
98,4,8.64
99,4,7.04
0,2,-505.8
1,2,-505.85
2,2,-505.94
3,2,-505.47
4,2,-505.62
5,2,-505.73
6,2,-505.42
7,2,-505.49
8,2,-505.4
9,2,-505.76
10,2,-505.84
11,2,-505.79
12,2,-505.52
13,2,-505.74
14,2,-505.74
15,2,-505.4
16,2,-505.45
17,2,-505.56
18,2,-505.66
19,2,-505.28
20,2,-505.79
21,2,-505.89
22,2,-505.85
23,2,-505.77
24,2,-505.62
25,2,-505.71
26,2,-505.69
27,2,-505.46
28,2,-505.82
29,2,13.92
30,2,43.47
31,2,44.35
32,2,44.83
33,2,44.93
34,2,45.61
35,2,27.73
36,2,-505.86
37,2,-505.6
38,2,-505.47
39,2,38.08
40,2,47.55
41,2,47.81
42,2,48.07
43,2,48.42
44,2,47.48
45,2,-336.86
46,2,-505.6
47,2,-505.74
48,2,-505.65
49,2,44.18
50,2,49.39
51,2,49.67
52,2,49.65
53,2,49.72
54,2,47.96
55,2,-505.85
56,2,-505.34
57,2,-505.53
58,2,-505.6
59,2,46.38
60,2,49.73
61,2,49.4
62,2,49.07
63,2,49.18
64,2,45.78
65,2,-505.3
66,2,-505.75
67,2,-505.9
68,2,-505.71
69,2,45.91
70,2,47.84
71,2,47.55
72,2,47.34
73,2,46.98
74,2,41.86
75,2,-505.68
76,2,-505.94
77,2,-505.51
78,2,-505.63
79,2,42.97
80,2,44.42
81,2,43.53
82,2,42.93
83,2,42.53
84,2,35.89
85,2,-505.63
86,2,-505.38
87,2,-506.02
88,2,-505.74
89,2,-505.36
90,2,-505.75
91,2,-505.5
92,2,-505.83
93,2,-505.99
94,2,-505.72
95,2,-505.62
96,2,-505.7
97,2,-506.07
98,2,-505.78
99,2,-505.65
