frame,class,snr_a_db
0,4,-502.81
1,4,-502.8
2,4,-0.22
3,4,2.79
4,4,2.68
5,4,2.99
6,4,2.56
7,4,2.78
8,4,2.15
9,4,2.66
10,4,3.74
11,4,3.17
12,4,2.93
13,4,3.42
14,4,4.08
15,4,3.5
16,4,3.73
17,4,4.06
18,4,4.09
19,4,3.2
20,4,3.98
21,4,4.16
22,4,4.79
23,4,4.17
24,4,4.73
25,4,4.33
26,4,4.37
27,4,4.79
28,4,4.55
29,4,4.81
30,4,4.79
31,4,5.21
32,4,5.27
33,4,5.49
34,4,5.4
35,4,5.85
36,4,6.36
37,4,6.14
38,4,6.47
39,4,6.82
40,4,7.67
41,4,7.43
42,4,8.25
43,4,9.15
44,4,9.19
45,4,10.63
46,4,11.43
47,4,12.29
48,4,13.48
49,4,13.37
50,4,13.76
51,4,15.19
52,4,15.31
53,4,15.58
54,4,16.72
55,4,17.17
56,4,19.31
57,4,20.36
58,4,21.18
59,4,22.31
60,4,23.84
61,4,25.57
62,4,28.08
63,4,31.08
64,4,35.51
65,4,36.92
66,4,32.97
67,4,29.07
68,4,26.78
69,4,24.64
70,4,22.82
71,4,22.45
72,4,20.98
73,4,19.66
74,4,17.55
75,4,17.6
76,4,16.84
77,4,15.93
78,4,16.4
79,4,14.47
80,4,14.75
81,4,13.74
82,4,13.52
83,4,12.28
84,4,11.39
85,4,10.74
86,4,9.43
87,4,9.65
88,4,8.86
89,4,7.72
90,4,7.96
91,4,7.69
92,4,7.09
93,4,6.29
94,4,6.09
95,4,6.32
96,4,5.98
97,4,6.25
98,4,6.23
99,4,5.53
0,1,-502.81
1,1,-502.8
2,1,-502.41
3,1,-502.65
4,1,-502.72
5,1,-502.64
6,1,-503.1
7,1,-502.56
8,1,-502.72
9,1,-502.77
10,1,-502.94
11,1,-502.72
12,1,-502.65
13,1,-502.73
14,1,-502.56
15,1,-502.6
16,1,-502.55
17,1,-502.58
18,1,-502.49
19,1,-502.7
20,1,-502.8
21,1,-503.1
22,1,-502.62
23,1,-502.92
24,1,-502.72
25,1,-503.03
26,1,-502.61
27,1,11.96
28,1,51.08
29,1,51.58
30,1,52.04
31,1,46.7
32,1,27.32
33,1,52.39
34,1,52.83
35,1,52.94
36,1,50.67
37,1,-502.89
38,1,52.5
39,1,54.15
40,1,54.49
41,1,52.91
42,1,-502.78
43,1,52.69
44,1,55.25
45,1,55.7
46,1,55.54
47,1,29.55
48,1,51.6
49,1,56.36
50,1,56.31
51,1,56.74
52,1,48.65
53,1,46.04
54,1,56.21
55,1,55.33
56,1,55.01
57,1,50.69
58,1,-161.96
59,1,53.24
60,1,54.23
61,1,54.02
62,1,52.86
63,1,-364.32
64,1,-502.36
65,1,-502.72
66,1,-502.86
67,1,-502.81
68,1,-502.66
69,1,-502.56
70,1,-502.65
71,1,-502.57
72,1,-502.84
73,1,-502.63
74,1,-502.77
75,1,-502.8
76,1,-502.86
77,1,-502.72
78,1,-502.45
79,1,-502.75
80,1,-502.59
81,1,-502.73
82,1,-502.64
83,1,-502.57
84,1,-502.85
85,1,-502.82
86,1,-502.72
87,1,-502.28
88,1,-502.73
89,1,-502.69
90,1,-502.48
91,1,-502.6
92,1,-502.45
93,1,-502.67
94,1,-503.08
95,1,-502.42
96,1,-502.78
97,1,-502.43
98,1,-502.54
99,1,-502.61
