frame,class,snr_a_db
0,4,-499.19
1,4,-499.27
2,4,-499.36
3,4,-3.09
4,4,2.61
5,4,2.87
6,4,2.81
7,4,3.27
8,4,3.29
9,4,3.19
10,4,3.1
11,4,3.64
12,4,3.56
13,4,3.8
14,4,3.31
15,4,3.29
16,4,4.19
17,4,4.6
18,4,4.59
19,4,4.44
20,4,4.57
21,4,4.33
22,4,5.14
23,4,5.03
24,4,5.05
25,4,4.77
26,4,5.12
27,4,5.5
28,4,6.05
29,4,5.94
30,4,5.7
31,4,5.86
32,4,6.28
33,4,6.1
34,4,6.75
35,4,6.51
36,4,6.55
37,4,6.11
38,4,6.17
39,4,7.18
40,4,6.67
41,4,7.13
42,4,7.53
43,4,7.85
44,4,8.02
45,4,6.56
46,4,8.67
47,4,8.71
48,4,8.61
49,4,9.45
50,4,8.69
51,4,8.54
52,4,8.57
53,4,9.1
54,4,9.2
55,4,9.58
56,4,10.21
57,4,9.62
58,4,9.42
59,4,9.97
60,4,10.39
61,4,9.73
62,4,10.59
63,4,10.19
64,4,10.42
65,4,11.03
66,4,11.48
67,4,11.73
68,4,12.13
69,4,12.39
70,4,13.88
71,4,14.32
72,4,15.03
73,4,17.06
74,4,17.93
75,4,19.32
76,4,20.17
77,4,20.74
78,4,21.65
79,4,22.39
80,4,24.89
81,4,25.78
82,4,28.51
83,4,31.01
84,4,35.16
85,4,41.78
86,4,40.58
87,4,34.11
88,4,30.71
89,4,28.41
90,4,25.46
91,4,25.19
92,4,22.89
93,4,21.65
94,4,22.01
95,4,20.91
96,4,19.3
97,4,17.79
98,4,16.89
99,4,16.51
0,3,-499.19
1,3,-499.27
2,3,-499.36
3,3,-499.16
4,3,-499.14
5,3,-499.21
6,3,-499.48
7,3,-499.34
8,3,-499.51
9,3,-499.28
10,3,-499.25
11,3,-11.7
12,3,3.62
13,3,23.66
14,3,22.13
15,3,22.45
16,3,23.38
17,3,24.14
18,3,24.17
19,3,24.5
20,3,20.32
21,3,12.4
22,3,4.6
23,3,-3.44
24,3,23.01
25,3,29.1
26,3,28.09
27,3,27.75
28,3,28.05
29,3,28.23
30,3,28.19
31,3,27.03
32,3,20.98
33,3,11.87
34,3,2.25
35,3,-8.11
36,3,18.9
37,3,19.6
38,3,19.68
39,3,24.28
40,3,27.8
41,3,30.17
42,3,32.29
43,3,30.39
44,3,22.73
45,3,13.26
46,3,2.36
47,3,-14.2
48,3,31.75
49,3,35.58
50,3,37.98
51,3,35.11
52,3,30.66
53,3,39.11
54,3,38.75
55,3,28.04
56,3,19.13
57,3,-499.32
58,3,-499.48
59,3,-499.43
60,3,-499.24
61,3,-499.46
62,3,-499.39
63,3,-499.2
64,3,-499.55
65,3,-499.19
66,3,-499.31
67,3,-499.25
68,3,-499.36
69,3,-499.32
70,3,-499.07
71,3,-499.48
72,3,-499.7
73,3,-499.18
74,3,-499.2
75,3,-499.01
76,3,-499.26
77,3,-499.13
78,3,-499.31
79,3,-499.57
80,3,-499.5
81,3,-499.66
82,3,-499.18
83,3,-499.15
84,3,-499.58
85,3,-499.63
86,3,-499.28
87,3,-499.44
88,3,-499.16
89,3,-499.49
90,3,-499.53
91,3,-499.02
92,3,-499.55
93,3,-499.38
94,3,-499.04
95,3,-499.26
96,3,-499.28
97,3,-499.36
98,3,-499.41
99,3,-499.26
