frame,class,snr_a_db
0,4,-499.82
1,4,4.9
2,4,9.12
3,4,8.75
4,4,9.17
5,4,9.01
6,4,8.73
7,4,9.19
8,4,8.81
9,4,9.1
10,4,10.11
11,4,9.54
12,4,9.29
13,4,9.22
14,4,9.13
15,4,9.59
16,4,9.79
17,4,9.78
18,4,10.32
19,4,9.79
20,4,10.1
21,4,10.59
22,4,10.9
23,4,9.38
24,4,10.06
25,4,10.1
26,4,10.14
27,4,10.49
28,4,10.67
29,4,9.88
30,4,9.97
31,4,10.03
32,4,10.62
33,4,10.68
34,4,10.68
35,4,10.43
36,4,11.14
37,4,11.27
38,4,10.89
39,4,10.97
40,4,11.26
41,4,12.0
42,4,12.25
43,4,12.49
44,4,12.76
45,4,13.2
46,4,13.33
47,4,13.39
48,4,13.23
49,4,14.3
50,4,14.86
51,4,14.96
52,4,15.45
53,4,16.03
54,4,15.77
55,4,16.78
56,4,17.25
57,4,17.45
58,4,17.73
59,4,17.81
60,4,18.44
61,4,18.27
62,4,18.84
63,4,19.1
64,4,20.04
65,4,20.09
66,4,20.3
67,4,20.21
68,4,19.79
69,4,21.18
70,4,20.14
71,4,20.92
72,4,21.17
73,4,21.28
74,4,20.41
75,4,21.91
76,4,21.47
77,4,22.2
78,4,22.09
79,4,21.68
80,4,20.94
81,4,21.67
82,4,21.26
83,4,21.18
84,4,21.4
85,4,21.55
86,4,21.05
87,4,21.66
88,4,21.38
89,4,20.51
90,4,20.67
91,4,20.37
92,4,20.23
93,4,19.25
94,4,19.55
95,4,19.61
96,4,18.85
97,4,19.11
98,4,18.87
99,4,18.65
